myid = 4	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/rand05/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1980	1.100121382908776e-03	4.216965034285821e-01	9.748656767216152e-02
2.000000e+06	  3	  3000	   360	1.908609780441168e-03	9.999999999999994e-01	3.829990565189056e-02
3.000000e+06	  3	  3000	  1812	2.198069219969883e-03	1.333521432163323e+00	2.263355489078509e-01
4.000000e+06	  3	  3000	   809	1.387385538148405e-03	1.778279410038922e+00	3.014040390205452e-01
5.000000e+06	  3	  3000	  2594	1.996776285130994e-03	2.371373705661654e+00	2.303783248725020e-01
6.000000e+06	  3	  3000	   587	1.754153456101001e-03	2.371373705661654e+00	7.518285635732069e-01
7.000000e+06	  3	  3000	   840	1.263905191693008e-03	3.162277660168377e+00	4.828946059677226e-01
8.000000e+06	  3	  3000	  1501	1.888097801015213e-03	3.162277660168377e+00	1.005164893881748e+00
9.000000e+06	  3	  3000	  1905	1.701903947390329e-03	4.216965034285820e+00	4.713863498054254e-01
1.000000e+07	  3	  3000	  2444	1.612669917885794e-03	4.216965034285820e+00	9.937798003388806e-01
1.100000e+07	  3	  3000	  1899	1.698001608597483e-03	5.623413251903486e+00	1.091079866501056e-01
1.200000e+07	  3	  3000	   568	1.161406743764080e-03	5.623413251903486e+00	6.309999902051282e-01
1.300000e+07	  3	  3000	  2089	1.294917027886116e-03	5.623413251903486e+00	1.153403448386046e+00
1.400000e+07	  3	  3000	   209	1.649851098939683e-03	5.623413251903486e+00	1.675085292709726e+00
1.500000e+07	  3	  3000	   631	1.276901873420524e-03	7.498942093324552e+00	3.216041381762956e-01
1.600000e+07	  3	  3000	   406	1.150815683803170e-03	7.498942093324552e+00	8.431792429567859e-01
1.700000e+07	  3	  3000	  1197	1.217216289969836e-03	7.498942093324552e+00	1.365398198219393e+00
1.800000e+07	  3	  3000	  2259	1.679037509845223e-03	7.498942093324552e+00	1.887358144229033e+00
1.900000e+07	  3	  3000	   582	2.019307290944393e-03	7.498942093324552e+00	2.409568386371448e+00
2.000000e+07	  3	  3000	   277	1.308836516686828e-03	9.999999999999991e+00	4.296368335632161e-01
2.100000e+07	  3	  3000	  2127	1.670097836628088e-03	9.999999999999991e+00	9.507146735530531e-01
