myid = 3	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand04/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =1.153312e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1501	1.341879540383392e-03	4.216965034285821e-01	9.776465422849828e-02
2.000000e+06	  3	  3000	   799	1.393930239027542e-03	9.999999999999994e-01	3.816984748297341e-02
3.000000e+06	  3	  3000	   487	1.242872101724740e-03	1.333521432163323e+00	2.275601250702781e-01
4.000000e+06	  3	  3000	   930	1.216610932987749e-03	1.778279410038922e+00	3.045195924478833e-01
5.000000e+06	  3	  3000	  1873	1.451945551019770e-03	2.371373705661654e+00	2.343870640544327e-01
6.000000e+06	  3	  3000	   713	1.550175876086648e-03	2.371373705661654e+00	7.580412535546271e-01
7.000000e+06	  3	  3000	   291	1.307662374717744e-03	3.162277660168377e+00	4.889178216574142e-01
8.000000e+06	  3	  3000	  2097	1.109259136425825e-03	3.162277660168377e+00	1.012475388298369e+00
9.000000e+06	  3	  3000	  1926	1.171209974238399e-03	4.216965034285820e+00	4.801332104649594e-01
1.000000e+07	  3	  3000	  2839	1.022416293210681e-03	4.216965034285820e+00	1.003369204964355e+00
1.100000e+07	  3	  3000	   988	1.686335507833940e-03	5.623413251903486e+00	1.193793302574376e-01
1.200000e+07	  3	  3000	   723	1.767745804148101e-03	5.623413251903486e+00	6.416132182462917e-01
1.300000e+07	  3	  3000	  1161	1.740084821814290e-03	5.623413251903486e+00	1.165716244552158e+00
1.400000e+07	  3	  3000	  1319	1.348434938570224e-03	5.623413251903486e+00	1.688640656403355e+00
1.500000e+07	  3	  3000	   253	1.766152116723254e-03	7.498942093324552e+00	3.345055847414721e-01
1.600000e+07	  3	  3000	  1953	1.726586663834602e-03	7.498942093324552e+00	8.581411324636318e-01
1.700000e+07	  3	  3000	  1916	2.846946508257423e-03	7.498942093324552e+00	1.381377263621326e+00
1.800000e+07	  3	  3000	  1518	1.276361977518480e-03	7.498942093324552e+00	1.905302662479980e+00
1.900000e+07	  3	  3000	  1247	1.618106465131767e-03	7.498942093324552e+00	2.428196783704995e+00
