myid = 32	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand33/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
collision No.1	6.155319e-01[yr]	i=1, j=943	r_ij=6.319948549336928e-05	radius[1]+radius[943]=6.338481524341289e-05
1.000000e+06	  1	  1000	   563	1.471085013684220e-03	1.333521432163323e+00	2.357627551506208e-01
2.000000e+06	  1	  1000	   580	1.514789216191624e-03	2.371373705661654e+00	7.696669328118148e-01
3.000000e+06	  1	  1000	   279	1.492831218156467e-03	4.216965034285820e+00	5.020327785522340e-01
collision No.2	6.045767e+00[yr]	i=1, j=917	r_ij=6.326090296368919e-05	radius[1]+radius[917]=6.338481524341289e-05
4.000000e+06	  1	  1000	   766	1.473114715767976e-03	5.623413251903486e+00	6.678623356522300e-01
5.000000e+06	  1	  1000	   969	1.541301807692590e-03	7.498942093324552e+00	3.688353938933208e-01
6.000000e+06	  1	  1000	   121	1.580966081985893e-03	7.498942093324552e+00	1.946445153329463e+00
7.000000e+06	  1	  1000	   826	1.676090158753144e-03	9.999999999999991e+00	1.011307817108449e+00
8.000000e+06	  1	  1000	   801	1.733098342571510e-03	9.999999999999991e+00	2.576860204281068e+00
9.000000e+06	  1	  1000	   698	1.541025257426956e-03	1.333521432163323e+01	7.652118749622892e-01
collision No.3	1.446989e+01[yr]	i=1, j=405	r_ij=6.320199841944568e-05	radius[1]+radius[405]=6.338481524341289e-05
1.000000e+07	  1	  1000	   957	1.405692175311841e-03	1.333521432163323e+01	2.302301106956902e+00
1.100000e+07	  1	  1000	   899	1.630785284534656e-03	1.333521432163323e+01	3.862368978286080e+00
