myid = 14	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand15/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	    88	1.477143469697112e-03	1.333521432163323e+00	2.383949317221214e-01
collision No.1	1.867222e+00[yr]	i=1, j=38	r_ij=6.320524630695084e-05	radius[1]+radius[38]=6.338481524341289e-05
dE_heat=-1.377570e-09	dE_grav=1.368371e-09	dE_c=-5.807604e-17	v_imp=3.106210e-01
2.000000e+06	  1	   999	   429	1.675135415417339e-03	2.371373705661654e+00	7.742258329303170e-01
3.000000e+06	  1	   999	   930	1.552714754789340e-03	4.216965034285820e+00	5.053857859855575e-01
4.000000e+06	  1	   999	   655	1.617663599640424e-03	5.623413251903486e+00	6.741005712645926e-01
5.000000e+06	  1	   999	    47	1.631806602492344e-03	7.498942093324552e+00	3.744624361534825e-01
6.000000e+06	  1	   999	   816	1.545804020207299e-03	7.498942093324552e+00	1.946032246149039e+00
7.000000e+06	  1	   999	   143	1.452799379548908e-03	9.999999999999991e+00	1.020975761718383e+00
8.000000e+06	  1	   999	   982	1.593019883536074e-03	9.999999999999991e+00	2.600697475533607e+00
9.000000e+06	  1	   999	   640	1.571542339559620e-03	1.333521432163323e+01	8.432981730923482e-01
1.000000e+07	  1	   999	   710	1.522654795105009e-03	1.333521432163323e+01	2.420357321270496e+00
1.100000e+07	  1	   999	   882	1.638501476237659e-03	1.333521432163323e+01	3.997901801527761e+00
1.200000e+07	  1	   999	   836	1.712391078697892e-03	1.778279410038921e+01	1.129921513061410e+00
1.300000e+07	  1	   999	   699	1.923366243326912e-03	1.778279410038921e+01	2.708902798655002e+00
1.400000e+07	  1	   999	   590	1.544597429006647e-03	1.778279410038921e+01	4.284893260903972e+00
1.500000e+07	  1	   999	   972	1.558831061082197e-03	1.778279410038921e+01	5.863756779668820e+00
1.600000e+07	  1	   999	   656	1.551607721844492e-03	2.371373705661653e+01	1.508078462963703e+00
1.700000e+07	  1	   999	   578	1.575872030584396e-03	2.371373705661653e+01	3.081624963428540e+00
1.800000e+07	  1	   999	   639	1.843782502898114e-03	2.371373705661653e+01	4.658254882451327e+00
1.900000e+07	  1	   999	   798	1.667843119659997e-03	2.371373705661653e+01	6.236771353875614e+00
2.000000e+07	  1	   999	   654	1.543960772470257e-03	2.371373705661653e+01	7.814839830118495e+00
2.100000e+07	  1	   999	   780	1.407859786964235e-03	3.162277660168376e+01	1.485424211913243e+00
2.200000e+07	  1	   999	   665	1.849140844943628e-03	3.162277660168376e+01	3.062124914545480e+00
2.300000e+07	  1	   999	   758	1.372619805386290e-03	3.162277660168376e+01	4.639728819552681e+00
2.400000e+07	  1	   999	   149	1.793876671904805e-03	3.162277660168376e+01	6.217689818708496e+00
