file: '../data/Ntr1E3_t2E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_rand4/tempread.dat' does not exist.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	     1	1.114406789276952e-08	1.000000000000000e+00	3.975954427555574e-01
2.000000e+06	  1	  1000	   383	1.676586691967096e-03	1.000000000000000e+00	5.139289574476930e-01
3.000000e+06	  1	  1000	   969	1.741381701577518e-03	2.000000000000000e+00	7.423759903752436e-01
4.000000e+06	  1	  1000	   142	1.567991045509487e-03	4.000000000000000e+00	4.160705862822944e-02
5.000000e+06	  1	  1000	   489	2.575471144561494e-05	5.000000000000000e+00	1.465107764102226e-01
6.000000e+06	  1	  1000	   463	1.680546357532226e-03	6.000000000000000e+00	2.572850655446772e-01
7.000000e+06	  1	  1000	     1	9.142843929176150e-08	6.000000000000000e+00	9.853655333481384e-01
8.000000e+06	  1	  1000	     1	9.828595393369590e-10	7.000000000000000e+00	8.782289214350157e-01
9.000000e+06	  1	  1000	     1	7.963214886313767e-06	8.000000000000000e+00	2.009328816088841e-01
1.000000e+07	  1	  1000	     1	7.696020761930338e-06	8.000000000000000e+00	9.731007857880501e-01
1.100000e+07	  1	  1000	   683	1.516943666494816e-03	1.000000000000000e+01	6.317684468199697e-02
1.200000e+07	  1	  1000	   269	1.642965131760940e-03	1.000000000000000e+01	7.165249153444938e-01
1.300000e+07	  1	  1000	   386	1.649916100341360e-03	1.100000000000000e+01	8.850310187816437e-01
1.400000e+07	  1	  1000	     1	1.610846280427959e-09	1.200000000000000e+01	4.466460202575107e-01
1.500000e+07	  1	  1000	     1	6.413617499121517e-10	1.200000000000000e+01	6.913115255433931e-01
1.600000e+07	  1	  1000	     1	1.397702465530353e-09	1.200000000000000e+01	8.120686940186090e-01
1.700000e+07	  1	  1000	   257	1.245878517157365e-03	1.300000000000000e+01	6.519058360768764e-01
1.800000e+07	  1	  1000	     1	3.142983950055600e-10	1.300000000000000e+01	8.637044042132714e-01
1.900000e+07	  1	  1000	   311	1.514122578516532e-03	1.400000000000000e+01	1.137079182022444e-01
2.000000e+07	  1	  1000	     1	1.465934261064456e-09	1.400000000000000e+01	3.290959963305135e-01
2.100000e+07	  1	  1000	   481	1.516023261458208e-03	1.400000000000000e+01	7.357531713632685e-01
2.200000e+07	  1	  1000	   864	1.510557369195009e-03	1.500000000000000e+01	1.206238627339589e-01
2.300000e+07	  1	  1000	   576	1.608062953822129e-03	1.500000000000000e+01	4.204855986892925e-01
2.400000e+07	  1	  1000	   496	1.834247043320188e-03	1.500000000000000e+01	6.726597879922044e-01
2.500000e+07	  1	  1000	     1	7.326196159723632e-08	1.600000000000000e+01	2.581163537262130e-01
2.600000e+07	  1	  1000	     1	3.301025237826830e-10	1.600000000000000e+01	6.261306186132508e-01
2.700000e+07	  1	  1000	   214	1.755797741573069e-03	1.600000000000000e+01	8.328806641382240e-01
2.800000e+07	  1	  1000	   801	1.549860347488806e-03	1.700000000000001e+01	4.290998020850037e-01
2.900000e+07	  1	  1000	     1	4.997552817491890e-09	1.700000000000001e+01	7.262878335305929e-01
3.000000e+07	  1	  1000	     1	2.508469496738671e-09	1.800000000000001e+01	1.507834659499211e-01
