myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   811	1.196326431819737e-03	4.216965034285821e-01	9.752499015005318e-02
2.000000e+06	  3	  3000	  2603	1.909679668976588e-03	9.999999999999994e-01	4.528893383365083e-02
3.000000e+06	  3	  3000	  1058	1.660548228917902e-03	1.333521432163323e+00	2.359957306277321e-01
4.000000e+06	  3	  3000	   635	1.516694816748366e-03	1.778279410038922e+00	3.188808065672223e-01
5.000000e+06	  3	  3000	   246	1.783977544444528e-03	2.371373705661654e+00	2.507463835494244e-01
6.000000e+06	  3	  3000	  2715	1.787888647096359e-03	2.371373705661654e+00	7.779583460866676e-01
7.000000e+06	  3	  3000	   988	2.018912603468913e-03	3.162277660168377e+00	5.125987958928777e-01
8.000000e+06	  3	  3000	  2360	2.021054529884782e-03	3.162277660168377e+00	1.040217026309377e+00
9.000000e+06	  3	  3000	   969	1.421373188788932e-03	4.216965034285820e+00	5.111714351072573e-01
1.000000e+07	  3	  3000	   114	1.482428311117388e-03	4.216965034285820e+00	1.037467881452691e+00
1.100000e+07	  3	  3000	  1257	1.169750659182517e-03	5.623413251903486e+00	1.561851254752054e-01
collision No.1	6.175181e+00[yr]	i=2, j=2330	r_ij=6.324296888676147e-05	radius[2]+radius[2330]=6.338481524341289e-05
dE_heat=-1.415712e-09	dE_grav=1.423083e-09	dE_c=-5.611732e-17	v_imp=3.087468e-01
1.200000e+07	  3	  2999	  2208	1.926069569816621e-03	5.623413251903486e+00	6.823476862537781e-01
1.300000e+07	  3	  2999	   346	1.417305923645692e-03	5.623413251903486e+00	1.207305970451588e+00
1.400000e+07	  3	  2999	   426	2.046219699361779e-03	5.623413251903486e+00	1.734238986476657e+00
1.500000e+07	  3	  2999	  2506	1.782546969488962e-03	7.498942093324552e+00	3.849227773236319e-01
1.600000e+07	  3	  2999	  1566	1.359012328844224e-03	7.498942093324552e+00	9.121498084906678e-01
1.700000e+07	  3	  2999	  2046	2.368943238227491e-03	7.498942093324552e+00	1.438261461846734e+00
1.800000e+07	  3	  2999	  2265	2.004098107024215e-03	7.498942093324552e+00	1.965443794003742e+00
1.900000e+07	  3	  2999	  1924	2.282505978155254e-03	7.498942093324552e+00	2.492222129977516e+00
2.000000e+07	  3	  2999	  1922	2.027042066952076e-03	9.999999999999991e+00	5.177123153369000e-01
2.100000e+07	  3	  2999	  2238	1.066566071678265e-03	9.999999999999991e+00	1.044718389055865e+00
2.200000e+07	  3	  2999	  2373	1.234135995118879e-03	9.999999999999991e+00	1.570921475738957e+00
2.300000e+07	  3	  2999	  2642	1.395329240332123e-03	9.999999999999991e+00	2.097667639268324e+00
2.400000e+07	  3	  2999	  2036	1.604004297473135e-03	9.999999999999991e+00	2.624214510183073e+00
2.500000e+07	  3	  2999	   499	1.899685503627235e-03	9.999999999999991e+00	3.151497101931757e+00
2.600000e+07	  3	  2999	  1692	1.621954418566897e-03	1.333521432163323e+01	3.421784367572051e-01
2.700000e+07	  3	  2999	  1055	1.874908614157458e-03	1.333521432163323e+01	8.679892631251910e-01
2.800000e+07	  3	  2999	  1994	1.647510799341506e-03	1.333521432163323e+01	1.394290519691781e+00
2.900000e+07	  3	  2999	  1273	1.218213574004378e-03	1.333521432163323e+01	1.919500521812081e+00
3.000000e+07	  3	  2999	   862	1.697625102390314e-03	1.333521432163323e+01	2.447344506017860e+00
3.100000e+07	  3	  2999	  1059	1.487434359169212e-03	1.333521432163323e+01	2.973245757202589e+00
3.200000e+07	  3	  2999	  2158	1.536343041340306e-03	1.333521432163323e+01	3.500335078337983e+00
