myid = 22	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand23/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	    88	1.558592433369712e-03	1.333521432163323e+00	2.384427599606360e-01
2.000000e+06	  1	  1000	   897	1.727728935057078e-03	2.371373705661654e+00	7.799344241304192e-01
collision No.1	4.115222e+00[yr]	i=1, j=174	r_ij=6.337773089345863e-05	radius[1]+radius[174]=6.338481524341289e-05
3.000000e+06	  1	  1000	    55	1.655520014890652e-03	4.216965034285820e+00	4.928622498364533e-01
4.000000e+06	  1	  1000	   308	1.487001836918057e-03	5.623413251903486e+00	6.493019236103181e-01
5.000000e+06	  1	  1000	   368	1.608324715007451e-03	7.498942093324552e+00	3.516137676376458e-01
6.000000e+06	  1	  1000	   251	1.642597620119802e-03	7.498942093324552e+00	1.927139605796440e+00
7.000000e+06	  1	  1000	   224	1.630317890956148e-03	9.999999999999991e+00	9.931506451251626e-01
collision No.2	1.229470e+01[yr]	i=1, j=146	r_ij=6.330470466717735e-05	radius[1]+radius[146]=6.338481524341289e-05
8.000000e+06	  1	  1000	   400	5.791977415391986e-06	9.999999999999991e+00	2.527668554345570e+00
9.000000e+06	  1	  1000	   584	1.675121868481704e-03	1.333521432163323e+01	7.635713580082868e-01
1.000000e+07	  1	  1000	   869	1.651348630069533e-03	1.333521432163323e+01	2.338359323536131e+00
collision No.3	1.598612e+01[yr]	i=1, j=312	r_ij=6.319806729881489e-05	radius[1]+radius[312]=6.338481524341289e-05
1.100000e+07	  1	  1000	   173	1.453773589112754e-03	1.333521432163323e+01	3.887493080661781e+00
1.200000e+07	  1	  1000	   172	1.648811296239195e-03	1.778279410038921e+01	1.002432827508539e+00
collision No.4	1.933885e+01[yr]	i=1, j=232	r_ij=6.331349362370851e-05	radius[1]+radius[232]=6.338481524341289e-05
1.300000e+07	  1	  1000	   917	1.752001284452272e-03	1.778279410038921e+01	2.585030976503265e+00
collision No.5	2.178623e+01[yr]	i=1, j=688	r_ij=6.326044515056405e-05	radius[1]+radius[688]=6.338481524341289e-05
1.400000e+07	  1	  1000	   608	1.638566264352541e-03	1.778279410038921e+01	4.166917929980180e+00
1.500000e+07	  1	  1000	   551	1.499951397751041e-03	1.778279410038921e+01	5.743878702756602e+00
1.600000e+07	  1	  1000	   100	1.857847124422305e-03	2.371373705661653e+01	1.389697065355664e+00
1.700000e+07	  1	  1000	   895	1.623318812613821e-03	2.371373705661653e+01	2.962096594540139e+00
1.800000e+07	  1	  1000	   584	1.827905075114810e-03	2.371373705661653e+01	4.546389573581822e+00
1.900000e+07	  1	  1000	    18	1.512583304872729e-03	2.371373705661653e+01	6.121938990494079e+00
collision No.6	3.080255e+01[yr]	i=1, j=520	r_ij=6.331747293032018e-05	radius[1]+radius[520]=6.338481524341289e-05
2.000000e+07	  1	  1000	    91	1.467474783468644e-03	2.371373705661653e+01	7.692275260154911e+00
2.100000e+07	  1	  1000	    14	1.798754036868312e-03	3.162277660168376e+01	1.349964248498235e+00
2.200000e+07	  1	  1000	   970	1.437229949686038e-03	3.162277660168376e+01	2.925380886106663e+00
collision No.7	3.525304e+01[yr]	i=1, j=679	r_ij=6.337174339089077e-05	radius[1]+radius[679]=6.338481524341289e-05
2.300000e+07	  1	  1000	   711	1.680387039266474e-03	3.162277660168376e+01	4.483083400314055e+00
2.400000e+07	  1	  1000	   426	1.629566582844868e-03	3.162277660168376e+01	6.057550405453243e+00
2.500000e+07	  1	  1000	   134	1.688507360148831e-03	3.162277660168376e+01	7.641698862769691e+00
2.600000e+07	  1	  1000	   743	1.464633596133426e-03	3.162277660168376e+01	9.218923147598101e+00
2.700000e+07	  1	  1000	   361	1.656550216922839e-03	4.216965034285818e+01	2.476258054335954e-01
2.800000e+07	  1	  1000	   480	1.470849352668098e-03	4.216965034285818e+01	1.817804772382513e+00
