myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/rand01/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	  2882	1.146040246788464e-03	0.000000000000000e+00	5.353749251144184e-02
2.000000e+05	  3	  3000	  2017	1.310908860591203e-03	1.000000000000000e-01	5.494799607182735e-03
3.000000e+05	  3	  3000	  2670	1.900577083047390e-03	1.333521432163324e-01	2.408249112260481e-02
4.000000e+05	  3	  3000	  2033	1.896595232644425e-03	1.778279410038923e-01	3.162285328885320e-02
5.000000e+05	  3	  3000	   338	1.794748472108648e-03	2.371373705661655e-01	2.433483811630278e-02
6.000000e+05	  3	  3000	  2780	1.768363555830212e-03	2.371373705661655e-01	7.731632554062322e-02
7.000000e+05	  3	  3000	  1724	1.318823903325323e-03	3.162277660168378e-01	5.035022389646772e-02
8.000000e+05	  3	  3000	  2886	1.329115085605063e-03	3.162277660168378e-01	1.026860790099054e-01
9.000000e+05	  3	  3000	  1705	1.642345774832150e-03	4.216965034285821e-01	4.919511483485788e-02
1.000000e+06	  3	  3000	  1955	1.558544593589435e-03	4.216965034285821e-01	1.020519850423974e-01
1.100000e+06	  3	  3000	   196	1.505618760743580e-03	5.623413251903489e-01	1.334054516707560e-02
1.200000e+06	  3	  3000	  1616	1.478723464317184e-03	5.623413251903489e-01	6.609098055035256e-02
1.300000e+06	  3	  3000	  2905	1.681579959769073e-03	5.623413251903489e-01	1.185669192121402e-01
1.400000e+06	  3	  3000	   375	1.369315648546199e-03	5.623413251903489e-01	1.712030744534270e-01
1.500000e+06	  3	  3000	  1155	1.449725674328672e-03	7.498942093324554e-01	3.545032904281432e-02
1.600000e+06	  3	  3000	  2389	1.268030302463426e-03	7.498942093324554e-01	8.813560091673667e-02
1.700000e+06	  3	  3000	  1784	1.174636995599297e-03	7.498942093324554e-01	1.408287565495899e-01
1.800000e+06	  3	  3000	  1924	1.744971946503876e-03	7.498942093324554e-01	1.934591044288197e-01
1.900000e+06	  3	  3000	  2361	1.233739251573706e-03	7.498942093324554e-01	2.462442996564993e-01
2.000000e+06	  3	  3000	  1525	1.395058835770433e-03	9.999999999999994e-01	4.814180054191117e-02
2.100000e+06	  3	  3000	   756	1.598724433237973e-03	9.999999999999994e-01	1.010470269287474e-01
2.200000e+06	  3	  3000	  2976	1.354277583433002e-03	9.999999999999994e-01	1.539678830552291e-01
2.300000e+06	  3	  3000	   107	1.505203602769409e-03	9.999999999999994e-01	2.068966156649804e-01
2.400000e+06	  3	  3000	   328	1.958224147398946e-03	9.999999999999994e-01	2.598143596820149e-01
2.500000e+06	  3	  3000	  1163	1.184980247641898e-03	9.999999999999994e-01	3.126796100805961e-01
2.600000e+06	  3	  3000	  2512	1.263048654658814e-03	1.333521432163323e+00	3.107887890939809e-02
2.700000e+06	  3	  3000	  2072	1.542848013872714e-03	1.333521432163323e+00	8.385321206344096e-02
2.800000e+06	  3	  3000	  1740	1.488673109113606e-03	1.333521432163323e+00	1.365910269440220e-01
2.900000e+06	  3	  3000	  1223	1.376561529278332e-03	1.333521432163323e+00	1.892878902305752e-01
3.000000e+06	  3	  3000	   447	1.605817448905031e-03	1.333521432163323e+00	2.419527902588450e-01
3.100000e+06	  3	  3000	  1297	1.557121467806494e-03	1.333521432163323e+00	2.946515958574698e-01
3.200000e+06	  3	  3000	  1650	1.464631763157084e-03	1.333521432163323e+00	3.473138473989252e-01
3.300000e+06	  3	  3000	  1450	1.553493713833029e-03	1.333521432163323e+00	4.000608803671656e-01
3.400000e+06	  3	  3000	  2406	1.431658141492778e-03	1.778279410038922e+00	7.060451546623736e-03
3.500000e+06	  3	  3000	  1730	1.528732535539153e-03	1.778279410038922e+00	5.988503755836645e-02
3.600000e+06	  3	  3000	  1875	2.223337269434415e-03	1.778279410038922e+00	1.127959298448888e-01
3.700000e+06	  3	  3000	  2008	1.918615657290131e-03	1.778279410038922e+00	1.657637847305109e-01
3.800000e+06	  3	  3000	  2493	1.752158725274846e-03	1.778279410038922e+00	2.187368756546609e-01
3.900000e+06	  3	  3000	   714	1.902118397040810e-03	1.778279410038922e+00	2.710412393815422e-01
4.000000e+06	  3	  3000	  2486	1.210523845418968e-03	1.778279410038922e+00	3.238717859468161e-01
4.100000e+06	  3	  3000	    87	1.531435854121716e-03	1.778279410038922e+00	3.758763234519291e-01
4.200000e+06	  3	  3000	  1956	1.516430811893554e-03	1.778279410038922e+00	4.284915378504952e-01
4.300000e+06	  3	  3000	  1025	1.611447759217111e-03	1.778279410038922e+00	4.810856954791056e-01
4.400000e+06	  3	  3000	  2955	1.199621856968546e-03	1.778279410038922e+00	5.338043402147237e-01
4.500000e+06	  3	  3000	  1807	1.397053954329236e-03	1.778279410038922e+00	5.864763358095793e-01
4.600000e+06	  3	  3000	  1992	1.397293039024562e-03	2.371373705661654e+00	4.502830292078338e-02
4.700000e+06	  3	  3000	  2420	1.523428543924781e-03	2.371373705661654e+00	9.664025198006240e-02
4.800000e+06	  3	  3000	  1742	2.044471945472015e-03	2.371373705661654e+00	1.492677004524487e-01
4.900000e+06	  3	  3000	  2078	1.199213778917417e-03	2.371373705661654e+00	2.018757386228942e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+06	  3	  3000	   900	1.853836221855498e-03	2.371373705661654e+00	2.545492341452954e-01
5.100000e+06	  3	  3000	  2210	1.260131647299197e-03	2.371373705661654e+00	3.072996318738923e-01
5.200000e+06	  3	  3000	  2539	1.433599587182024e-03	2.371373705661654e+00	3.591429515384478e-01
5.300000e+06	  3	  3000	  2075	1.916060340040901e-03	2.371373705661654e+00	4.119880255497877e-01
5.400000e+06	  3	  3000	  2869	1.257322249024491e-03	2.371373705661654e+00	4.648681223061969e-01
5.500000e+06	  3	  3000	  2305	1.750845650791667e-03	2.371373705661654e+00	5.175892466690355e-01
5.600000e+06	  3	  3000	  2025	1.345097162045173e-03	2.371373705661654e+00	5.705628176434082e-01
5.700000e+06	  3	  3000	  1809	1.615666322181789e-03	2.371373705661654e+00	6.235921863267313e-01
5.800000e+06	  3	  3000	   425	1.452857315444428e-03	2.371373705661654e+00	6.765793715997835e-01
5.900000e+06	  3	  3000	  2913	1.554246910967465e-03	2.371373705661654e+00	7.295143508234254e-01
6.000000e+06	  3	  3000	  2726	1.754284226475676e-03	2.371373705661654e+00	7.823510969314071e-01
6.100000e+06	  3	  3000	  1614	1.439099395609096e-03	3.162277660168377e+00	4.327084501083183e-02
6.200000e+06	  3	  3000	  1363	1.304737976985760e-03	3.162277660168377e+00	9.587189576350419e-02
6.300000e+06	  3	  3000	  1251	1.557958466588076e-03	3.162277660168377e+00	1.484732000632758e-01
6.400000e+06	  3	  3000	  2157	1.677948129989367e-03	3.162277660168377e+00	2.006603189370304e-01
6.500000e+06	  3	  3000	  1923	1.242545007313884e-03	3.162277660168377e+00	2.532339653741796e-01
6.600000e+06	  3	  3000	  1546	1.688542835673075e-03	3.162277660168377e+00	3.058956883841975e-01
6.700000e+06	  3	  3000	  2716	1.458028018559318e-03	3.162277660168377e+00	3.586100448966610e-01
6.800000e+06	  3	  3000	   177	1.301888636442507e-03	3.162277660168377e+00	4.113738075712041e-01
6.900000e+06	  3	  3000	  2530	1.810230437915847e-03	3.162277660168377e+00	4.642025264098841e-01
7.000000e+06	  3	  3000	  2753	1.378724828832629e-03	3.162277660168377e+00	5.170929962865617e-01
