myid = 1	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   319	1.574483309735440e-03	1.333521432163323e+00	2.398442273532083e-01
2.000000e+06	  1	  1000	   189	1.744412957981326e-03	2.371373705661654e+00	7.876104399827542e-01
3.000000e+06	  1	  1000	   788	1.677374982239608e-03	4.216965034285820e+00	5.220157038998937e-01
4.000000e+06	  1	  1000	   146	1.526977563883885e-03	5.623413251903486e+00	7.018669910700658e-01
5.000000e+06	  1	  1000	    57	1.658623537433495e-03	7.498942093324552e+00	4.123857504808202e-01
6.000000e+06	  1	  1000	   277	1.642421335397711e-03	7.498942093324552e+00	1.994999202826613e+00
7.000000e+06	  1	  1000	    79	1.486389990612626e-03	9.999999999999991e+00	1.082156582270998e+00
8.000000e+06	  1	  1000	   736	1.484822832668179e-03	9.999999999999991e+00	2.666717747914515e+00
9.000000e+06	  1	  1000	   765	1.661411253126017e-03	1.333521432163323e+01	9.166980571464266e-01
1.000000e+07	  1	  1000	   791	1.610532588925321e-03	1.333521432163323e+01	2.498250970843443e+00
1.100000e+07	  1	  1000	   309	1.577516291376409e-03	1.333521432163323e+01	4.085041794562024e+00
1.200000e+07	  1	  1000	   296	1.488634303728653e-03	1.778279410038921e+01	1.217595360710720e+00
1.300000e+07	  1	  1000	   265	1.498396171006696e-03	1.778279410038921e+01	2.803637400580162e+00
1.400000e+07	  1	  1000	   657	1.569151224685852e-03	1.778279410038921e+01	4.389256694159733e+00
1.500000e+07	  1	  1000	   850	1.355201479730722e-03	2.371373705661653e+01	3.855517403879005e-02
1.600000e+07	  1	  1000	    68	1.811538537811826e-03	2.371373705661653e+01	1.624638344309711e+00
1.700000e+07	  1	  1000	   533	1.562785075196771e-03	2.371373705661653e+01	3.205510876579524e+00
1.800000e+07	  1	  1000	   187	1.050994911950282e-05	2.371373705661653e+01	4.789016647948602e+00
1.900000e+07	  1	  1000	   816	1.666253893512474e-03	2.371373705661653e+01	6.367067173629366e+00
2.000000e+07	  1	  1000	   381	1.351113637091721e-03	3.162277660168376e+01	3.511012297374953e-02
2.100000e+07	  1	  1000	   201	1.602773721459385e-03	3.162277660168376e+01	1.617095228753977e+00
2.200000e+07	  1	  1000	   271	1.754411539445994e-03	3.162277660168376e+01	3.196322766976564e+00
2.300000e+07	  1	  1000	   940	1.844158119578491e-03	3.162277660168376e+01	4.780670218454929e+00
2.400000e+07	  1	  1000	   835	1.468672311909834e-03	3.162277660168376e+01	6.361681631984082e+00
2.500000e+07	  1	  1000	   862	1.567298557049802e-03	3.162277660168376e+01	7.947966304479472e+00
2.600000e+07	  1	  1000	   413	1.448607087642034e-03	3.162277660168376e+01	9.522528954257117e+00
2.700000e+07	  1	  1000	   582	1.515010359013347e-03	4.216965034285818e+01	5.579512638834241e-01
2.800000e+07	  1	  1000	   821	1.645103559194435e-03	4.216965034285818e+01	2.140642905828829e+00
2.900000e+07	  1	  1000	   197	1.583673146934739e-03	4.216965034285818e+01	3.724332311675720e+00
3.000000e+07	  1	  1000	   123	1.289417586915135e-03	4.216965034285818e+01	5.306546025200649e+00
3.100000e+07	  1	  1000	   467	1.677033609156674e-03	4.216965034285818e+01	6.891473669973829e+00
3.200000e+07	  1	  1000	    95	1.462102655557010e-03	4.216965034285818e+01	8.470434305655097e+00
3.300000e+07	  1	  1000	   776	1.843182363411943e-03	4.216965034285818e+01	1.005528174246189e+01
3.400000e+07	  1	  1000	   276	1.209458996318422e-03	4.216965034285818e+01	1.163723401451774e+01
3.500000e+07	  1	  1000	   308	1.561258321983469e-03	4.216965034285818e+01	1.321888237136258e+01
3.600000e+07	  1	  1000	    30	1.623377383401801e-03	5.623413251903484e+01	7.305140529161054e-01
3.700000e+07	  1	  1000	   961	2.019332637082226e-03	5.623413251903484e+01	2.305273028807983e+00
3.800000e+07	  1	  1000	   317	1.523164847958226e-03	5.623413251903484e+01	3.886859862542546e+00
3.900000e+07	  1	  1000	   372	1.674392372241875e-03	5.623413251903484e+01	5.469380224788410e+00
4.000000e+07	  1	  1000	   463	1.529506853711174e-03	5.623413251903484e+01	7.052991020316100e+00
4.100000e+07	  1	  1000	   483	1.599852993972333e-03	5.623413251903484e+01	8.632002926609168e+00
4.200000e+07	  1	  1000	    27	1.319593426951008e-03	5.623413251903484e+01	1.020837706742515e+01
4.300000e+07	  1	  1000	   436	1.602266749674664e-03	5.623413251903484e+01	1.178344532478649e+01
4.400000e+07	  1	  1000	   410	1.714419356541383e-03	5.623413251903484e+01	1.336627777577445e+01
4.500000e+07	  1	  1000	   927	1.452591221652598e-03	5.623413251903484e+01	1.494747490539137e+01
4.600000e+07	  1	  1000	   521	1.537162307650525e-03	5.623413251903484e+01	1.652842829594650e+01
4.700000e+07	  1	  1000	   297	1.340846617363626e-03	5.623413251903484e+01	1.811108866568338e+01
4.800000e+07	  1	  1000	   672	1.310219777801475e-03	7.498942093324548e+01	9.385719748981340e-01
4.900000e+07	  1	  1000	     3	1.755683840886693e-03	7.498942093324548e+01	2.521317765541391e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	   622	1.607475041852941e-03	7.498942093324548e+01	4.101786296739418e+00
5.100000e+07	  1	  1000	   223	1.955679882592228e-03	7.498942093324548e+01	5.680501315302109e+00
5.200000e+07	  1	  1000	   605	1.578433108187070e-03	7.498942093324548e+01	7.264763177390913e+00
5.300000e+07	  1	  1000	   436	1.635151097051380e-03	7.498942093324548e+01	8.841820014353988e+00
5.400000e+07	  1	  1000	   617	1.832105639968462e-03	7.498942093324548e+01	1.042350108034777e+01
5.500000e+07	  1	  1000	   595	1.639267570598449e-03	7.498942093324548e+01	1.200092024209012e+01
5.600000e+07	  1	  1000	   459	1.600252940120959e-03	7.498942093324548e+01	1.357536607186011e+01
5.700000e+07	  1	  1000	   737	1.314794220669958e-03	7.498942093324548e+01	1.515519837549900e+01
5.800000e+07	  1	  1000	   143	1.740011687528379e-03	7.498942093324548e+01	1.673368210805648e+01
5.900000e+07	  1	  1000	   342	1.550395947098776e-03	7.498942093324548e+01	1.830991498000205e+01
6.000000e+07	  1	  1000	   711	1.599235291499388e-03	7.498942093324548e+01	1.989268788193394e+01
collision No.1	9.568396e+01[yr]	i=1, j=478	r_ij=6.320512464383688e-05	radius[1]+radius[478]=6.338481524341289e-05
dE_heat=-5.169330e-10	dE_grav=5.160718e-10	dE_c=-3.950108e-18	v_imp=3.089208e-01
6.100000e+07	  1	   999	   866	1.486675344044815e-03	7.498942093324548e+01	2.146836943085129e+01
6.200000e+07	  1	   999	    86	1.672333442488566e-03	7.498942093324548e+01	2.305203306783579e+01
6.300000e+07	  1	   999	   392	1.535619296970850e-03	7.498942093324548e+01	2.462812376096301e+01
6.400000e+07	  1	   999	   959	1.753686863403024e-03	9.999999999999986e+01	1.192882001236676e+00
6.500000e+07	  1	   999	   134	1.596921235288893e-03	9.999999999999986e+01	2.770685159641842e+00
6.600000e+07	  1	   999	   409	1.701616361672530e-03	9.999999999999986e+01	4.342564340698584e+00
6.700000e+07	  1	   999	    86	1.946627524715204e-03	9.999999999999986e+01	5.924063224339293e+00
6.800000e+07	  1	   999	   569	1.533816454530418e-03	9.999999999999986e+01	7.505917493167154e+00
6.900000e+07	  1	   999	   675	1.488424519546900e-03	9.999999999999986e+01	9.087553390532790e+00
7.000000e+07	  1	   999	   747	1.274079267018018e-03	9.999999999999986e+01	1.066598610059043e+01
7.100000e+07	  1	   999	   496	1.933444455909919e-03	9.999999999999986e+01	1.224514500941150e+01
7.200000e+07	  1	   999	   988	1.659461137112959e-03	9.999999999999986e+01	1.382200428328954e+01
7.300000e+07	  1	   999	   622	1.730033114686642e-03	9.999999999999986e+01	1.539255296882896e+01
7.400000e+07	  1	   999	   896	1.519907603659280e-03	9.999999999999986e+01	1.696637557641744e+01
collision No.2	1.170731e+02[yr]	i=1, j=717	r_ij=6.338832663871182e-05	radius[1]+radius[717]=6.344774052328145e-05
dE_heat=-5.399955e-10	dE_grav=5.427891e-10	dE_c=-2.104401e-17	v_imp=3.080056e-01
7.500000e+07	  1	   998	   631	1.525655127119317e-03	9.999999999999986e+01	1.854315390259660e+01
7.600000e+07	  1	   998	   354	1.843185431393549e-03	9.999999999999986e+01	2.012273379205748e+01
7.700000e+07	  1	   998	    39	1.497428870947173e-03	9.999999999999986e+01	2.170615901475908e+01
7.800000e+07	  1	   998	    34	1.658700336641085e-03	9.999999999999986e+01	2.328785303195050e+01
7.900000e+07	  1	   998	   688	1.577240555088130e-03	9.999999999999986e+01	2.486410096433735e+01
8.000000e+07	  1	   998	   786	1.394862378767274e-03	9.999999999999986e+01	2.644571138121585e+01
8.100000e+07	  1	   998	   614	1.507353735673036e-03	9.999999999999986e+01	2.802847295824343e+01
8.200000e+07	  1	   998	   400	1.671941808466032e-03	9.999999999999986e+01	2.960899507494713e+01
8.300000e+07	  1	   998	   199	1.670453092963646e-03	9.999999999999986e+01	3.119176739473642e+01
8.400000e+07	  1	   998	   467	1.544893593797325e-03	9.999999999999986e+01	3.277326553404274e+01
8.500000e+07	  1	   998	   458	1.442999213392526e-03	1.333521432163322e+02	9.992577185174010e-01
8.600000e+07	  1	   998	   872	1.572592666537581e-03	1.333521432163322e+02	2.580714937797646e+00
8.700000e+07	  1	   998	   770	1.491012533123245e-03	1.333521432163322e+02	4.163524619147026e+00
8.800000e+07	  1	   998	   404	1.608075147438798e-03	1.333521432163322e+02	5.746701162668694e+00
8.900000e+07	  1	   998	   948	1.628600890014098e-03	1.333521432163322e+02	7.330506380639747e+00
9.000000e+07	  1	   998	   374	1.738322410115163e-03	1.333521432163322e+02	8.916036986027436e+00
9.100000e+07	  1	   998	   195	1.597079849477691e-03	1.333521432163322e+02	1.049555703054843e+01
9.200000e+07	  1	   998	   912	1.712720926004194e-03	1.333521432163322e+02	1.207803339732987e+01
9.300000e+07	  1	   998	   498	1.414419163844859e-03	1.333521432163322e+02	1.365521801813014e+01
9.400000e+07	  1	   998	   580	1.732474092523831e-03	1.333521432163322e+02	1.523802875120035e+01
9.500000e+07	  1	   998	   872	1.727450502278675e-03	1.333521432163322e+02	1.682003094953127e+01
9.600000e+07	  1	   998	   879	1.510090536471250e-03	1.333521432163322e+02	1.840065150957142e+01
9.700000e+07	  1	   998	   866	1.997891477145548e-03	1.333521432163322e+02	1.998131280971902e+01
collision No.3	1.546756e+02[yr]	i=1, j=336	r_ij=6.350061604906778e-05	radius[1]+radius[336]=6.351371255953533e-05
dE_heat=-4.519403e-10	dE_grav=4.546979e-10	dE_c=1.457107e-17	v_imp=3.080769e-01
9.800000e+07	  1	   997	   741	1.873685613148354e-03	1.333521432163322e+02	2.155676309941672e+01
9.900000e+07	  1	   997	   832	1.764400249207162e-03	1.333521432163322e+02	2.313659914365374e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  1	   997	   552	1.458547693368584e-03	1.333521432163322e+02	2.471149373711626e+01
1.010000e+08	  1	   997	    36	1.271174586571867e-03	1.333521432163322e+02	2.629446507987167e+01
1.020000e+08	  1	   997	   385	1.448177000394949e-03	1.333521432163322e+02	2.787818681605032e+01
1.030000e+08	  1	   997	   218	1.534456782495329e-03	1.333521432163322e+02	2.946168506485090e+01
1.040000e+08	  1	   997	   340	1.446400910360971e-03	1.333521432163322e+02	3.104326485000127e+01
1.050000e+08	  1	   997	   396	1.585945059530331e-03	1.333521432163322e+02	3.262827934860672e+01
1.060000e+08	  1	   997	   535	1.586976926754949e-03	1.333521432163322e+02	3.421513040064275e+01
1.070000e+08	  1	   997	   967	1.564215180279451e-03	1.333521432163322e+02	3.580084129447953e+01
1.080000e+08	  1	   997	   315	1.665252047200141e-03	1.333521432163322e+02	3.738255796435220e+01
1.090000e+08	  1	   997	   785	1.427784982343949e-03	1.333521432163322e+02	3.895858975638116e+01
1.100000e+08	  1	   997	   322	1.411093868952001e-03	1.333521432163322e+02	4.054444799991624e+01
1.110000e+08	  1	   997	   524	1.433818887153268e-03	1.333521432163322e+02	4.212729570502102e+01
1.120000e+08	  1	   997	   718	1.560490331781328e-03	1.333521432163322e+02	4.371326514538529e+01
1.130000e+08	  1	   997	   263	1.666854383970143e-03	1.778279410038920e+02	8.203366079195111e-01
1.140000e+08	  1	   997	   780	1.300285919692361e-03	1.778279410038920e+02	2.395676337736148e+00
1.150000e+08	  1	   997	   181	1.238397861260212e-03	1.778279410038920e+02	3.978360514564840e+00
1.160000e+08	  1	   997	   464	1.611068426212329e-03	1.778279410038920e+02	5.562489451679810e+00
1.170000e+08	  1	   997	   562	1.922973453205848e-03	1.778279410038920e+02	7.142290853980265e+00
1.180000e+08	  1	   997	   337	1.653447816903487e-03	1.778279410038920e+02	8.721779809379779e+00
1.190000e+08	  1	   997	   199	1.272208226203146e-03	1.778279410038920e+02	1.030608134708229e+01
1.200000e+08	  1	   997	   111	1.353140307371854e-03	1.778279410038920e+02	1.188941998469619e+01
1.210000e+08	  1	   997	    95	1.810794307546097e-03	1.778279410038920e+02	1.347113399159237e+01
1.220000e+08	  1	   997	   174	1.691355186220755e-03	1.778279410038920e+02	1.505477726228149e+01
1.230000e+08	  1	   997	   731	1.595112622535779e-03	1.778279410038920e+02	1.663549153675850e+01
1.240000e+08	  1	   997	   361	1.504904867914647e-03	1.778279410038920e+02	1.821882358007355e+01
1.250000e+08	  1	   997	    76	1.414487473281507e-03	1.778279410038920e+02	1.980064847562964e+01
