myid = 17	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/rand18/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   321	1.459968032372488e-03	1.333521432163323e+00	1.967540839010452e-01
2.000000e+06	  1	  1000	   157	1.650201828049830e-03	2.371373705661654e+00	6.613870227001569e-01
3.000000e+06	  1	  1000	   758	1.402520503135292e-03	4.216965034285820e+00	2.634746319840382e-01
collision No.1	4.627389e+00[yr]	i=1, j=315	r_ij=6.326069097283222e-05	radius[1]+radius[315]=6.338481524341289e-05
4.000000e+06	  1	  1000	   629	1.703657471395637e-03	5.623413251903486e+00	4.155983385377262e-01
5.000000e+06	  1	  1000	   509	1.530228222453561e-03	7.498942093324552e+00	1.196281423247479e-01
6.000000e+06	  1	  1000	   285	1.576436302804658e-03	7.498942093324552e+00	1.693963498377812e+00
7.000000e+06	  1	  1000	   227	1.496462888424104e-03	9.999999999999991e+00	7.787775353633712e-01
8.000000e+06	  1	  1000	   560	1.625416016740403e-03	9.999999999999991e+00	2.357471086709970e+00
9.000000e+06	  1	  1000	    32	1.802264194652562e-03	1.333521432163323e+01	6.078003319292139e-01
1.000000e+07	  1	  1000	   700	2.020338917471180e-03	1.333521432163323e+01	2.177784473941676e+00
1.100000e+07	  1	  1000	   377	1.697443307728476e-03	1.333521432163323e+01	3.759962800061207e+00
1.200000e+07	  1	  1000	   597	1.581564933782623e-03	1.778279410038921e+01	8.945768672067060e-01
1.300000e+07	  1	  1000	   437	1.548767940664980e-03	1.778279410038921e+01	2.477738822116152e+00
1.400000e+07	  1	  1000	    37	1.581778686538963e-03	1.778279410038921e+01	4.055731942025431e+00
1.500000e+07	  1	  1000	   130	1.834992694214029e-03	1.778279410038921e+01	5.636561844259529e+00
1.600000e+07	  1	  1000	   641	1.663084777320931e-03	2.371373705661653e+01	1.288280275172136e+00
1.700000e+07	  1	  1000	   978	1.435415955352116e-03	2.371373705661653e+01	2.870539035056841e+00
1.800000e+07	  1	  1000	   375	1.698643176246237e-03	2.371373705661653e+01	4.446718802053963e+00
