myid = 27	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/rand28/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   306	1.661879038787472e-03	1.333521432163323e+00	2.435921830084398e-01
2.000000e+06	  1	  1000	   452	1.504951978191960e-03	2.371373705661654e+00	7.867850639730335e-01
3.000000e+06	  1	  1000	   170	1.438821609294187e-03	4.216965034285820e+00	5.240084905679109e-01
4.000000e+06	  1	  1000	   317	1.736105659695574e-03	5.623413251903486e+00	7.011773372448271e-01
5.000000e+06	  1	  1000	   299	1.588667537856299e-03	7.498942093324552e+00	4.057767457438939e-01
6.000000e+06	  1	  1000	   256	1.365243379986621e-03	7.498942093324552e+00	1.985231473000665e+00
7.000000e+06	  1	  1000	   284	1.577417219491256e-03	9.999999999999991e+00	1.066018280487415e+00
8.000000e+06	  1	  1000	   185	1.464018571334188e-03	9.999999999999991e+00	2.643728835968280e+00
9.000000e+06	  1	  1000	    66	1.794144579796677e-03	1.333521432163323e+01	8.890205725184575e-01
1.000000e+07	  1	  1000	   255	1.501510217518542e-03	1.333521432163323e+01	2.465061256409967e+00
1.100000e+07	  1	  1000	   836	1.531503927810663e-03	1.333521432163323e+01	4.046452036957493e+00
1.200000e+07	  1	  1000	   807	1.840680312988733e-03	1.778279410038921e+01	1.180275408103701e+00
1.300000e+07	  1	  1000	   339	1.930236675165416e-03	1.778279410038921e+01	2.759209127190784e+00
1.400000e+07	  1	  1000	   816	1.707070270390580e-03	1.778279410038921e+01	4.337899527004947e+00
1.500000e+07	  1	  1000	   988	1.632647559666339e-03	1.778279410038921e+01	5.915192706876830e+00
1.600000e+07	  1	  1000	   939	1.480600174614792e-03	2.371373705661653e+01	1.560765221181347e+00
1.700000e+07	  1	  1000	   104	1.537783989098769e-03	2.371373705661653e+01	3.140801399347299e+00
