myid = 5	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   293	1.546066464656848e-03	1.333521432163323e+00	2.443011079038472e-01
2.000000e+06	  1	  1000	   872	1.442158519545804e-03	2.371373705661654e+00	7.849505242078534e-01
3.000000e+06	  1	  1000	   915	1.790787242733139e-03	4.216965034285820e+00	5.198499248288043e-01
4.000000e+06	  1	  1000	   399	1.652991192760568e-03	5.623413251903486e+00	6.952991556541157e-01
5.000000e+06	  1	  1000	   805	1.480944256834738e-03	7.498942093324552e+00	4.025980431394132e-01
6.000000e+06	  1	  1000	   529	1.475029186990667e-03	7.498942093324552e+00	1.983540313109136e+00
7.000000e+06	  1	  1000	   559	1.504588819104375e-03	9.999999999999991e+00	1.064846488303828e+00
8.000000e+06	  1	  1000	   255	1.839461785211084e-03	9.999999999999991e+00	2.646781885698159e+00
collision No.1	1.344317e+01[yr]	i=1, j=641	r_ij=6.329146550325301e-05	radius[1]+radius[641]=6.338481524341289e-05
9.000000e+06	  1	  1000	   784	1.497550294911288e-03	1.333521432163323e+01	8.826752442536772e-01
1.000000e+07	  1	  1000	    31	1.403383616279532e-03	1.333521432163323e+01	2.459478001406260e+00
1.100000e+07	  1	  1000	    28	1.640471828286398e-03	1.333521432163323e+01	4.035958630763904e+00
1.200000e+07	  1	  1000	   560	1.432967483819657e-03	1.778279410038921e+01	1.163587718498233e+00
1.300000e+07	  1	  1000	    94	1.559976699363656e-03	1.778279410038921e+01	2.744185167168691e+00
1.400000e+07	  1	  1000	   921	1.547899086658154e-03	1.778279410038921e+01	4.319759638007064e+00
1.500000e+07	  1	  1000	   389	1.737571666404859e-03	1.778279410038921e+01	5.902622127307419e+00
1.600000e+07	  1	  1000	     2	1.595932192840966e-03	2.371373705661653e+01	1.540204631653492e+00
1.700000e+07	  1	  1000	   604	1.593049278933765e-03	2.371373705661653e+01	3.118159619664493e+00
1.800000e+07	  1	  1000	    21	1.556083600281929e-03	2.371373705661653e+01	4.691875226895023e+00
