myid = 8	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand09/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.514531e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	  1156	1.422007704238209e-03	0.000000000000000e+00	5.348543068480761e-02
2.000000e+05	  3	  3000	  2547	1.684381654411866e-03	1.000000000000000e-01	5.284956299678100e-03
3.000000e+05	  3	  3000	  2253	1.654759157868227e-03	1.333521432163324e-01	2.389018006500728e-02
4.000000e+05	  3	  3000	   940	1.319388101238365e-03	1.778279410038923e-01	3.140531551641160e-02
5.000000e+05	  3	  3000	  2802	1.397657846629105e-03	2.371373705661655e-01	2.422538018445363e-02
6.000000e+05	  3	  3000	  1046	1.416489935751110e-03	2.371373705661655e-01	7.723571951537753e-02
7.000000e+05	  3	  3000	  1014	1.798087938948451e-03	3.162277660168378e-01	4.976401687491172e-02
8.000000e+05	  3	  3000	  2111	1.244159702826363e-03	3.162277660168378e-01	1.025474380132663e-01
9.000000e+05	  3	  3000	  1602	1.353192912436117e-03	4.216965034285821e-01	4.912141238968537e-02
1.000000e+06	  3	  3000	  1773	1.413545252092731e-03	4.216965034285821e-01	1.020971885544814e-01
1.100000e+06	  3	  3000	  2728	1.421168483830860e-03	5.623413251903489e-01	1.342247708728800e-02
1.200000e+06	  3	  3000	  2645	1.788315942509268e-03	5.623413251903489e-01	6.624501829424537e-02
1.300000e+06	  3	  3000	    94	1.369664843634142e-03	5.623413251903489e-01	1.189914302629715e-01
1.400000e+06	  3	  3000	  1496	1.396850420544374e-03	5.623413251903489e-01	1.717248935977795e-01
1.500000e+06	  3	  3000	  1031	1.468795918021471e-03	7.498942093324554e-01	3.594835325509952e-02
1.600000e+06	  3	  3000	  2899	1.737559525109323e-03	7.498942093324554e-01	8.833263636977728e-02
1.700000e+06	  3	  3000	  1335	1.242498388308479e-03	7.498942093324554e-01	1.409230585834368e-01
1.800000e+06	  3	  3000	  2996	1.252339672658108e-03	7.498942093324554e-01	1.934819254076007e-01
1.900000e+06	  3	  3000	    11	1.354107592249432e-03	7.498942093324554e-01	2.459066942336215e-01
2.000000e+06	  3	  3000	  1580	1.655790776023432e-03	9.999999999999994e-01	4.744597978470085e-02
2.100000e+06	  3	  3000	  1809	1.556818984524690e-03	9.999999999999994e-01	1.001835464803547e-01
2.200000e+06	  3	  3000	  1559	1.736724345097142e-03	9.999999999999994e-01	1.530400640748452e-01
2.300000e+06	  3	  3000	   150	1.990572447059330e-03	9.999999999999994e-01	2.059738620595938e-01
2.400000e+06	  3	  3000	  1811	1.735841541017982e-03	9.999999999999994e-01	2.588361406761233e-01
2.500000e+06	  3	  3000	   245	1.656895065525960e-03	9.999999999999994e-01	3.118128882403658e-01
2.600000e+06	  3	  3000	   658	1.729943214402938e-03	1.333521432163323e+00	3.028656829945746e-02
