myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/rand03/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  2965	1.208211212328899e-03	4.216965034285821e-01	9.869118389330782e-02
2.000000e+06	  3	  3000	  2253	1.451353377442303e-03	9.999999999999994e-01	4.431916221053930e-02
3.000000e+06	  3	  3000	  2567	2.030444375055326e-03	1.333521432163323e+00	2.338920499833265e-01
4.000000e+06	  3	  3000	   686	1.316314832022057e-03	1.778279410038922e+00	3.143925410923628e-01
5.000000e+06	  3	  3000	  1964	1.298091436309546e-03	2.371373705661654e+00	2.464499357077488e-01
6.000000e+06	  3	  3000	  1580	1.332677569820856e-03	2.371373705661654e+00	7.725013478477458e-01
7.000000e+06	  3	  3000	   856	1.639466532591327e-03	3.162277660168377e+00	5.052392747412870e-01
8.000000e+06	  3	  3000	  1149	1.856781364084536e-03	3.162277660168377e+00	1.031861838877910e+00
9.000000e+06	  3	  3000	   573	1.381447293356173e-03	4.216965034285820e+00	5.012075176970987e-01
1.000000e+07	  3	  3000	  2989	1.569866848277837e-03	4.216965034285820e+00	1.028483714172723e+00
1.100000e+07	  3	  3000	  2586	1.566689182766836e-03	5.623413251903486e+00	1.459590558146752e-01
1.200000e+07	  3	  3000	   125	1.458781947765595e-03	5.623413251903486e+00	6.726674049369982e-01
1.300000e+07	  3	  3000	  2146	1.504301935688680e-03	5.623413251903486e+00	1.197683466923249e+00
1.400000e+07	  3	  3000	   468	1.230562123019786e-03	5.623413251903486e+00	1.723868873457983e+00
1.500000e+07	  3	  3000	  1648	1.901304247208420e-03	7.498942093324552e+00	3.734657662716511e-01
1.600000e+07	  3	  3000	  2668	2.082874867852087e-03	7.498942093324552e+00	8.996214152960511e-01
1.700000e+07	  3	  3000	  2380	1.316575215055036e-03	7.498942093324552e+00	1.425371723096161e+00
