myid = 9	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/rand10/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	  2866	1.558691598904929e-03	0.000000000000000e+00	5.359387773820072e-02
2.000000e+05	  3	  3000	   195	1.787509557245360e-03	1.000000000000000e-01	5.392471852724836e-03
3.000000e+05	  3	  3000	  2474	1.230702022249125e-03	1.333521432163324e-01	2.393472204396986e-02
4.000000e+05	  3	  3000	  1810	1.238892592001654e-03	1.778279410038923e-01	3.120247673206872e-02
5.000000e+05	  3	  3000	   721	1.367544254485547e-03	2.371373705661655e-01	2.378512477903176e-02
6.000000e+05	  3	  3000	   223	1.675461386526511e-03	2.371373705661655e-01	7.648076131874683e-02
7.000000e+05	  3	  3000	  1494	1.335945222279064e-03	3.162277660168378e-01	4.934983743854587e-02
8.000000e+05	  3	  3000	   192	1.610942579568507e-03	3.162277660168378e-01	1.023224564381641e-01
9.000000e+05	  3	  3000	  1668	1.487497119122102e-03	4.216965034285821e-01	4.894469785566267e-02
1.000000e+06	  3	  3000	   109	1.994971531351253e-03	4.216965034285821e-01	1.019315263187399e-01
1.100000e+06	  3	  3000	  2440	1.550475274983726e-03	5.623413251903489e-01	1.340295525853842e-02
1.200000e+06	  3	  3000	  1698	1.210452247625683e-03	5.623413251903489e-01	6.619549882544196e-02
1.300000e+06	  3	  3000	  2173	1.616561873933989e-03	5.623413251903489e-01	1.190129146056721e-01
1.400000e+06	  3	  3000	   394	1.561715124906536e-03	5.623413251903489e-01	1.720200643944569e-01
1.500000e+06	  3	  3000	  2962	1.489531652373802e-03	7.498942093324554e-01	3.669499433233019e-02
1.600000e+06	  3	  3000	  2967	1.965118531038203e-03	7.498942093324554e-01	8.966519225255150e-02
1.700000e+06	  3	  3000	  2161	1.588087730341350e-03	7.498942093324554e-01	1.425778934293215e-01
1.800000e+06	  3	  3000	    13	1.170558814878070e-03	7.498942093324554e-01	1.954024158554450e-01
1.900000e+06	  3	  3000	   678	1.220307412428062e-03	7.498942093324554e-01	2.481777156963646e-01
2.000000e+06	  3	  3000	   218	1.878234667117786e-03	9.999999999999994e-01	4.992336752440734e-02
2.100000e+06	  3	  3000	   132	1.262967589550161e-03	9.999999999999994e-01	1.026275117292923e-01
2.200000e+06	  3	  3000	  2641	1.420211859245042e-03	9.999999999999994e-01	1.553496414648691e-01
2.300000e+06	  3	  3000	  2721	1.454342496042599e-03	9.999999999999994e-01	2.080519334851003e-01
2.400000e+06	  3	  3000	  1467	1.393725300509497e-03	9.999999999999994e-01	2.606963215036518e-01
2.500000e+06	  3	  3000	  1106	1.190562704739876e-03	9.999999999999994e-01	3.134042571104612e-01
2.600000e+06	  3	  3000	  1683	1.470788105835596e-03	1.333521432163323e+00	3.179128963554508e-02
2.700000e+06	  3	  3000	  2057	1.331742953754800e-03	1.333521432163323e+00	8.473550849553961e-02
2.800000e+06	  3	  3000	  1400	1.326051681346361e-03	1.333521432163323e+00	1.372904067211748e-01
2.900000e+06	  3	  3000	  1594	1.978586191220946e-03	1.333521432163323e+00	1.902469812812372e-01
3.000000e+06	  3	  3000	   260	1.321251425217566e-03	1.333521432163323e+00	2.433614991408702e-01
3.100000e+06	  3	  3000	  1182	1.930616483413811e-03	1.333521432163323e+00	2.964545650960768e-01
3.200000e+06	  3	  3000	  2651	1.450458265510841e-03	1.333521432163323e+00	3.495211627794150e-01
3.300000e+06	  3	  3000	  2720	1.848999712578661e-03	1.333521432163323e+00	4.025944240350116e-01
3.400000e+06	  3	  3000	  2189	1.362336979459940e-03	1.778279410038922e+00	9.931395873816910e-03
3.500000e+06	  3	  3000	  1620	1.895717338695906e-03	1.778279410038922e+00	6.275045453465602e-02
3.600000e+06	  3	  3000	  2140	1.516526821670520e-03	1.778279410038922e+00	1.140185302715979e-01
3.700000e+06	  3	  3000	  1760	1.389402253284596e-03	1.778279410038922e+00	1.665634251062861e-01
