myid = 2	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand03/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   820	1.554681643149968e-03	1.333521432163323e+00	2.474288554424755e-01
2.000000e+06	  1	  1000	   667	1.559215560557023e-03	2.371373705661654e+00	7.814515790900404e-01
3.000000e+06	  1	  1000	  1001	1.562192277800411e-03	4.216965034285820e+00	5.135295050501728e-01
collision No.1	6.105951e+00[yr]	i=1, j=517	r_ij=6.328101580944325e-05	radius[1]+radius[517]=6.338481524341289e-05
4.000000e+06	  1	  1000	    88	1.556462254476248e-03	5.623413251903486e+00	6.712089158551126e-01
5.000000e+06	  1	  1000	   116	1.717775349487466e-03	7.498942093324552e+00	3.806235829220297e-01
6.000000e+06	  1	  1000	   154	1.609904496776312e-03	7.498942093324552e+00	1.966495361227361e+00
7.000000e+06	  1	  1000	   356	1.588632047522706e-03	9.999999999999991e+00	1.040544527518729e+00
8.000000e+06	  1	  1000	   117	1.753933173582162e-03	9.999999999999991e+00	2.620746052526351e+00
9.000000e+06	  1	  1000	   700	1.495980963514372e-03	1.333521432163323e+01	8.708107253950786e-01
1.000000e+07	  1	  1000	    40	1.634480829542262e-03	1.333521432163323e+01	2.427523586872883e+00
collision No.2	1.727499e+01[yr]	i=1, j=189	r_ij=6.322525418641608e-05	radius[1]+radius[189]=6.338481524341289e-05
1.100000e+07	  1	  1000	   854	1.675945686261733e-03	1.333521432163323e+01	4.010792604500769e+00
collision No.3	1.835265e+01[yr]	i=1, j=768	r_ij=6.335845700973537e-05	radius[1]+radius[768]=6.338481524341289e-05
1.200000e+07	  1	  1000	   285	1.662436462113734e-03	1.778279410038921e+01	1.141818589522867e+00
1.300000e+07	  1	  1000	    97	1.557749842558076e-03	1.778279410038921e+01	2.722962310871009e+00
1.400000e+07	  1	  1000	   265	1.612095731132814e-03	1.778279410038921e+01	4.302249620543212e+00
1.500000e+07	  1	  1000	   750	1.542908927210979e-03	1.778279410038921e+01	5.858477937028570e+00
1.600000e+07	  1	  1000	   811	1.588849346469356e-03	2.371373705661653e+01	1.477689441249435e+00
1.700000e+07	  1	  1000	   196	1.564972775358124e-03	2.371373705661653e+01	3.050169194858081e+00
collision No.4	2.690986e+01[yr]	i=1, j=448	r_ij=6.326766518323638e-05	radius[1]+radius[448]=6.338481524341289e-05
1.800000e+07	  1	  1000	   314	1.665874601065078e-03	2.371373705661653e+01	4.621079099042805e+00
1.900000e+07	  1	  1000	   104	1.517666838805828e-03	2.371373705661653e+01	6.193924241071828e+00
2.000000e+07	  1	  1000	   265	1.701348098187362e-03	2.371373705661653e+01	7.768135484686374e+00
2.100000e+07	  1	  1000	   680	1.643467998936569e-03	3.162277660168376e+01	1.422674121320729e+00
2.200000e+07	  1	  1000	     3	1.689208507984075e-03	3.162277660168376e+01	2.998773142302098e+00
2.300000e+07	  1	  1000	   101	1.585851115193990e-03	3.162277660168376e+01	4.578656587905341e+00
2.400000e+07	  1	  1000	   241	1.589307059747287e-03	3.162277660168376e+01	6.162249560521080e+00
2.500000e+07	  1	  1000	    37	1.485120322863081e-03	3.162277660168376e+01	7.747438801989840e+00
collision No.5	4.085355e+01[yr]	i=1, j=516	r_ij=6.324183842928967e-05	radius[1]+radius[516]=6.338481524341289e-05
2.600000e+07	  1	  1000	   102	1.502097393617226e-03	3.162277660168376e+01	9.333136610928770e+00
2.700000e+07	  1	  1000	   343	1.466518144176196e-03	4.216965034285818e+01	3.623283447227464e-01
2.800000e+07	  1	  1000	   862	1.506106661252831e-03	4.216965034285818e+01	1.945582831250534e+00
2.900000e+07	  1	  1000	   790	1.676698257949008e-03	4.216965034285818e+01	3.530751084269193e+00
3.000000e+07	  1	  1000	   750	1.538911129943730e-03	4.216965034285818e+01	5.103578794025199e+00
3.100000e+07	  1	  1000	   518	1.490107312856400e-03	4.216965034285818e+01	6.673336755708859e+00
3.200000e+07	  1	  1000	   677	1.809627003413350e-03	4.216965034285818e+01	8.260037822496168e+00
3.300000e+07	  1	  1000	    38	1.586615470211596e-03	4.216965034285818e+01	9.837378448997054e+00
3.400000e+07	  1	  1000	   268	1.292469961536840e-03	4.216965034285818e+01	1.141275190252416e+01
3.500000e+07	  1	  1000	   102	1.445863888748371e-03	4.216965034285818e+01	1.299239827073993e+01
3.600000e+07	  1	  1000	   316	1.777805617810134e-03	5.623413251903484e+01	5.120586732944827e-01
3.700000e+07	  1	  1000	   818	1.684414030660215e-03	5.623413251903484e+01	2.092306617817220e+00
3.800000e+07	  1	  1000	   220	1.585853170980888e-03	5.623413251903484e+01	3.668015299601301e+00
3.900000e+07	  1	  1000	    79	1.633232242123825e-03	5.623413251903484e+01	5.254855835329705e+00
collision No.6	6.278863e+01[yr]	i=1, j=186	r_ij=6.321106598089517e-05	radius[1]+radius[186]=6.338481524341289e-05
4.000000e+07	  1	  1000	   228	1.511670789366532e-03	5.623413251903484e+01	6.831295462220472e+00
4.100000e+07	  1	  1000	   458	1.645506843146050e-03	5.623413251903484e+01	8.416337564679665e+00
4.200000e+07	  1	  1000	   543	1.397737997952236e-03	5.623413251903484e+01	9.989500024822075e+00
4.300000e+07	  1	  1000	   434	1.708334810490894e-03	5.623413251903484e+01	1.157505611186938e+01
4.400000e+07	  1	  1000	   953	1.645032293014998e-03	5.623413251903484e+01	1.315930874735996e+01
4.500000e+07	  1	  1000	   806	1.748122429701162e-03	5.623413251903484e+01	1.473815842094238e+01
4.600000e+07	  1	  1000	   807	1.698021884690947e-03	5.623413251903484e+01	1.631150783859032e+01
4.700000e+07	  1	  1000	   490	1.672424643786857e-03	5.623413251903484e+01	1.789652643896500e+01
4.800000e+07	  1	  1000	   580	1.673931684410781e-03	7.498942093324548e+01	7.250995097959425e-01
4.900000e+07	  1	  1000	   627	1.576127523383767e-03	7.498942093324548e+01	2.301568750862767e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	   865	1.562553865715301e-03	7.498942093324548e+01	3.883538739121905e+00
5.100000e+07	  1	  1000	   702	1.613525329936054e-03	7.498942093324548e+01	5.463392427454210e+00
5.200000e+07	  1	  1000	    72	1.459176030731732e-03	7.498942093324548e+01	7.047028158254517e+00
5.300000e+07	  1	  1000	   714	1.170389002955419e-03	7.498942093324548e+01	8.630746073430814e+00
5.400000e+07	  1	  1000	   834	1.491328480005700e-03	7.498942093324548e+01	1.020601303372164e+01
5.500000e+07	  1	  1000	   742	1.520620741246352e-03	7.498942093324548e+01	1.177844855723065e+01
5.600000e+07	  1	  1000	   887	1.612507480205820e-03	7.498942093324548e+01	1.336037012385146e+01
5.700000e+07	  1	  1000	   598	1.505746768187995e-03	7.498942093324548e+01	1.493367614797382e+01
5.800000e+07	  1	  1000	   267	1.532484293729229e-03	7.498942093324548e+01	1.651769300376318e+01
5.900000e+07	  1	  1000	   416	1.428285473836219e-03	7.498942093324548e+01	1.809716770700269e+01
6.000000e+07	  1	  1000	   372	1.622866428640216e-03	7.498942093324548e+01	1.967902151886263e+01
6.100000e+07	  1	  1000	   748	1.590456330852129e-03	7.498942093324548e+01	2.126531863706570e+01
6.200000e+07	  1	  1000	   264	1.602221954819197e-03	7.498942093324548e+01	2.283523849601398e+01
6.300000e+07	  1	  1000	   911	1.591332606401871e-03	7.498942093324548e+01	2.442111461534317e+01
6.400000e+07	  1	  1000	   946	1.631170148070371e-03	9.999999999999986e+01	9.916172184161826e-01
collision No.7	1.020699e+02[yr]	i=1, j=476	r_ij=6.321130696238691e-05	radius[1]+radius[476]=6.338481524341289e-05
6.500000e+07	  1	  1000	   417	1.577970450316782e-03	9.999999999999986e+01	2.573911301825046e+00
6.600000e+07	  1	  1000	   557	1.775754883710545e-03	9.999999999999986e+01	4.150164698312671e+00
collision No.8	1.052594e+02[yr]	i=1, j=372	r_ij=6.336236864208087e-05	radius[1]+radius[372]=6.338481524341289e-05
6.700000e+07	  1	  1000	   831	2.089025893732969e-03	9.999999999999986e+01	5.721483841167982e+00
collision No.9	1.057315e+02[yr]	i=1, j=964	r_ij=6.330242201019888e-05	radius[1]+radius[964]=6.338481524341289e-05
6.800000e+07	  1	  1000	    67	1.378447765820537e-03	9.999999999999986e+01	7.291335776374494e+00
6.900000e+07	  1	  1000	   275	1.611682442000743e-03	9.999999999999986e+01	8.870198265859457e+00
collision No.10	1.095238e+02[yr]	i=1, j=695	r_ij=6.327281426607666e-05	radius[1]+radius[695]=6.338481524341289e-05
7.000000e+07	  1	  1000	   118	1.722535042664134e-03	9.999999999999986e+01	1.043264858276813e+01
7.100000e+07	  1	  1000	   940	1.455033899310585e-03	9.999999999999986e+01	1.201744286593531e+01
7.200000e+07	  1	  1000	    26	1.528285554461308e-03	9.999999999999986e+01	1.360405044767525e+01
7.300000e+07	  1	  1000	   789	1.744807975954704e-03	9.999999999999986e+01	1.517683395476858e+01
7.400000e+07	  1	  1000	   251	1.645631554392614e-03	9.999999999999986e+01	1.675061206739934e+01
7.500000e+07	  1	  1000	   115	1.821904094489355e-03	9.999999999999986e+01	1.832936337978292e+01
7.600000e+07	  1	  1000	   408	1.374588899783982e-03	9.999999999999986e+01	1.990652259544987e+01
