myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   811	1.196326431819737e-03	4.216965034285821e-01	9.752499015005318e-02
2.000000e+06	  3	  3000	  2603	1.909679668976588e-03	9.999999999999994e-01	4.528893383365083e-02
3.000000e+06	  3	  3000	  1058	1.660548228917902e-03	1.333521432163323e+00	2.359957306277321e-01
4.000000e+06	  3	  3000	   635	1.516694816748366e-03	1.778279410038922e+00	3.188808065672223e-01
5.000000e+06	  3	  3000	   246	1.783977544444528e-03	2.371373705661654e+00	2.507463835494244e-01
6.000000e+06	  3	  3000	  2715	1.787888647096359e-03	2.371373705661654e+00	7.779583460866676e-01
7.000000e+06	  3	  3000	   988	2.018912603468913e-03	3.162277660168377e+00	5.125987958928777e-01
8.000000e+06	  3	  3000	  2360	2.021054529884782e-03	3.162277660168377e+00	1.040217026309377e+00
9.000000e+06	  3	  3000	   969	1.421373188788932e-03	4.216965034285820e+00	5.111714351072573e-01
1.000000e+07	  3	  3000	   114	1.482428311117388e-03	4.216965034285820e+00	1.037467881452691e+00
1.100000e+07	  3	  3000	  1257	1.169750659182517e-03	5.623413251903486e+00	1.561851254752054e-01
collision No.1	6.175181e+00[yr]	i=2, j=2330	r_ij=6.324296888676147e-05	radius[2]+radius[2330]=6.338481524341289e-05
1.200000e+07	  3	  3000	  2655	1.691430359084605e-03	5.623413251903486e+00	6.822927927530772e-01
1.300000e+07	  3	  3000	  1929	2.301173014908180e-03	5.623413251903486e+00	1.207011639378921e+00
1.400000e+07	  3	  3000	  2112	1.144440384885883e-03	5.623413251903486e+00	1.733992590096421e+00
1.500000e+07	  3	  3000	  2645	1.793792538643483e-03	7.498942093324552e+00	3.845493067825654e-01
1.600000e+07	  3	  3000	  1390	1.695411354487952e-03	7.498942093324552e+00	9.116659077316780e-01
1.700000e+07	  3	  3000	   739	1.498585434319995e-03	7.498942093324552e+00	1.438121136029116e+00
1.800000e+07	  3	  3000	  2262	1.971809241302100e-03	7.498942093324552e+00	1.965133141123778e+00
1.900000e+07	  3	  3000	  2975	1.807205177278607e-03	7.498942093324552e+00	2.491259556412444e+00
2.000000e+07	  3	  3000	  2788	1.279265734345714e-03	9.999999999999991e+00	5.161114344569758e-01
2.100000e+07	  3	  3000	  2685	1.725852440022031e-03	9.999999999999991e+00	1.042648326136629e+00
2.200000e+07	  3	  3000	   266	1.423298906132899e-03	9.999999999999991e+00	1.567563663957271e+00
2.300000e+07	  3	  3000	  1388	1.333954637746575e-03	9.999999999999991e+00	2.094504051827726e+00
2.400000e+07	  3	  3000	   481	1.277517239944292e-03	9.999999999999991e+00	2.620963354404982e+00
2.500000e+07	  3	  3000	   203	1.935808320276612e-03	9.999999999999991e+00	3.146487569732655e+00
2.600000e+07	  3	  3000	  2708	1.753799254140221e-03	1.333521432163323e+01	3.359735417598469e-01
2.700000e+07	  3	  3000	  2456	1.794426015707314e-03	1.333521432163323e+01	8.625647115298691e-01
2.800000e+07	  3	  3000	  2234	1.713276972899968e-03	1.333521432163323e+01	1.389701633775981e+00
2.900000e+07	  3	  3000	   964	1.383921160239099e-03	1.333521432163323e+01	1.914261493588009e+00
3.000000e+07	  3	  3000	   399	1.338007368277688e-03	1.333521432163323e+01	2.440335172676426e+00
3.100000e+07	  3	  3000	   648	1.236898202162674e-03	1.333521432163323e+01	2.965948398135841e+00
3.200000e+07	  3	  3000	   483	1.624627197278940e-03	1.333521432163323e+01	3.492737422238754e+00
3.300000e+07	  3	  3000	   431	2.148606090833326e-03	1.333521432163323e+01	4.018275566909813e+00
