myid = 34	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/rand35/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   563	1.532681372526898e-03	1.333521432163323e+00	2.430495944832862e-01
2.000000e+06	  1	  1000	   361	1.505517835083985e-03	2.371373705661654e+00	7.811686416282158e-01
3.000000e+06	  1	  1000	   893	1.537460859391236e-03	4.216965034285820e+00	5.110638435460816e-01
4.000000e+06	  1	  1000	   172	1.862668835257851e-03	5.623413251903486e+00	6.852369049457488e-01
5.000000e+06	  1	  1000	   374	1.638259862828652e-03	7.498942093324552e+00	3.858143848398208e-01
6.000000e+06	  1	  1000	   336	1.538898132876047e-03	7.498942093324552e+00	1.970046257408318e+00
collision No.1	1.088014e+01[yr]	i=1, j=1001	r_ij=6.327009344182899e-05	radius[1]+radius[1001]=6.338481524341289e-05
dE_heat=-1.435595e-09	dE_grav=1.422473e-09	dE_c=-5.022623e-17	v_imp=3.109074e-01
7.000000e+06	  1	   999	    66	1.524088442817371e-03	9.999999999999991e+00	1.045246227767600e+00
8.000000e+06	  1	   999	   480	1.553809988824592e-03	9.999999999999991e+00	2.630106213204046e+00
9.000000e+06	  1	   999	   259	1.520940927312252e-03	1.333521432163323e+01	8.798888637951471e-01
1.000000e+07	  1	   999	   876	1.719942544464045e-03	1.333521432163323e+01	2.460019770684512e+00
1.100000e+07	  1	   999	   797	1.515200749688287e-03	1.333521432163323e+01	4.043159263631919e+00
1.200000e+07	  1	   999	   660	1.793008899664708e-03	1.778279410038921e+01	1.179416393494332e+00
1.300000e+07	  1	   999	   118	1.365248188111979e-03	1.778279410038921e+01	2.754798011886780e+00
1.400000e+07	  1	   999	   428	1.409976268800671e-03	1.778279410038921e+01	4.337148990825945e+00
1.500000e+07	  1	   999	   668	1.526240185789117e-03	1.778279410038921e+01	5.917132656400496e+00
1.600000e+07	  1	   999	   418	1.543244007706662e-03	2.371373705661653e+01	1.572940795877922e+00
1.700000e+07	  1	   999	    41	1.688714390031308e-03	2.371373705661653e+01	3.151345179507474e+00
1.800000e+07	  1	   999	   857	1.640345571449369e-03	2.371373705661653e+01	4.728394285076634e+00
1.900000e+07	  1	   999	   311	1.743400863615031e-03	2.371373705661653e+01	6.301055921557218e+00
2.000000e+07	  1	   999	   932	1.765637786134557e-03	2.371373705661653e+01	7.883624530953347e+00
2.100000e+07	  1	   999	    88	1.468808796579231e-03	3.162277660168376e+01	1.558448629785162e+00
2.200000e+07	  1	   999	   961	1.564239607349529e-03	3.162277660168376e+01	3.141911696409342e+00
2.300000e+07	  1	   999	   142	1.596282889373971e-03	3.162277660168376e+01	4.726579614331444e+00
2.400000e+07	  1	   999	    30	1.634352005637792e-03	3.162277660168376e+01	6.308525962591959e+00
