myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =1.133704e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   885	1.526496227328394e-03	4.216965034285821e-01	9.783061261768558e-02
2.000000e+06	  3	  3000	   232	2.050898584358949e-03	9.999999999999994e-01	4.564734335053369e-02
3.000000e+06	  3	  3000	  2232	1.773827953776268e-03	1.333521432163323e+00	2.357942350780191e-01
4.000000e+06	  3	  3000	  1796	1.352312643253184e-03	1.778279410038922e+00	3.179990597441218e-01
5.000000e+06	  3	  3000	  2786	1.841973300023579e-03	2.371373705661654e+00	2.500008644641104e-01
6.000000e+06	  3	  3000	  2810	1.514964384263173e-03	2.371373705661654e+00	7.778309751937535e-01
7.000000e+06	  3	  3000	  2687	1.207319709040514e-03	3.162277660168377e+00	5.125563608541863e-01
8.000000e+06	  3	  3000	  1751	1.715169678287057e-03	3.162277660168377e+00	1.039959900414742e+00
9.000000e+06	  3	  3000	  2647	1.517013714169019e-03	4.216965034285820e+00	5.113238193780432e-01
1.000000e+07	  3	  3000	  1799	1.943739845302615e-03	4.216965034285820e+00	1.037827018879362e+00
1.100000e+07	  3	  3000	  2432	2.200221689034285e-03	5.623413251903486e+00	1.571228738506304e-01
1.200000e+07	  3	  3000	  1862	1.277725409913940e-03	5.623413251903486e+00	6.842733055325976e-01
1.300000e+07	  3	  3000	  1449	1.404339481385688e-03	5.623413251903486e+00	1.210558390669991e+00
1.400000e+07	  3	  3000	  2011	1.962883948206201e-03	5.623413251903486e+00	1.737340820709215e+00
1.500000e+07	  3	  3000	  2595	2.425524146102465e-03	7.498942093324552e+00	3.877899851541435e-01
1.600000e+07	  3	  3000	  1872	1.591676293995453e-03	7.498942093324552e+00	9.150203426006409e-01
1.700000e+07	  3	  3000	  2731	1.856070581113106e-03	7.498942093324552e+00	1.441775983912383e+00
1.800000e+07	  3	  3000	   585	1.824210973140959e-03	7.498942093324552e+00	1.968471914977831e+00
1.900000e+07	  3	  3000	  1372	1.668816631108073e-03	7.498942093324552e+00	2.495604099385077e+00
2.000000e+07	  3	  3000	  1605	1.614708641360536e-03	9.999999999999991e+00	5.194540118792089e-01
2.100000e+07	  3	  3000	  2276	1.423862880235509e-03	9.999999999999991e+00	1.046009939813947e+00
2.200000e+07	  3	  3000	  1926	1.435345471775750e-03	9.999999999999991e+00	1.572051565854394e+00
2.300000e+07	  3	  3000	  2135	1.806327123485814e-03	9.999999999999991e+00	2.099557721526819e+00
2.400000e+07	  3	  3000	  1508	1.345228205441916e-03	9.999999999999991e+00	2.625401444194918e+00
2.500000e+07	  3	  3000	    34	2.148881380668581e-03	9.999999999999991e+00	3.151838154123175e+00
2.600000e+07	  3	  3000	  1601	1.561604536323515e-03	1.333521432163323e+01	3.420838938870995e-01
2.700000e+07	  3	  3000	  2895	1.357799573719988e-03	1.333521432163323e+01	8.682081114519389e-01
2.800000e+07	  3	  3000	   262	1.234945654998596e-03	1.333521432163323e+01	1.395030336957774e+00
2.900000e+07	  3	  3000	  2075	1.210145672020913e-03	1.333521432163323e+01	1.921505341551304e+00
3.000000e+07	  3	  3000	  1065	1.823047974199067e-03	1.333521432163323e+01	2.447157911166767e+00
3.100000e+07	  3	  3000	  2754	1.486707196468555e-03	1.333521432163323e+01	2.972941569795863e+00
3.200000e+07	  3	  3000	  2258	1.545366308625657e-03	1.333521432163323e+01	3.500322654297758e+00
3.300000e+07	  3	  3000	  1880	1.726897806236331e-03	1.333521432163323e+01	4.026930809646792e+00
3.400000e+07	  3	  3000	   567	1.519835171958830e-03	1.778279410038921e+01	1.060693955513419e-01
3.500000e+07	  3	  3000	  2382	1.548556042618708e-03	1.778279410038921e+01	6.326343096254468e-01
3.600000e+07	  3	  3000	  2634	1.710897290134098e-03	1.778279410038921e+01	1.159212674686203e+00
3.700000e+07	  3	  3000	  2095	1.687850072020391e-03	1.778279410038921e+01	1.687151712537331e+00
3.800000e+07	  3	  3000	   838	2.462310262499316e-03	1.778279410038921e+01	2.212990156416786e+00
3.900000e+07	  3	  3000	  2728	1.524750660453168e-03	1.778279410038921e+01	2.741021240168355e+00
4.000000e+07	  3	  3000	  2132	1.195998415816101e-03	1.778279410038921e+01	3.267755640059804e+00
4.100000e+07	  3	  3000	  1699	1.678616309785821e-03	1.778279410038921e+01	3.792310866830087e+00
4.200000e+07	  3	  3000	  2717	1.423137557303798e-03	1.778279410038921e+01	4.320908231833262e+00
4.300000e+07	  3	  3000	   117	1.582181984233107e-03	1.778279410038921e+01	4.846136418186218e+00
4.400000e+07	  3	  3000	  1285	1.818715840965877e-03	1.778279410038921e+01	5.374632221089105e+00
4.500000e+07	  3	  3000	  1528	1.915333453914442e-03	1.778279410038921e+01	5.899087301115524e+00
4.600000e+07	  3	  3000	  1372	1.472978204722803e-03	2.371373705661653e+01	4.946428030360965e-01
4.700000e+07	  3	  3000	   523	1.515960309169066e-03	2.371373705661653e+01	1.020106781026104e+00
