myid = 28	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand29/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   512	1.716382905087179e-03	1.333521432163323e+00	2.490789908400962e-01
2.000000e+06	  1	  1000	   762	1.614211359204929e-03	3.162277660168377e+00	2.420019933002576e-03
3.000000e+06	  1	  1000	   874	1.613346066975297e-03	4.216965034285820e+00	5.279097701119571e-01
4.000000e+06	  1	  1000	   257	1.687705815551278e-03	5.623413251903486e+00	6.999006049533315e-01
5.000000e+06	  1	  1000	   525	1.510025302809656e-03	7.498942093324552e+00	4.075707862098929e-01
6.000000e+06	  1	  1000	   271	1.648954462939741e-03	7.498942093324552e+00	1.993238532586191e+00
7.000000e+06	  1	  1000	   570	1.466718422637604e-03	9.999999999999991e+00	1.073731651152710e+00
8.000000e+06	  1	  1000	    44	1.466081311813767e-03	9.999999999999991e+00	2.656498227428388e+00
9.000000e+06	  1	  1000	   166	1.438765758976221e-03	1.333521432163323e+01	9.057742854753957e-01
1.000000e+07	  1	  1000	   949	1.409856508821005e-03	1.333521432163323e+01	2.488820925713310e+00
1.100000e+07	  1	  1000	   371	1.781584303231026e-03	1.333521432163323e+01	4.074171729892064e+00
1.200000e+07	  1	  1000	   473	1.368082905206464e-03	1.778279410038921e+01	1.207574746691526e+00
1.300000e+07	  1	  1000	   161	1.447404976601853e-03	1.778279410038921e+01	2.788330532829238e+00
1.400000e+07	  1	  1000	   563	1.459764339513231e-03	1.778279410038921e+01	4.372216646857173e+00
1.500000e+07	  1	  1000	   420	1.521955542922967e-03	2.371373705661653e+01	2.298641639919543e-02
1.600000e+07	  1	  1000	   629	1.597163894185962e-03	2.371373705661653e+01	1.603322788721087e+00
1.700000e+07	  1	  1000	   884	1.545559487292281e-03	2.371373705661653e+01	3.179429760307284e+00
1.800000e+07	  1	  1000	   640	1.531930830756882e-03	2.371373705661653e+01	4.761514868784526e+00
1.900000e+07	  1	  1000	   811	1.728900084555063e-03	2.371373705661653e+01	6.342343175633214e+00
2.000000e+07	  1	  1000	    18	1.493134497614132e-03	3.162277660168376e+01	9.569163370421643e-03
2.100000e+07	  1	  1000	   420	1.621347973862702e-03	3.162277660168376e+01	1.593917708198000e+00
2.200000e+07	  1	  1000	   274	1.771264562394358e-03	3.162277660168376e+01	3.173325335535301e+00
2.300000e+07	  1	  1000	   577	1.820222830908924e-03	3.162277660168376e+01	4.755915205306319e+00
2.400000e+07	  1	  1000	     5	1.725614134734080e-03	3.162277660168376e+01	6.334209003137286e+00
2.500000e+07	  1	  1000	   636	1.340267362364281e-03	3.162277660168376e+01	7.913967628737286e+00
2.600000e+07	  1	  1000	   368	1.601058366974600e-03	3.162277660168376e+01	9.496051712934490e+00
2.700000e+07	  1	  1000	   662	1.377414318048234e-03	4.216965034285818e+01	5.291230658425363e-01
2.800000e+07	  1	  1000	   141	1.400338604543646e-03	4.216965034285818e+01	2.105733820318832e+00
2.900000e+07	  1	  1000	   717	1.623421180468794e-03	4.216965034285818e+01	3.683856257182024e+00
