OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_all_nofrag_rand1/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_all_nofrag_rand1/
N_tr	3000
N_p	3
RAND_SEED	1
STEP_INTERVAL	1.0E6
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	1
INTERACTION_PLANET_TRACER	0
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.1
PLANET_INC	0.05
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	0.1
INC_RMS	0.05
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   965	2.020398313467667e-04	0.000000000000000e+00	4.424562567853458e-01
2.000000e+06	  3	  3000	    44	1.300310915921704e-03	0.000000000000000e+00	9.079925433300430e-01
3.000000e+06	  3	  3000	   611	1.268962937706199e-03	1.000000000000000e+00	3.386300595470147e-01
4.000000e+06	  3	  3000	   405	1.443174669534208e-03	1.000000000000000e+00	7.890527360240156e-01
5.000000e+06	  3	  3000	  1528	1.108565058133627e-03	2.000000000000000e+00	2.454557237649176e-01
6.000000e+06	  3	  3000	  2963	2.132975234471300e-04	2.000000000000000e+00	6.821905761061929e-01
7.000000e+06	  3	  3000	  2032	1.697755844051059e-03	3.000000000000000e+00	1.339664159349312e-01
8.000000e+06	  3	  3000	   827	1.740197919109722e-03	3.000000000000000e+00	5.884114070306113e-01
9.000000e+06	  3	  3000	  2501	9.780658286257476e-04	4.000000000000000e+00	1.879912643333422e-02
1.000000e+07	  3	  3000	  2920	1.774808134958342e-03	4.000000000000000e+00	4.701094141725777e-01
1.100000e+07	  3	  3000	   557	1.104077108872116e-03	4.000000000000000e+00	9.176468646179256e-01
1.200000e+07	  3	  3000	  1397	1.858555265799819e-03	5.000000000000000e+00	3.556949566943958e-01
1.300000e+07	  3	  3000	    61	1.819374974125633e-03	5.000000000000000e+00	8.047038062612741e-01
1.400000e+07	  3	  3000	    55	1.719096786215548e-03	6.000000000000000e+00	2.493838640662830e-01
1.500000e+07	  3	  3000	   793	1.420150634823501e-03	6.000000000000000e+00	6.906208741567339e-01
