file: '../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_frag_rand4/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_frag_rand4/
N_tr	3000
N_p	3
RAND_SEED	4
STEP_INTERVAL	1.0E5
BREAK_TIME	432000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.1
PLANET_INC	0.05
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	0.1
INC_RMS	0.05
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846264338327950288
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846264338327950288*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846264338327950288*1.0E0)
-----
alpha=1.679440	s_1=3.716647	s_2=12.601774	s_3=2.859305
initial mass depletion timescale =	5.845499e+00 [yr]
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	   103	2.366102081381775e-03	0.000000000000000e+00	5.040962656532554e-02
2.000000e+05	  3	  3000	  2117	1.228044766697962e-03	0.000000000000000e+00	9.966931603120610e-02
3.000000e+05	  3	  3000	  1159	1.564259658851646e-03	0.000000000000000e+00	1.489633148830206e-01
4.000000e+05	  3	  3000	  1009	1.013356114243776e-03	0.000000000000000e+00	1.978942840695695e-01
5.000000e+05	  3	  3000	  2697	2.957016663552885e-03	0.000000000000000e+00	2.467605787120895e-01
6.000000e+05	  3	  3000	  1229	1.281479678974244e-03	0.000000000000000e+00	2.955515716400728e-01
7.000000e+05	  3	  3000	  1411	1.167472813719627e-03	0.000000000000000e+00	3.440814580275570e-01
8.000000e+05	  3	  3000	   237	9.168030108580003e-04	0.000000000000000e+00	3.931294873161780e-01
9.000000e+05	  3	  3000	  2782	1.166410969305828e-03	0.000000000000000e+00	4.425766632461177e-01
1.000000e+06	  3	  3000	   188	9.750904610896511e-04	0.000000000000000e+00	4.925414935177029e-01
1.100000e+06	  3	  3000	   971	2.341513614563568e-03	0.000000000000000e+00	5.432828647375070e-01
1.200000e+06	  3	  3000	  2741	1.733866326409207e-03	0.000000000000000e+00	5.946618909643603e-01
1.300000e+06	  3	  3000	  1737	1.712616608791977e-03	0.000000000000000e+00	6.464668879998671e-01
1.400000e+06	  3	  3000	   381	1.275418438736226e-03	0.000000000000000e+00	6.988535801233637e-01
1.500000e+06	  3	  3000	  1954	1.200969693209705e-03	0.000000000000000e+00	7.520502143977719e-01
1.600000e+06	  3	  3000	   329	2.360515579351740e-03	0.000000000000000e+00	8.050941911114030e-01
1.700000e+06	  3	  3000	  2098	2.585784349851415e-03	0.000000000000000e+00	8.576344833278604e-01
