OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_frag_rand3/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_frag_rand3/
N_tr	1000
N_p	1
RAND_SEED	3
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.1
PLANET_INC	0.05
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	0.1
INC_RMS	0.05
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
alpha=1.679440	s_1=3.716647	s_2=12.601774	s_3=2.859305
initial mass depletion timescale =	5.719661e+00 [yr]
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   892	1.240198669100502e-03	1.000000000000000e+00	4.830190896547849e-01
2.000000e+06	  1	  1000	   582	1.138902467279781e-03	3.000000000000000e+00	1.048578209224026e-02
3.000000e+06	  1	  1000	    84	1.882317834071364e-03	4.000000000000000e+00	4.768556675571053e-01
4.000000e+06	  1	  1000	    62	7.178451920487903e-04	6.000000000000000e+00	2.325951110125179e-04
5.000000e+06	  1	  1000	   279	1.561322974402451e-03	7.000000000000000e+00	4.885210675061423e-01
6.000000e+06	  1	  1000	   400	1.026887056857245e-03	8.000000000000000e+00	9.831213994195162e-01
7.000000e+06	  1	  1000	   784	1.348940398858561e-03	1.000000000000000e+01	4.902044840722652e-01
8.000000e+06	  1	  1000	   911	8.534508140275336e-04	1.100000000000000e+01	9.804407004535566e-01
9.000000e+06	  1	  1000	   512	9.151062734702378e-04	1.300000000000000e+01	4.791627765424940e-01
1.000000e+07	  1	  1000	   582	1.136235772097671e-03	1.400000000000000e+01	9.799335159917786e-01
1.100000e+07	  1	  1000	   208	1.464191025875094e-03	1.600000000000000e+01	4.716620156986319e-01
1.200000e+07	  1	  1000	   480	8.838933716625118e-04	1.700000000000001e+01	9.730002000378639e-01
1.300000e+07	  1	  1000	   445	1.125099524684030e-03	1.900000000000001e+01	4.704304789708037e-01
1.400000e+07	  1	  1000	   370	1.767869734554308e-03	2.000000000000001e+01	9.651858893650146e-01
1.500000e+07	  1	  1000	   101	1.674781321623599e-03	2.200000000000001e+01	4.649436260300149e-01
1.600000e+07	  1	  1000	   430	1.309587961255815e-03	2.300000000000001e+01	9.625185696548318e-01
1.700000e+07	  1	  1000	   609	1.453928426647633e-03	2.500000000000001e+01	4.599027501515358e-01
1.800000e+07	  1	  1000	   265	1.316335762797173e-03	2.600000000000002e+01	9.592225748651817e-01
1.900000e+07	  1	  1000	   839	1.503746301522188e-03	2.800000000000002e+01	4.566790418141400e-01
2.000000e+07	  1	  1000	   923	1.228117213327361e-03	2.900000000000002e+01	9.527984738850150e-01
2.100000e+07	  1	  1000	   620	1.141711911266820e-03	3.100000000000002e+01	4.548943775363316e-01
2.200000e+07	  1	  1000	   451	9.230948685262906e-04	3.200000000000002e+01	9.485171599275878e-01
2.300000e+07	  1	  1000	   329	8.765811545262778e-04	3.400000000000003e+01	4.489932952623776e-01
2.400000e+07	  1	  1000	   505	1.088423766158148e-03	3.500000000000003e+01	9.467549221765355e-01
2.500000e+07	  1	  1000	   659	1.274841562508455e-03	3.700000000000003e+01	4.438051149633552e-01
2.600000e+07	  1	  1000	   699	1.101095736685779e-03	3.800000000000003e+01	9.425839318159259e-01
2.700000e+07	  1	  1000	   750	1.096659143015267e-03	4.000000000000004e+01	4.428083255550576e-01
2.800000e+07	  1	  1000	   805	1.498146082111301e-03	4.100000000000004e+01	9.386173986954284e-01
2.900000e+07	  1	  1000	   151	1.084273576637427e-03	4.300000000000003e+01	4.395294440704230e-01
3.000000e+07	  1	  1000	   392	1.591666013985999e-03	4.400000000000002e+01	9.356853219399449e-01
3.100000e+07	  1	  1000	   338	2.018136179412663e-03	4.600000000000001e+01	4.350765898103913e-01
3.200000e+07	  1	  1000	   287	2.134053534475773e-03	4.700000000000001e+01	9.329681779313476e-01
3.300000e+07	  1	  1000	   151	8.421294983220831e-04	4.900000000000001e+01	4.311806234506371e-01
3.400000e+07	  1	  1000	   711	1.272890860171785e-03	5.000000000000000e+01	9.280304028574783e-01
3.500000e+07	  1	  1000	   220	1.238484732366563e-03	5.200000000000000e+01	4.294401349937816e-01
3.600000e+07	  1	  1000	   991	1.451753534435678e-03	5.299999999999999e+01	9.228539958510511e-01
3.700000e+07	  1	  1000	   564	1.360268282831319e-03	5.499999999999999e+01	4.251986797357776e-01
3.800000e+07	  1	  1000	   185	1.766627979577299e-03	5.599999999999999e+01	9.215743433286572e-01
3.900000e+07	  1	  1000	   777	1.407042884700008e-03	5.799999999999998e+01	4.204324043727690e-01
4.000000e+07	  1	  1000	   796	1.325663078995794e-03	5.899999999999997e+01	9.190011906808185e-01
4.100000e+07	  1	  1000	   978	1.744638090949546e-03	6.099999999999996e+01	4.178168343561069e-01
4.200000e+07	  1	  1000	   322	1.054989843565131e-03	6.199999999999996e+01	9.137195261584172e-01
4.300000e+07	  1	  1000	   787	1.692108352382371e-03	6.399999999999996e+01	4.144980007305268e-01
4.400000e+07	  1	  1000	   182	9.063601803941525e-04	6.499999999999996e+01	9.081027455604879e-01
4.500000e+07	  1	  1000	    49	1.673583138318622e-03	6.699999999999994e+01	4.064493673603305e-01
4.600000e+07	  1	  1000	   484	1.635870502700593e-03	6.799999999999994e+01	9.055238195986441e-01
4.700000e+07	  1	  1000	   343	1.655489283395680e-03	6.999999999999993e+01	3.979592563857709e-01
4.800000e+07	  1	  1000	   381	1.262203800822507e-03	7.099999999999993e+01	9.009942742245892e-01
