OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_frag_rand1/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-1_inc5E-2_frag_rand1/
N_tr	1000
N_p	1
RAND_SEED	1
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.1
PLANET_INC	0.05
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	0.1
INC_RMS	0.05
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
alpha=1.679440	s_1=3.716647	s_2=12.601774	s_3=2.859305
initial mass depletion timescale =	5.719661e+00 [yr]
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   672	1.138896568293886e-03	1.000000000000000e+00	4.868634912597182e-01
2.000000e+06	  1	  1000	   497	1.342079824554056e-03	2.000000000000000e+00	9.997919767290362e-01
3.000000e+06	  1	  1000	   993	1.915077646455014e-03	4.000000000000000e+00	4.641923065334955e-01
4.000000e+06	  1	  1000	   415	2.619731633070864e-03	5.000000000000000e+00	9.789197259481335e-01
5.000000e+06	  1	  1000	   629	1.448574533722751e-03	7.000000000000000e+00	4.562773311333778e-01
6.000000e+06	  1	  1000	   885	1.950938695832216e-03	8.000000000000000e+00	9.473778836271055e-01
7.000000e+06	  1	  1000	   145	1.202849216780636e-03	1.000000000000000e+01	4.455753554173613e-01
8.000000e+06	  1	  1000	   977	1.882609214736060e-03	1.100000000000000e+01	9.288429756425551e-01
9.000000e+06	  1	  1000	   790	1.230837217480171e-03	1.300000000000000e+01	4.198908579529695e-01
1.000000e+07	  1	  1000	   412	1.164514351820977e-03	1.400000000000000e+01	9.165491453121035e-01
1.100000e+07	  1	  1000	   581	1.014342372243793e-03	1.600000000000000e+01	4.008162474886880e-01
1.200000e+07	  1	  1000	   620	1.507578687116968e-03	1.700000000000001e+01	8.985720654915786e-01
1.300000e+07	  1	  1000	   347	1.804251836692723e-03	1.900000000000001e+01	3.879430138230823e-01
1.400000e+07	  1	  1000	   152	7.352447364105475e-04	2.000000000000001e+01	8.790227484729645e-01
1.500000e+07	  1	  1000	   278	7.950924946166743e-04	2.200000000000001e+01	3.708370712518716e-01
1.600000e+07	  1	  1000	   190	1.333653395928895e-03	2.300000000000001e+01	8.632331217008232e-01
1.700000e+07	  1	  1000	   382	1.338973730240679e-03	2.500000000000001e+01	3.551334195945373e-01
