myid = 16	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/rand17/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   424	1.758365165065648e-03	1.333521432163323e+00	2.473403649905002e-01
2.000000e+06	  1	  1000	   700	1.472386509641034e-03	3.162277660168377e+00	1.532641443238300e-03
3.000000e+06	  1	  1000	   132	1.548310104824137e-03	4.216965034285820e+00	5.333133078213436e-01
4.000000e+06	  1	  1000	   210	1.352355021258406e-03	5.623413251903486e+00	7.130537852116543e-01
5.000000e+06	  1	  1000	   427	1.277131854520179e-03	7.498942093324552e+00	4.229452343298942e-01
6.000000e+06	  1	  1000	   434	1.540884987085417e-03	7.498942093324552e+00	2.002370437024058e+00
collision No.1	1.029361e+01[yr]	i=1, j=827	r_ij=6.338043365743823e-05	radius[1]+radius[827]=6.338481524341289e-05
dE_heat=-1.421300e-09	dE_grav=1.419997e-09	dE_c=4.834771e-19	v_imp=3.093556e-01
collision No.2	1.097157e+01[yr]	i=1, j=780	r_ij=6.353932996218864e-05	radius[1]+radius[780]=6.355807079488190e-05
dE_heat=-1.433372e-09	dE_grav=1.430610e-09	dE_c=-5.436932e-17	v_imp=3.106513e-01
7.000000e+06	  1	   998	   456	1.983237528705099e-03	9.999999999999991e+00	1.080055690610795e+00
8.000000e+06	  1	   998	   910	1.460707999488460e-03	9.999999999999991e+00	2.667436932930945e+00
9.000000e+06	  1	   998	    96	1.560292577338239e-03	1.333521432163323e+01	9.212794864703501e-01
1.000000e+07	  1	   998	    65	1.488535625181480e-03	1.333521432163323e+01	2.509454712836912e+00
1.100000e+07	  1	   998	   760	1.494926719561780e-03	1.333521432163323e+01	4.098451406798838e+00
1.200000e+07	  1	   998	   764	1.817658409547846e-03	1.778279410038921e+01	1.220730388319357e+00
1.300000e+07	  1	   998	   997	1.500893927642475e-03	1.778279410038921e+01	2.808699938488486e+00
1.400000e+07	  1	   998	    48	1.623748544819247e-03	1.778279410038921e+01	4.395541912653516e+00
1.500000e+07	  1	   998	    74	1.532746974789497e-03	2.371373705661653e+01	4.882509627546295e-02
1.600000e+07	  1	   998	   171	1.891803225433684e-03	2.371373705661653e+01	1.637240748784352e+00
1.700000e+07	  1	   998	   624	1.647283305649028e-03	2.371373705661653e+01	3.213883337314847e+00
1.800000e+07	  1	   998	   771	1.473997500184052e-03	2.371373705661653e+01	4.798444393176013e+00
1.900000e+07	  1	   998	   571	1.497801555165326e-03	2.371373705661653e+01	6.382528775885124e+00
2.000000e+07	  1	   998	   577	1.474766702544735e-03	3.162277660168376e+01	6.150266426117892e-02
2.100000e+07	  1	   998	    86	1.600399322918872e-03	3.162277660168376e+01	1.648608258163688e+00
2.200000e+07	  1	   998	   567	1.627104826054643e-03	3.162277660168376e+01	3.233463467522182e+00
2.300000e+07	  1	   998	   907	1.753559984203404e-03	3.162277660168376e+01	4.821750106853091e+00
collision No.3	3.696175e+01[yr]	i=1, j=352	r_ij=6.362016563121665e-05	radius[1]+radius[352]=6.373018648657143e-05
dE_heat=-1.439686e-09	dE_grav=1.442939e-09	dE_c=4.002145e-17	v_imp=3.113198e-01
2.400000e+07	  1	   997	   416	1.482255820329116e-03	3.162277660168376e+01	6.396359781445848e+00
2.500000e+07	  1	   997	   729	1.498015389156919e-03	3.162277660168376e+01	7.985293269172078e+00
2.600000e+07	  1	   997	   196	1.465146711982937e-03	3.162277660168376e+01	9.573244523644787e+00
2.700000e+07	  1	   997	    22	1.593812523410879e-03	4.216965034285818e+01	6.127658739502790e-01
2.800000e+07	  1	   997	   261	1.531591767450815e-03	4.216965034285818e+01	2.202398328295511e+00
2.900000e+07	  1	   997	   485	1.824955514689895e-03	4.216965034285818e+01	3.786480477937264e+00
3.000000e+07	  1	   997	   205	2.997323290627303e-04	4.216965034285818e+01	5.370414921053004e+00
