myid = 16	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/rand17/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   753	1.570345364521295e-03	1.333521432163323e+00	2.413654629258957e-01
2.000000e+06	  1	  1000	    69	1.419754431900113e-03	2.371373705661654e+00	7.883444992949726e-01
3.000000e+06	  1	  1000	   153	1.624126729416629e-03	4.216965034285820e+00	5.280132003580400e-01
4.000000e+06	  1	  1000	   457	1.510810897500994e-03	5.623413251903486e+00	7.020363898377161e-01
5.000000e+06	  1	  1000	   129	1.575089926905241e-03	7.498942093324552e+00	4.120707269457766e-01
6.000000e+06	  1	  1000	   116	1.438661659064057e-03	7.498942093324552e+00	1.995490290462917e+00
7.000000e+06	  1	  1000	   437	1.595432964960822e-03	9.999999999999991e+00	1.082835547396096e+00
8.000000e+06	  1	  1000	   935	1.568807349908838e-03	9.999999999999991e+00	2.667864534975368e+00
9.000000e+06	  1	  1000	   519	1.768331235524544e-03	1.333521432163323e+01	9.120181619810287e-01
1.000000e+07	  1	  1000	   564	1.807564778377024e-03	1.333521432163323e+01	2.497734964229154e+00
1.100000e+07	  1	  1000	   154	1.744730533245565e-03	1.333521432163323e+01	4.086330787592407e+00
1.200000e+07	  1	  1000	   221	1.607830695423723e-03	1.778279410038921e+01	1.224366726174321e+00
1.300000e+07	  1	  1000	   717	1.586751872411794e-03	1.778279410038921e+01	2.811903870262304e+00
1.400000e+07	  1	  1000	   755	1.553784050954711e-03	1.778279410038921e+01	4.397474491322669e+00
1.500000e+07	  1	  1000	   548	1.472057621398216e-03	2.371373705661653e+01	4.214254837619458e-02
1.600000e+07	  1	  1000	    13	1.398545883564340e-03	2.371373705661653e+01	1.625592288753241e+00
1.700000e+07	  1	  1000	   113	1.575368288923168e-03	2.371373705661653e+01	3.208261674190825e+00
1.800000e+07	  1	  1000	   142	1.637348659612913e-03	2.371373705661653e+01	4.792099209415751e+00
1.900000e+07	  1	  1000	   128	1.484585589877204e-03	2.371373705661653e+01	6.378825410217082e+00
collision No.1	3.104988e+01[yr]	i=1, j=151	r_ij=6.334919409980340e-05	radius[1]+radius[151]=6.338481524341289e-05
2.000000e+07	  1	  1000	    82	1.377997715002976e-03	3.162277660168376e+01	4.654501800160247e-02
2.100000e+07	  1	  1000	   704	1.430859474362159e-03	3.162277660168376e+01	1.631268782177786e+00
2.200000e+07	  1	  1000	   721	1.514847652440248e-03	3.162277660168376e+01	3.208560580117630e+00
2.300000e+07	  1	  1000	   989	1.930567609081649e-03	3.162277660168376e+01	4.793759118543152e+00
2.400000e+07	  1	  1000	   833	1.985632525387003e-03	3.162277660168376e+01	6.372081508647562e+00
2.500000e+07	  1	  1000	   286	1.518980064402295e-03	3.162277660168376e+01	7.954588081733911e+00
2.600000e+07	  1	  1000	   276	1.476379324501333e-03	3.162277660168376e+01	9.539425808487483e+00
2.700000e+07	  1	  1000	   579	1.539606812622200e-03	4.216965034285818e+01	5.715366130142120e-01
2.800000e+07	  1	  1000	   276	1.303849447099476e-03	4.216965034285818e+01	2.146627769070139e+00
2.900000e+07	  1	  1000	   272	1.719094350377544e-03	4.216965034285818e+01	3.731847034704365e+00
3.000000e+07	  1	  1000	   529	1.773877264902983e-03	4.216965034285818e+01	5.315565538856840e+00
3.100000e+07	  1	  1000	   924	1.694034108935162e-03	4.216965034285818e+01	6.902413280392110e+00
3.200000e+07	  1	  1000	   818	1.432764348032393e-03	4.216965034285818e+01	8.480436914921226e+00
3.300000e+07	  1	  1000	   465	1.696505591293147e-03	4.216965034285818e+01	1.006527165201032e+01
3.400000e+07	  1	  1000	   489	1.478296608876952e-03	4.216965034285818e+01	1.165201419295401e+01
3.500000e+07	  1	  1000	   789	1.134167910339299e-03	4.216965034285818e+01	1.322756792547594e+01
3.600000e+07	  1	  1000	   625	1.526895996677279e-03	5.623413251903484e+01	7.426457426957369e-01
3.700000e+07	  1	  1000	   490	1.464438310812868e-03	5.623413251903484e+01	2.327636286883582e+00
3.800000e+07	  1	  1000	   169	1.419782108416270e-03	5.623413251903484e+01	3.909725393958960e+00
3.900000e+07	  1	  1000	   404	1.807422402656147e-03	5.623413251903484e+01	5.490740545940348e+00
4.000000e+07	  1	  1000	   144	1.468504931346527e-03	5.623413251903484e+01	7.074606724261192e+00
4.100000e+07	  1	  1000	   624	1.618822415581614e-03	5.623413251903484e+01	8.660415160760941e+00
4.200000e+07	  1	  1000	   973	1.608312302895880e-03	5.623413251903484e+01	1.023300420562633e+01
4.300000e+07	  1	  1000	   193	1.358038030526758e-03	5.623413251903484e+01	1.181651919917332e+01
