myid = 24	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/rand25/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   575	1.624861495923881e-03	1.333521432163323e+00	2.455896150446736e-01
2.000000e+06	  1	  1000	   602	1.727769140290531e-03	2.371373705661654e+00	7.775966645971503e-01
3.000000e+06	  1	  1000	   382	1.526634990448898e-03	4.216965034285820e+00	5.154653367645743e-01
4.000000e+06	  1	  1000	   559	1.486828055892773e-03	5.623413251903486e+00	6.896396774583703e-01
5.000000e+06	  1	  1000	   872	1.776931412951425e-03	7.498942093324552e+00	3.925817207557784e-01
6.000000e+06	  1	  1000	   967	1.663549377269281e-03	7.498942093324552e+00	1.972077997361107e+00
7.000000e+06	  1	  1000	    89	1.382629764086234e-03	9.999999999999991e+00	1.047903162143821e+00
8.000000e+06	  1	  1000	   783	1.492170930365413e-03	9.999999999999991e+00	2.631731941942578e+00
9.000000e+06	  1	  1000	   581	1.392620516506660e-03	1.333521432163323e+01	8.777800374079711e-01
1.000000e+07	  1	  1000	   987	1.652545274017011e-03	1.333521432163323e+01	2.456001186968354e+00
1.100000e+07	  1	  1000	   968	1.755724495039517e-03	1.333521432163323e+01	4.035638934080842e+00
1.200000e+07	  1	  1000	   110	1.846468689854795e-03	1.778279410038921e+01	1.156729461845150e+00
1.300000e+07	  1	  1000	   107	1.518206238217483e-03	1.778279410038921e+01	2.738562530184400e+00
1.400000e+07	  1	  1000	   708	1.734529263125618e-03	1.778279410038921e+01	4.320366993643658e+00
1.500000e+07	  1	  1000	     1	1.366050623004066e-03	1.778279410038921e+01	5.903720520373362e+00
1.600000e+07	  1	  1000	   106	1.619866081065427e-03	2.371373705661653e+01	1.550500860768171e+00
1.700000e+07	  1	  1000	   331	1.749520436905156e-03	2.371373705661653e+01	3.128394880963642e+00
1.800000e+07	  1	  1000	   725	1.493261450233243e-03	2.371373705661653e+01	4.708475001862298e+00
1.900000e+07	  1	  1000	   838	1.534281056999573e-03	2.371373705661653e+01	6.283086104884543e+00
