myid = 8	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/rand09/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1005	1.445851783901900e-03	4.216965034285821e-01	1.005108824727614e-01
2.000000e+06	  3	  3000	  1183	1.492779354251380e-03	9.999999999999994e-01	4.248734888093283e-02
3.000000e+06	  3	  3000	  2884	1.795641250324850e-03	1.333521432163323e+00	2.336558124706803e-01
4.000000e+06	  3	  3000	  1527	1.466280913726255e-03	1.778279410038922e+00	3.120748108610065e-01
5.000000e+06	  3	  3000	  2404	1.823873095034818e-03	2.371373705661654e+00	2.417518440981344e-01
6.000000e+06	  3	  3000	  1428	1.627303557783522e-03	2.371373705661654e+00	7.666678533075487e-01
7.000000e+06	  3	  3000	   673	1.016385536822304e-03	3.162277660168377e+00	4.971276119231205e-01
8.000000e+06	  3	  3000	  2773	2.192696834242255e-03	3.162277660168377e+00	1.022397606972233e+00
9.000000e+06	  3	  3000	  2790	2.143306628034168e-03	4.216965034285820e+00	4.888381903090760e-01
1.000000e+07	  3	  3000	  2315	1.984732277614284e-03	4.216965034285820e+00	1.014054250852434e+00
1.100000e+07	  3	  3000	  1743	2.239293413555224e-03	5.623413251903486e+00	1.296322422858400e-01
1.200000e+07	  3	  3000	   563	1.677065182938611e-03	5.623413251903486e+00	6.533622577498500e-01
1.300000e+07	  3	  3000	   408	1.909359282299841e-03	5.623413251903486e+00	1.176611037887391e+00
1.400000e+07	  3	  3000	  1205	1.076527168945081e-03	5.623413251903486e+00	1.699903499014000e+00
1.500000e+07	  3	  3000	   338	1.250795898896087e-03	7.498942093324552e+00	3.462120716279533e-01
1.600000e+07	  3	  3000	  1050	1.850970154863245e-03	7.498942093324552e+00	8.707782748297088e-01
1.700000e+07	  3	  3000	  1792	1.722592242465606e-03	7.498942093324552e+00	1.395330003848571e+00
1.800000e+07	  3	  3000	   473	1.799907296088963e-03	7.498942093324552e+00	1.918805031618491e+00
1.900000e+07	  3	  3000	    80	1.494731904088761e-03	7.498942093324552e+00	2.443811192243496e+00
2.000000e+07	  3	  3000	  2745	2.118441440820767e-03	9.999999999999991e+00	4.649868371844849e-01
2.100000e+07	  3	  3000	  1670	2.100860912691983e-03	9.999999999999991e+00	9.903820259605325e-01
2.200000e+07	  3	  3000	   675	1.819042882390422e-03	9.999999999999991e+00	1.513841251217499e+00
2.300000e+07	  3	  3000	  1707	1.533660297401291e-03	9.999999999999991e+00	2.037661139766521e+00
2.400000e+07	  3	  3000	  2963	1.878660952319491e-03	9.999999999999991e+00	2.562382515664309e+00
2.500000e+07	  3	  3000	  1410	1.915154547160951e-03	9.999999999999991e+00	3.086285045513384e+00
2.600000e+07	  3	  3000	   375	1.181091210015017e-03	1.333521432163323e+01	2.747494596115069e-01
2.700000e+07	  3	  3000	   291	1.288211312105372e-03	1.333521432163323e+01	7.987505724555382e-01
2.800000e+07	  3	  3000	   723	1.563281708580473e-03	1.333521432163323e+01	1.323095915223195e+00
2.900000e+07	  3	  3000	  2928	2.119489648973575e-03	1.333521432163323e+01	1.847747529012290e+00
3.000000e+07	  3	  3000	  1850	1.854351152785092e-03	1.333521432163323e+01	2.370980045285940e+00
3.100000e+07	  3	  3000	  2573	1.568881703738401e-03	1.333521432163323e+01	2.895690789205711e+00
3.200000e+07	  3	  3000	  2721	1.963039589135512e-03	1.333521432163323e+01	3.419612334312163e+00
3.300000e+07	  3	  3000	   226	1.916499855357169e-03	1.333521432163323e+01	3.943971730885557e+00
3.400000e+07	  3	  3000	  2505	1.849533210318637e-03	1.778279410038921e+01	1.928778378785283e-02
3.500000e+07	  3	  3000	  1753	1.668639319552169e-03	1.778279410038921e+01	5.445761022140408e-01
3.600000e+07	  3	  3000	   862	1.660333652346447e-03	1.778279410038921e+01	1.067829631810071e+00
3.700000e+07	  3	  3000	  2147	2.142409764260496e-03	1.778279410038921e+01	1.592410869000600e+00
3.800000e+07	  3	  3000	   755	1.787783116604683e-03	1.778279410038921e+01	2.116082710454098e+00
3.900000e+07	  3	  3000	  2157	2.118169679891087e-03	1.778279410038921e+01	2.640644049053968e+00
4.000000e+07	  3	  3000	   675	1.422264795022618e-03	1.778279410038921e+01	3.164029475807256e+00
4.100000e+07	  3	  3000	  1450	2.065230679565004e-03	1.778279410038921e+01	3.688032989201951e+00
4.200000e+07	  3	  3000	  1653	1.762686412721340e-03	1.778279410038921e+01	4.211847247868856e+00
4.300000e+07	  3	  3000	  2762	2.050500666210881e-03	1.778279410038921e+01	4.736142986175559e+00
4.400000e+07	  3	  3000	  2610	1.295415763393834e-03	1.778279410038921e+01	5.259885786096514e+00
4.500000e+07	  3	  3000	  1546	1.948864690849330e-03	1.778279410038921e+01	5.783909491151596e+00
4.600000e+07	  3	  3000	   989	1.254412762189314e-03	2.371373705661653e+01	3.754591692328651e-01
4.700000e+07	  3	  3000	  1980	2.061771375629959e-03	2.371373705661653e+01	9.003210683249698e-01
4.800000e+07	  3	  3000	  1905	1.730562891973258e-03	2.371373705661653e+01	1.423397847532549e+00
4.900000e+07	  3	  3000	   932	1.653370169489205e-03	2.371373705661653e+01	1.948068422627221e+00
