myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_frag_noacc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_frag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =1.257868e+02 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	   497	1.745091597642677e-03	0.000000000000000e+00	5.393710351102738e-02
2.000000e+05	  3	  3000	  2974	1.711747868632140e-03	1.000000000000000e-01	6.164587796445336e-03
3.000000e+05	  3	  3000	   455	1.428755415123210e-03	1.333521432163324e-01	2.496194627114132e-02
4.000000e+05	  3	  3000	  2713	1.429962906230142e-03	1.778279410038923e-01	3.267606174466131e-02
5.000000e+05	  3	  3000	  2963	1.771477001815435e-03	2.371373705661655e-01	2.559641868870716e-02
6.000000e+05	  3	  3000	  1377	1.601241298640225e-03	2.371373705661655e-01	7.868582086254511e-02
7.000000e+05	  3	  3000	  1494	1.406750923160671e-03	3.162277660168378e-01	5.181942982748037e-02
collision No.1	3.976074e-01[yr]	i=2, j=1736	r_ij=6.330946848961489e-05	radius[2]+radius[1736]=6.338481524341289e-05
8.000000e+05	  3	  3000	   579	1.672823022592134e-03	3.162277660168378e-01	1.047333141466145e-01
9.000000e+05	  3	  3000	   348	1.893135093598876e-03	4.216965034285821e-01	5.163962428687825e-02
1.000000e+06	  3	  3000	   458	1.540376103383714e-03	4.216965034285821e-01	1.048466479869911e-01
1.100000e+06	  3	  3000	  1212	1.269018783844733e-03	5.623413251903489e-01	1.426966457047765e-02
1.200000e+06	  3	  3000	     3	1.908143972174180e-03	5.623413251903489e-01	6.728999109643451e-02
1.300000e+06	  3	  3000	   650	1.938853957644012e-03	5.623413251903489e-01	1.203996016645724e-01
1.400000e+06	  3	  3000	   462	1.738804772319297e-03	5.623413251903489e-01	1.734919360737864e-01
1.500000e+06	  3	  3000	   862	1.857145613624802e-03	7.498942093324554e-01	3.812148482733232e-02
1.600000e+06	  3	  3000	  2750	1.815081398725640e-03	7.498942093324554e-01	9.119968179948472e-02
1.700000e+06	  3	  3000	   279	1.342530580022329e-03	7.498942093324554e-01	1.442715177669730e-01
1.800000e+06	  3	  3000	  1131	2.094192082827747e-05	7.498942093324554e-01	1.965090954060597e-01
1.900000e+06	  3	  3000	  2942	1.471561726724551e-03	7.498942093324554e-01	2.493902464434610e-01
2.000000e+06	  3	  3000	   967	1.659225320865452e-03	9.999999999999994e-01	5.154816280991181e-02
2.100000e+06	  3	  3000	    47	1.414709529650394e-03	9.999999999999994e-01	1.047239771131688e-01
2.200000e+06	  3	  3000	   951	1.825965062629111e-03	9.999999999999994e-01	1.565819619156351e-01
2.300000e+06	  3	  3000	  2919	1.966943569236788e-03	9.999999999999994e-01	2.095704084319681e-01
2.400000e+06	  3	  3000	  2970	1.342184627916612e-03	9.999999999999994e-01	2.627200943055195e-01
2.500000e+06	  3	  3000	  2989	1.484183780811681e-03	9.999999999999994e-01	3.145734781562341e-01
