myid = 10	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_frag_noacc/rand11/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_frag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =1.249450e+02 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	   726	1.376544718005495e-03	0.000000000000000e+00	5.393139111160917e-02
2.000000e+05	  3	  3000	  2267	1.825398155543952e-03	1.000000000000000e-01	6.157305429505536e-03
3.000000e+05	  3	  3000	  2776	1.589043582474108e-03	1.333521432163324e-01	2.492695868276146e-02
4.000000e+05	  3	  3000	  2852	1.807036005222952e-03	1.778279410038923e-01	3.268600569190425e-02
5.000000e+05	  3	  3000	  2323	1.339471871976327e-03	2.371373705661655e-01	2.554545348898342e-02
6.000000e+05	  3	  3000	   910	1.465241102002019e-03	2.371373705661655e-01	7.807680311725289e-02
7.000000e+05	  3	  3000	   795	1.307581645488013e-03	3.162277660168378e-01	5.059004737758870e-02
8.000000e+05	  3	  3000	   787	1.589571162316776e-03	3.162277660168378e-01	1.037282240453041e-01
9.000000e+05	  3	  3000	  2389	1.635591682002960e-03	4.216965034285821e-01	5.061082118959503e-02
1.000000e+06	  3	  3000	  1744	1.301862102427630e-03	4.216965034285821e-01	1.038269398965534e-01
1.100000e+06	  3	  3000	   190	1.273637956258589e-03	5.623413251903489e-01	1.517924998577720e-02
1.200000e+06	  3	  3000	  2662	1.986651616684219e-03	5.623413251903489e-01	6.762176867655352e-02
1.300000e+06	  3	  3000	  1912	1.651552821537559e-03	5.623413251903489e-01	1.196213627986084e-01
1.400000e+06	  3	  3000	  2145	1.600301274264887e-03	5.623413251903489e-01	1.725859502924974e-01
1.500000e+06	  3	  3000	  1782	1.240782801287470e-03	7.498942093324554e-01	3.715683541024647e-02
1.600000e+06	  3	  3000	  1385	1.819632383254643e-03	7.498942093324554e-01	9.035438491187181e-02
1.700000e+06	  3	  3000	   867	1.329231722312231e-03	7.498942093324554e-01	1.434516085676087e-01
1.800000e+06	  3	  3000	  2774	1.965825578462801e-03	7.498942093324554e-01	1.956598026982170e-01
1.900000e+06	  3	  3000	    89	2.078812900648215e-03	7.498942093324554e-01	2.487427861058522e-01
2.000000e+06	  3	  3000	  1425	1.289015195464014e-03	9.999999999999994e-01	5.060593896570993e-02
2.100000e+06	  3	  3000	  2649	1.532212981476793e-03	9.999999999999994e-01	1.022329986515317e-01
2.200000e+06	  3	  3000	   419	1.585832051463807e-03	9.999999999999994e-01	1.552739588353450e-01
2.300000e+06	  3	  3000	  1229	1.400319489103693e-03	9.999999999999994e-01	2.067912890698966e-01
2.400000e+06	  3	  3000	  2252	1.537670044841173e-03	9.999999999999994e-01	2.593659109869171e-01
2.500000e+06	  3	  3000	  1392	1.860203864996943e-03	9.999999999999994e-01	3.104505114994784e-01
2.600000e+06	  3	  3000	   818	1.713644697611559e-03	1.333521432163323e+00	2.838744332446844e-02
2.700000e+06	  3	  3000	   308	1.679055287518235e-03	1.333521432163323e+00	8.004963273639869e-02
2.800000e+06	  3	  3000	  1364	1.481872260252300e-03	1.333521432163323e+00	1.328567509998695e-01
2.900000e+06	  3	  3000	  2917	1.220229344686821e-03	1.333521432163323e+00	1.824732106931971e-01
3.000000e+06	  3	  3000	   748	1.546418925549866e-03	1.333521432163323e+00	2.349267747789537e-01
3.100000e+06	  3	  3000	  2306	1.913965038109352e-03	1.333521432163323e+00	2.858656247171359e-01
3.200000e+06	  3	  3000	   368	1.270706402015952e-03	1.333521432163323e+00	3.389565077590355e-01
3.300000e+06	  3	  3000	   804	1.645749389243798e-03	1.333521432163323e+00	3.909210232124247e-01
3.400000e+06	  3	  3000	  2426	1.601191518341321e-03	1.333521432163323e+00	4.432297362602720e-01
3.500000e+06	  3	  3000	  1553	1.434984948380514e-03	1.778279410038922e+00	5.074746541898362e-02
3.600000e+06	  3	  3000	  1820	2.016602560384679e-03	1.778279410038922e+00	1.022021828099770e-01
3.700000e+06	  3	  3000	   150	2.042083270534005e-03	1.778279410038922e+00	1.546031756361813e-01
3.800000e+06	  3	  3000	  2085	1.648472206797880e-03	1.778279410038922e+00	2.053512904902386e-01
3.900000e+06	  3	  3000	     8	1.606324605990624e-03	1.778279410038922e+00	2.583043229178069e-01
4.000000e+06	  3	  3000	  1418	1.502561036324572e-03	1.778279410038922e+00	3.080840490040151e-01
4.100000e+06	  3	  3000	   612	1.611984858896338e-03	1.778279410038922e+00	3.602923858374715e-01
4.200000e+06	  3	  3000	  2796	2.091058447855657e-03	1.778279410038922e+00	4.120981311630719e-01
4.300000e+06	  3	  3000	  2242	1.445283255754769e-03	1.778279410038922e+00	4.650460333975418e-01
4.400000e+06	  3	  3000	   876	1.186820868688154e-03	1.778279410038922e+00	5.170184710996181e-01
4.500000e+06	  3	  3000	   391	1.274481287061267e-03	1.778279410038922e+00	5.691555290936845e-01
4.600000e+06	  3	  3000	     2	3.883560484337828e-06	2.371373705661654e+00	2.774083542289433e-02
4.700000e+06	  3	  3000	   420	1.198932815813490e-03	2.371373705661654e+00	7.954755962852711e-02
4.800000e+06	  3	  3000	  2990	2.132894588273234e-03	2.371373705661654e+00	1.306743979966687e-01
4.900000e+06	  3	  3000	   515	1.544617398070906e-03	2.371373705661654e+00	1.836750721068096e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+06	  3	  3000	  2817	1.473653123123073e-03	2.371373705661654e+00	2.349727217799324e-01
5.100000e+06	  3	  3000	   993	2.053510890767333e-03	2.371373705661654e+00	2.878379684092168e-01
5.200000e+06	  3	  3000	  2840	1.429966529372524e-03	2.371373705661654e+00	3.393111699692865e-01
5.300000e+06	  3	  3000	  1579	1.922469408157006e-03	2.371373705661654e+00	3.908907248866179e-01
5.400000e+06	  3	  3000	  1312	1.811255414782208e-03	2.371373705661654e+00	4.437244417542306e-01
5.500000e+06	  3	  3000	   342	1.744353591027187e-03	2.371373705661654e+00	4.951029604847231e-01
5.600000e+06	  3	  3000	   335	2.093896089132693e-03	2.371373705661654e+00	5.475207591918450e-01
5.700000e+06	  3	  3000	   603	1.714328459062756e-03	2.371373705661654e+00	5.983731251685500e-01
5.800000e+06	  3	  3000	  1770	1.437596109271273e-03	2.371373705661654e+00	6.512390724006164e-01
5.900000e+06	  3	  3000	  1316	1.195658855649781e-03	2.371373705661654e+00	7.026430893621375e-01
6.000000e+06	  3	  3000	  1653	1.949059998373146e-03	2.371373705661654e+00	7.541729100082228e-01
6.100000e+06	  3	  3000	  2698	1.343751425746552e-03	3.162277660168377e+00	1.521398145322140e-02
6.200000e+06	  3	  3000	  2089	1.597715701376155e-03	3.162277660168377e+00	6.580006004482082e-02
6.300000e+06	  3	  3000	   888	1.456948935549754e-03	3.162277660168377e+00	1.188432916048737e-01
6.400000e+06	  3	  3000	   788	1.938937187963010e-03	3.162277660168377e+00	1.699626132949515e-01
collision No.1	3.378262e+00[yr]	i=2, j=734	r_ij=6.332858445378729e-05	radius[2]+radius[734]=6.338481524341289e-05
6.500000e+06	  3	  3000	  2845	1.701070267941272e-03	3.162277660168377e+00	2.228121160229317e-01
6.600000e+06	  3	  3000	  2152	2.003173476576721e-03	3.162277660168377e+00	2.759025399523915e-01
6.700000e+06	  3	  3000	  1781	1.997699771797477e-03	3.162277660168377e+00	3.289594935846981e-01
6.800000e+06	  3	  3000	  2084	1.595858037294080e-03	3.162277660168377e+00	3.815502768201338e-01
6.900000e+06	  3	  3000	   434	1.473079611788497e-03	3.162277660168377e+00	4.346037751557272e-01
7.000000e+06	  3	  3000	  1914	1.511652302446013e-03	3.162277660168377e+00	4.876992985265827e-01
7.100000e+06	  3	  3000	  1253	1.577582341243883e-03	3.162277660168377e+00	5.406964666925850e-01
7.200000e+06	  3	  3000	   263	1.400271865772899e-03	3.162277660168377e+00	5.935626600166379e-01
7.300000e+06	  3	  3000	  1816	2.024523411975302e-03	3.162277660168377e+00	6.467178448032834e-01
7.400000e+06	  3	  3000	  2543	1.553686253610798e-03	3.162277660168377e+00	6.998015477057562e-01
7.500000e+06	  3	  3000	   833	1.791272854804957e-03	3.162277660168377e+00	7.515605521368657e-01
7.600000e+06	  3	  3000	  2862	1.411233458368116e-03	3.162277660168377e+00	8.047017311537809e-01
7.700000e+06	  3	  3000	   284	1.396092838613001e-03	3.162277660168377e+00	8.578835406331135e-01
7.800000e+06	  3	  3000	   435	1.497913728233159e-03	3.162277660168377e+00	9.110623770247773e-01
7.900000e+06	  3	  3000	   313	1.800196042762022e-03	3.162277660168377e+00	9.642175775833624e-01
8.000000e+06	  3	  3000	  2740	1.350505826921140e-03	3.162277660168377e+00	1.016496210148674e+00
8.100000e+06	  3	  3000	  2490	1.733656983480796e-03	4.216965034285820e+00	1.287778128741806e-02
8.200000e+06	  3	  3000	  2610	2.040845686189433e-03	4.216965034285820e+00	6.479211380868943e-02
8.300000e+06	  3	  3000	   172	1.585518901636524e-03	4.216965034285820e+00	1.178232095197131e-01
8.400000e+06	  3	  3000	  2550	1.539592856155737e-03	4.216965034285820e+00	1.696491808240318e-01
8.500000e+06	  3	  3000	   378	2.003455403886614e-03	4.216965034285820e+00	2.225408397773493e-01
8.600000e+06	  3	  3000	   676	1.947787068470982e-03	4.216965034285820e+00	2.755907368560648e-01
8.700000e+06	  3	  3000	  2128	1.626732450714273e-03	4.216965034285820e+00	3.285495899779756e-01
8.800000e+06	  3	  3000	  1576	1.298941659161039e-03	4.216965034285820e+00	3.795282454922960e-01
8.900000e+06	  3	  3000	  1268	2.134191851095587e-03	4.216965034285820e+00	4.318114461352852e-01
