myid = 15	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand16/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   421	1.728032473602089e-03	1.333521432163323e+00	2.441879318316872e-01
2.000000e+06	  1	  1000	   482	1.704179178037294e-03	2.371373705661654e+00	7.824503520131513e-01
3.000000e+06	  1	  1000	   809	1.392564694669915e-03	4.216965034285820e+00	5.179428544203191e-01
4.000000e+06	  1	  1000	   351	1.466217825579746e-03	5.623413251903486e+00	6.900425822485481e-01
5.000000e+06	  1	  1000	   272	1.703628079932743e-03	7.498942093324552e+00	3.964189862806044e-01
6.000000e+06	  1	  1000	   516	1.452105601253273e-03	7.498942093324552e+00	1.966867710857856e+00
7.000000e+06	  1	  1000	   376	1.904191347006597e-03	9.999999999999991e+00	1.043693668396800e+00
8.000000e+06	  1	  1000	   855	1.610355534387538e-03	9.999999999999991e+00	2.627015486724846e+00
9.000000e+06	  1	  1000	   424	1.496906856242361e-03	1.333521432163323e+01	8.713310596630456e-01
1.000000e+07	  1	  1000	   769	1.616127446509688e-03	1.333521432163323e+01	2.437480685270813e+00
1.100000e+07	  1	  1000	   226	1.583063199401494e-03	1.333521432163323e+01	4.016890375654154e+00
1.200000e+07	  1	  1000	   982	1.472346151298029e-03	1.778279410038921e+01	1.147955004835253e+00
1.300000e+07	  1	  1000	    60	2.216353262506781e-03	1.778279410038921e+01	2.718578225519138e+00
1.400000e+07	  1	  1000	   787	1.385456623128984e-03	1.778279410038921e+01	4.297380387141478e+00
1.500000e+07	  1	  1000	   945	1.647788627001088e-03	1.778279410038921e+01	5.868420504414196e+00
1.600000e+07	  1	  1000	   174	1.456407745326722e-03	2.371373705661653e+01	1.510692216869521e+00
1.700000e+07	  1	  1000	     8	1.573896074198460e-03	2.371373705661653e+01	3.090310825437953e+00
1.800000e+07	  1	  1000	   200	1.593208188623480e-03	2.371373705661653e+01	4.671285633275304e+00
1.900000e+07	  1	  1000	    22	1.557253389793825e-03	2.371373705661653e+01	6.249674789912926e+00
