myid = 36	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/rand37/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   596	1.519203322791920e-03	1.333521432163323e+00	2.461007900930896e-01
2.000000e+06	  1	  1000	    75	1.688089881933847e-03	2.371373705661654e+00	7.873375211130732e-01
3.000000e+06	  1	  1000	   360	1.548688310451364e-03	4.216965034285820e+00	5.266100800935816e-01
4.000000e+06	  1	  1000	   713	1.432438758019672e-03	5.623413251903486e+00	7.010054753671142e-01
5.000000e+06	  1	  1000	   339	1.743650858884496e-03	7.498942093324552e+00	4.077175221483192e-01
6.000000e+06	  1	  1000	   657	1.459961865956880e-03	7.498942093324552e+00	1.988781055029649e+00
7.000000e+06	  1	  1000	   563	1.899657028985534e-03	9.999999999999991e+00	1.069889781666658e+00
8.000000e+06	  1	  1000	   864	1.752719538863736e-03	9.999999999999991e+00	2.642086627763859e+00
9.000000e+06	  1	  1000	   124	1.536061359344115e-03	1.333521432163323e+01	8.890463485816502e-01
1.000000e+07	  1	  1000	   198	1.675778964075686e-03	1.333521432163323e+01	2.469264698134995e+00
1.100000e+07	  1	  1000	    19	1.554110114401770e-03	1.333521432163323e+01	4.050232757822514e+00
1.200000e+07	  1	  1000	     4	1.728799352354677e-03	1.778279410038921e+01	1.171177514233499e+00
1.300000e+07	  1	  1000	   411	1.514179271413056e-03	1.778279410038921e+01	2.745111376289215e+00
1.400000e+07	  1	  1000	    47	1.552022943543850e-03	1.778279410038921e+01	4.322583197134452e+00
1.500000e+07	  1	  1000	   855	1.684736128589547e-03	1.778279410038921e+01	5.904462301731663e+00
1.600000e+07	  1	  1000	   466	1.573141284639970e-03	2.371373705661653e+01	1.550273171836165e+00
1.700000e+07	  1	  1000	   157	1.380833193354781e-03	2.371373705661653e+01	3.127707116154360e+00
1.800000e+07	  1	  1000	   733	1.756688390650435e-03	2.371373705661653e+01	4.708466399146054e+00
1.900000e+07	  1	  1000	   931	1.507721183071542e-03	2.371373705661653e+01	6.285064511298384e+00
2.000000e+07	  1	  1000	   730	1.489038961663864e-03	2.371373705661653e+01	7.857514003716682e+00
2.100000e+07	  1	  1000	   300	1.422600829970203e-03	3.162277660168376e+01	1.517413466332499e+00
2.200000e+07	  1	  1000	   111	1.617641379167289e-03	3.162277660168376e+01	3.089554830095346e+00
2.300000e+07	  1	  1000	   526	1.490617510604776e-03	3.162277660168376e+01	4.666003134363140e+00
2.400000e+07	  1	  1000	   380	1.563622977479779e-03	3.162277660168376e+01	6.232862955427395e+00
2.500000e+07	  1	  1000	   516	1.476490638108515e-03	3.162277660168376e+01	7.812917657681475e+00
2.600000e+07	  1	  1000	   657	1.305146399578628e-03	3.162277660168376e+01	9.390636808237781e+00
2.700000e+07	  1	  1000	   364	1.301946350793616e-03	4.216965034285818e+01	4.202372791935685e-01
collision No.1	4.404226e+01[yr]	i=1, j=422	r_ij=6.323131549960094e-05	radius[1]+radius[422]=6.338481524341289e-05
dE_heat=-1.413775e-09	dE_grav=1.423345e-09	dE_c=-2.778954e-17	v_imp=3.085355e-01
2.800000e+07	  1	   999	   591	1.564479408200812e-03	4.216965034285818e+01	1.981734144102506e+00
2.900000e+07	  1	   999	   898	2.029597309628125e-03	4.216965034285818e+01	3.524585322485584e+00
3.000000e+07	  1	   999	   656	1.557089266177836e-03	4.216965034285818e+01	5.094008672586417e+00
3.100000e+07	  1	   999	   282	1.382190209728901e-03	4.216965034285818e+01	6.640749451550701e+00
3.200000e+07	  1	   999	   758	1.446285348928427e-03	4.216965034285818e+01	8.196284239897730e+00
3.300000e+07	  1	   999	   845	1.766001335622797e-03	4.216965034285818e+01	9.744223430164382e+00
3.400000e+07	  1	   999	   137	1.441879117077196e-03	4.216965034285818e+01	1.128833384006819e+01
3.500000e+07	  1	   999	   666	1.457729303062949e-03	4.216965034285818e+01	1.284948786823222e+01
3.600000e+07	  1	   999	   828	1.521102660062169e-03	5.623413251903484e+01	3.277404275735034e-01
collision No.2	5.760974e+01[yr]	i=1, j=552	r_ij=6.348446953584004e-05	radius[1]+radius[552]=6.355807079488190e-05
dE_heat=-1.418337e-09	dE_grav=1.431846e-09	dE_c=7.932153e-18	v_imp=3.090178e-01
3.700000e+07	  1	   998	   680	1.514703142024508e-03	5.623413251903484e+01	1.877066921755033e+00
3.800000e+07	  1	   998	   634	1.380239387190450e-03	5.623413251903484e+01	3.457678697019618e+00
3.900000e+07	  1	   998	   126	1.672657997729816e-03	5.623413251903484e+01	5.040498920967104e+00
4.000000e+07	  1	   998	   494	1.587177202928775e-03	5.623413251903484e+01	6.620764293932516e+00
4.100000e+07	  1	   998	   678	1.667906699114997e-03	5.623413251903484e+01	8.202989884634100e+00
4.200000e+07	  1	   998	   946	1.575893099963932e-03	5.623413251903484e+01	9.784924866445589e+00
4.300000e+07	  1	   998	   431	1.602776971583470e-03	5.623413251903484e+01	1.136070552218929e+01
4.400000e+07	  1	   998	    95	1.646696075540468e-03	5.623413251903484e+01	1.294272174272973e+01
4.500000e+07	  1	   998	   555	1.971753822203505e-03	5.623413251903484e+01	1.452182586797588e+01
4.600000e+07	  1	   998	   112	1.453336979005596e-03	5.623413251903484e+01	1.610051741056248e+01
4.700000e+07	  1	   998	   330	1.570097372450338e-03	5.623413251903484e+01	1.768277705032553e+01
4.800000e+07	  1	   998	   243	1.407707736697508e-03	7.498942093324548e+01	5.071890015648297e-01
4.900000e+07	  1	   998	    45	1.505182558143371e-03	7.498942093324548e+01	2.087104174091102e+00
