myid = 7	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/rand08/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	  1443	1.248395414277135e-03	0.000000000000000e+00	5.357931628238017e-02
2.000000e+05	  3	  3000	  2595	1.322653119886766e-03	1.000000000000000e-01	5.505934408594964e-03
3.000000e+05	  3	  3000	  2884	1.162525767680382e-03	1.333521432163324e-01	2.397103853490598e-02
4.000000e+05	  3	  3000	  1680	1.615751967254814e-03	1.778279410038923e-01	3.136949234172623e-02
5.000000e+05	  3	  3000	  2708	1.423024066179936e-03	2.371373705661655e-01	2.386480964827249e-02
6.000000e+05	  3	  3000	  2726	1.620505937015631e-03	2.371373705661655e-01	7.663831066011526e-02
7.000000e+05	  3	  3000	  1932	2.094405741409718e-03	3.162277660168378e-01	4.947247622198839e-02
8.000000e+05	  3	  3000	  2424	1.323893936164946e-03	3.162277660168378e-01	1.023142570322522e-01
9.000000e+05	  3	  3000	   875	1.425091550232396e-03	4.216965034285821e-01	4.875748313390361e-02
1.000000e+06	  3	  3000	  1068	1.774953976711306e-03	4.216965034285821e-01	1.016187935210026e-01
1.100000e+06	  3	  3000	  2520	2.041626128011289e-03	5.623413251903489e-01	1.294848978895647e-02
1.200000e+06	  3	  3000	  2654	1.881620629593758e-03	5.623413251903489e-01	6.589298518547172e-02
1.300000e+06	  3	  3000	   641	1.549665916804681e-03	5.623413251903489e-01	1.187169036621216e-01
1.400000e+06	  3	  3000	   293	1.564670540224065e-03	5.623413251903489e-01	1.715963607178253e-01
1.500000e+06	  3	  3000	  1935	1.393339638955317e-03	7.498942093324554e-01	3.627064821130157e-02
1.600000e+06	  3	  3000	  2261	1.486369672635041e-03	7.498942093324554e-01	8.926384156943666e-02
1.700000e+06	  3	  3000	  1805	1.971505171166738e-03	7.498942093324554e-01	1.422132874031633e-01
1.800000e+06	  3	  3000	  2027	1.566400272000702e-03	7.498942093324554e-01	1.951042696095737e-01
1.900000e+06	  3	  3000	  2937	1.963641704940751e-03	7.498942093324554e-01	2.478752670111024e-01
2.000000e+06	  3	  3000	    38	1.446456475431242e-03	9.999999999999994e-01	4.969171827868900e-02
2.100000e+06	  3	  3000	  2336	1.483664196547469e-03	9.999999999999994e-01	1.024309949961140e-01
2.200000e+06	  3	  3000	   976	1.548614466558940e-03	9.999999999999994e-01	1.552688806632694e-01
2.300000e+06	  3	  3000	  1887	1.460667387935673e-03	9.999999999999994e-01	2.081299899434255e-01
2.400000e+06	  3	  3000	  1897	1.442806414011510e-03	9.999999999999994e-01	2.609515856995610e-01
2.500000e+06	  3	  3000	   947	1.771168559604150e-03	9.999999999999994e-01	3.137657484696583e-01
2.600000e+06	  3	  3000	  1695	2.109099000286526e-03	1.333521432163323e+00	3.229024005632056e-02
2.700000e+06	  3	  3000	  2144	1.446337598129216e-03	1.333521432163323e+00	8.504749715602397e-02
2.800000e+06	  3	  3000	  1408	1.240806698199925e-03	1.333521432163323e+00	1.378210562895494e-01
2.900000e+06	  3	  3000	   114	1.741025795758815e-03	1.333521432163323e+00	1.906514562622622e-01
3.000000e+06	  3	  3000	  1405	1.287740823171920e-03	1.333521432163323e+00	2.431941446112380e-01
3.100000e+06	  3	  3000	   786	1.293956545852370e-03	1.333521432163323e+00	2.959540862284584e-01
3.200000e+06	  3	  3000	    29	1.261604955985753e-03	1.333521432163323e+00	3.486885138105282e-01
3.300000e+06	  3	  3000	  2708	1.591521311530266e-03	1.333521432163323e+00	4.015005397521337e-01
3.400000e+06	  3	  3000	    52	1.598131859167916e-03	1.778279410038922e+00	8.832432995853803e-03
3.500000e+06	  3	  3000	  2571	1.627748211655999e-03	1.778279410038922e+00	6.169162285484613e-02
3.600000e+06	  3	  3000	  2702	1.579351970788319e-03	1.778279410038922e+00	1.145859462062211e-01
3.700000e+06	  3	  3000	  1172	1.205403697724079e-03	1.778279410038922e+00	1.674956543910175e-01
3.800000e+06	  3	  3000	  2526	1.536070651473839e-03	1.778279410038922e+00	2.203891834067167e-01
3.900000e+06	  3	  3000	  1616	1.456159703335684e-03	1.778279410038922e+00	2.731574954731804e-01
4.000000e+06	  3	  3000	  1173	1.442378342908681e-03	1.778279410038922e+00	3.261006716838517e-01
4.100000e+06	  3	  3000	  1024	1.428114985007786e-03	1.778279410038922e+00	3.791076896269738e-01
4.200000e+06	  3	  3000	  2857	1.251241346930190e-03	1.778279410038922e+00	4.321224136935691e-01
4.300000e+06	  3	  3000	  2153	1.347171577980068e-03	1.778279410038922e+00	4.850341380231537e-01
4.400000e+06	  3	  3000	   122	1.381684088927740e-03	1.778279410038922e+00	5.378102241760968e-01
4.500000e+06	  3	  3000	  2385	1.414065800524214e-03	1.778279410038922e+00	5.901349872233892e-01
4.600000e+06	  3	  3000	   312	1.367061658918523e-03	2.371373705661654e+00	4.908993472700364e-02
4.700000e+06	  3	  3000	  2968	1.232355408556104e-03	2.371373705661654e+00	1.018703086690912e-01
4.800000e+06	  3	  3000	  2650	1.296243277396435e-03	2.371373705661654e+00	1.546225534811213e-01
4.900000e+06	  3	  3000	  2325	2.125257057635868e-03	2.371373705661654e+00	2.062550502960844e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+06	  3	  3000	  1563	1.219440152873593e-03	2.371373705661654e+00	2.588789536483401e-01
5.100000e+06	  3	  3000	   531	1.900899055413935e-03	2.371373705661654e+00	3.100035009084667e-01
5.200000e+06	  3	  3000	   784	1.541871495419723e-03	2.371373705661654e+00	3.626624101883928e-01
5.300000e+06	  3	  3000	  2258	1.589601342077218e-03	2.371373705661654e+00	4.153717771946925e-01
5.400000e+06	  3	  3000	   967	1.894045474273745e-03	2.371373705661654e+00	4.681953478046864e-01
5.500000e+06	  3	  3000	    79	1.898799898017276e-03	2.371373705661654e+00	5.210625088427178e-01
5.600000e+06	  3	  3000	   973	2.016787377422637e-03	2.371373705661654e+00	5.740124913762685e-01
5.700000e+06	  3	  3000	  1471	1.766610021372126e-03	2.371373705661654e+00	6.269748429277479e-01
5.800000e+06	  3	  3000	   438	1.422723291375188e-03	2.371373705661654e+00	6.800026042749069e-01
