myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1345	1.586826378972830e-03	4.216965034285821e-01	9.904935653951581e-02
2.000000e+06	  3	  3000	   745	1.124060034310041e-03	9.999999999999994e-01	4.337097172800442e-02
3.000000e+06	  3	  3000	   877	1.913156587876684e-03	1.333521432163323e+00	2.351131492112551e-01
4.000000e+06	  3	  3000	  1123	1.618552805672345e-03	1.778279410038922e+00	3.133066823633009e-01
5.000000e+06	  3	  3000	  2866	1.325059807364541e-03	2.371373705661654e+00	2.461878779352860e-01
6.000000e+06	  3	  3000	   731	1.851377982523531e-03	2.371373705661654e+00	7.697409693248201e-01
7.000000e+06	  3	  3000	  1500	1.259317544260555e-03	3.162277660168377e+00	5.047364593546130e-01
8.000000e+06	  3	  3000	   281	1.816580636595260e-03	3.162277660168377e+00	1.027977254524282e+00
9.000000e+06	  3	  3000	  1901	1.106858223862050e-03	4.216965034285820e+00	4.993226105375236e-01
1.000000e+07	  3	  3000	  2538	1.547693043609416e-03	4.216965034285820e+00	1.023260011947053e+00
1.100000e+07	  3	  3000	  1601	1.035310174428643e-03	5.623413251903486e+00	1.419732371296481e-01
1.200000e+07	  3	  3000	  1121	1.480042419322612e-03	5.623413251903486e+00	6.664092735063928e-01
1.300000e+07	  3	  3000	  1912	1.724713567313358e-03	5.623413251903486e+00	1.191577387840658e+00
1.400000e+07	  3	  3000	  1658	1.568731072866071e-03	5.623413251903486e+00	1.716586501177603e+00
