myid = 2	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/rand03/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   298	1.549130326545726e-03	1.333521432163323e+00	2.472311929170002e-01
2.000000e+06	  1	  1000	   859	1.371723103222588e-03	3.162277660168377e+00	7.998285033424276e-04
3.000000e+06	  1	  1000	    63	1.547284173694288e-03	4.216965034285820e+00	5.286124681045431e-01
4.000000e+06	  1	  1000	   871	1.646080129487945e-03	5.623413251903486e+00	7.090127846809178e-01
collision No.1	6.632648e+00[yr]	i=1, j=177	r_ij=6.322143023448732e-05	radius[1]+radius[177]=6.338481524341289e-05
5.000000e+06	  1	  1000	   567	1.728969161668184e-03	7.498942093324552e+00	4.150172377612109e-01
6.000000e+06	  1	  1000	   134	1.674795632624020e-03	7.498942093324552e+00	2.001035001161763e+00
7.000000e+06	  1	  1000	   258	1.459737822227073e-03	9.999999999999991e+00	1.085573596343108e+00
8.000000e+06	  1	  1000	   928	1.612877477454635e-03	9.999999999999991e+00	2.670186151755486e+00
9.000000e+06	  1	  1000	   976	1.475779825515564e-03	1.333521432163323e+01	9.227777814070522e-01
1.000000e+07	  1	  1000	   983	1.749507165928658e-03	1.333521432163323e+01	2.506361379035719e+00
1.100000e+07	  1	  1000	   885	1.815359543697824e-03	1.333521432163323e+01	4.091044404384278e+00
1.200000e+07	  1	  1000	   521	1.662402189124652e-03	1.778279410038921e+01	1.225898724355124e+00
1.300000e+07	  1	  1000	   801	1.892586562674873e-03	1.778279410038921e+01	2.807042750438176e+00
1.400000e+07	  1	  1000	   725	1.953296840272773e-03	1.778279410038921e+01	4.392903187512287e+00
collision No.2	2.259059e+01[yr]	i=1, j=909	r_ij=6.320604699377800e-05	radius[1]+radius[909]=6.338481524341289e-05
1.500000e+07	  1	  1000	   913	1.383143737831615e-03	2.371373705661653e+01	4.217429066862557e-02
1.600000e+07	  1	  1000	   941	1.738841247713127e-03	2.371373705661653e+01	1.629657812565874e+00
1.700000e+07	  1	  1000	   950	1.630958317469168e-03	2.371373705661653e+01	3.203197567792647e+00
collision No.3	2.710848e+01[yr]	i=1, j=328	r_ij=6.331563784545561e-05	radius[1]+radius[328]=6.338481524341289e-05
1.800000e+07	  1	  1000	   196	1.516379718556954e-03	2.371373705661653e+01	4.785493195086239e+00
1.900000e+07	  1	  1000	   678	1.769779027259024e-03	2.371373705661653e+01	6.366985466370410e+00
2.000000e+07	  1	  1000	   931	1.606314402623247e-03	3.162277660168376e+01	4.172164576754201e-02
2.100000e+07	  1	  1000	   224	1.639352882217637e-03	3.162277660168376e+01	1.627688084163222e+00
2.200000e+07	  1	  1000	    38	1.360464138761949e-03	3.162277660168376e+01	3.212599533597124e+00
2.300000e+07	  1	  1000	   680	1.503349143267585e-03	3.162277660168376e+01	4.788392950932758e+00
2.400000e+07	  1	  1000	   423	1.460052619559670e-03	3.162277660168376e+01	6.375202329636444e+00
2.500000e+07	  1	  1000	   783	1.484989339450863e-03	3.162277660168376e+01	7.957951875347002e+00
2.600000e+07	  1	  1000	    31	1.618840538096439e-03	3.162277660168376e+01	9.540666729031376e+00
2.700000e+07	  1	  1000	   457	1.543205121462559e-03	4.216965034285818e+01	5.792906795297954e-01
2.800000e+07	  1	  1000	   534	1.703880432942574e-03	4.216965034285818e+01	2.165295184613426e+00
2.900000e+07	  1	  1000	   655	1.552743580413003e-03	4.216965034285818e+01	3.748620342193346e+00
3.000000e+07	  1	  1000	   318	1.288168424049848e-03	4.216965034285818e+01	5.336288591881374e+00
3.100000e+07	  1	  1000	   389	1.770736880049803e-03	4.216965034285818e+01	6.916525366105859e+00
3.200000e+07	  1	  1000	    12	8.878589520163187e-07	4.216965034285818e+01	8.498977064099844e+00
3.300000e+07	  1	  1000	   725	1.323179513063943e-03	4.216965034285818e+01	1.007380149343075e+01
3.400000e+07	  1	  1000	   170	1.500172844963511e-03	4.216965034285818e+01	1.165589186649597e+01
