myid = 10	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand11/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =1.123287e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  2996	1.461426708921667e-03	4.216965034285821e-01	9.677536558851331e-02
2.000000e+06	  3	  3000	  2712	1.924665059937688e-03	9.999999999999994e-01	3.989609189483413e-02
3.000000e+06	  3	  3000	  1571	1.276761169362626e-03	1.333521432163323e+00	2.287811290061807e-01
4.000000e+06	  3	  3000	  1156	1.636589708910096e-03	1.778279410038922e+00	3.069965378527758e-01
5.000000e+06	  3	  3000	  2401	2.040168912065732e-03	2.371373705661654e+00	2.368435680576702e-01
6.000000e+06	  3	  3000	  1269	1.703316250709773e-03	2.371373705661654e+00	7.609835980897139e-01
7.000000e+06	  3	  3000	  1114	1.978352727418019e-03	3.162277660168377e+00	4.929942739215638e-01
8.000000e+06	  3	  3000	  1714	1.778248123358708e-03	3.162277660168377e+00	1.016420508646415e+00
9.000000e+06	  3	  3000	  1944	1.204931357942036e-03	4.216965034285820e+00	4.835698938888601e-01
1.000000e+07	  3	  3000	  1643	1.792869277377519e-03	4.216965034285820e+00	1.007583631775828e+00
1.100000e+07	  3	  3000	  2963	1.680817220973892e-03	5.623413251903486e+00	1.236150742798794e-01
1.200000e+07	  3	  3000	   569	1.215394889174701e-03	5.623413251903486e+00	6.466511699547299e-01
1.300000e+07	  3	  3000	   319	2.108629808867425e-03	5.623413251903486e+00	1.169673521012845e+00
1.400000e+07	  3	  3000	  2638	1.441384241396512e-03	5.623413251903486e+00	1.693468653227184e+00
1.500000e+07	  3	  3000	   859	1.412182997754354e-03	7.498942093324552e+00	3.398601226609797e-01
1.600000e+07	  3	  3000	  2018	1.149875546701130e-03	7.498942093324552e+00	8.641626981894431e-01
1.700000e+07	  3	  3000	   169	1.518500532257342e-03	7.498942093324552e+00	1.385441496247986e+00
1.800000e+07	  3	  3000	  2424	1.391725181263456e-03	7.498942093324552e+00	1.909698741545100e+00
1.900000e+07	  3	  3000	   914	2.280626300525424e-03	7.498942093324552e+00	2.433426827685758e+00
2.000000e+07	  3	  3000	   950	2.919641830058933e-03	9.999999999999991e+00	4.545857619597844e-01
2.100000e+07	  3	  3000	   273	2.046390165399042e-03	9.999999999999991e+00	9.775813714053319e-01
2.200000e+07	  3	  3000	  2689	1.245315412860733e-03	9.999999999999991e+00	1.500237816159983e+00
2.300000e+07	  3	  3000	  1203	1.311576537203936e-03	9.999999999999991e+00	2.023194556847096e+00
2.400000e+07	  3	  3000	  2325	1.263994070534619e-03	9.999999999999991e+00	2.545308797443912e+00
