myid = 30	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/rand31/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   974	1.553506119023509e-03	1.333521432163323e+00	2.405339322609279e-01
2.000000e+06	  1	  1000	   545	1.443108526270742e-03	2.371373705661654e+00	7.834697783783053e-01
3.000000e+06	  1	  1000	   523	1.467558923435081e-03	4.216965034285820e+00	5.177522918812111e-01
4.000000e+06	  1	  1000	   220	1.390962244816258e-03	5.623413251903486e+00	6.917253899442357e-01
5.000000e+06	  1	  1000	   244	1.846487458031831e-03	7.498942093324552e+00	3.933895629378924e-01
collision No.1	8.642809e+00[yr]	i=1, j=866	r_ij=6.336119294052584e-05	radius[1]+radius[866]=6.338481524341289e-05
6.000000e+06	  1	  1000	   556	1.480210952450839e-03	7.498942093324552e+00	1.971927269240430e+00
7.000000e+06	  1	  1000	   595	1.711493543323510e-03	9.999999999999991e+00	1.042683347255117e+00
8.000000e+06	  1	  1000	   532	1.942341417301955e-03	9.999999999999991e+00	2.623021716507941e+00
9.000000e+06	  1	  1000	   180	1.548339552681176e-03	1.333521432163323e+01	8.714181246640130e-01
1.000000e+07	  1	  1000	   578	1.951325103010453e-03	1.333521432163323e+01	2.450588058946063e+00
1.100000e+07	  1	  1000	   800	1.497575685671253e-03	1.333521432163323e+01	4.036653995226101e+00
1.200000e+07	  1	  1000	    98	1.382874935689269e-03	1.778279410038921e+01	1.172552138177609e+00
1.300000e+07	  1	  1000	   594	1.497968981431343e-03	1.778279410038921e+01	2.753950003805195e+00
1.400000e+07	  1	  1000	   424	1.531294700363807e-03	1.778279410038921e+01	4.338721489739889e+00
1.500000e+07	  1	  1000	    37	1.556214399112104e-03	1.778279410038921e+01	5.917487900823470e+00
1.600000e+07	  1	  1000	   599	1.509708386690559e-03	2.371373705661653e+01	1.561125305720121e+00
collision No.2	2.655028e+01[yr]	i=1, j=765	r_ij=6.321565943540454e-05	radius[1]+radius[765]=6.338481524341289e-05
1.700000e+07	  1	  1000	   550	1.446838124261262e-03	2.371373705661653e+01	3.141629698307688e+00
