myid = 0	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/rand01/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	    19	1.632300471462111e-03	1.333521432163323e+00	2.434613213601855e-01
2.000000e+06	  1	  1000	   500	1.415567384898228e-03	2.371373705661654e+00	7.828824155615617e-01
3.000000e+06	  1	  1000	   382	1.480151893714470e-03	4.216965034285820e+00	5.106920049428794e-01
4.000000e+06	  1	  1000	   256	1.496292422209717e-03	5.623413251903486e+00	6.813180521702307e-01
5.000000e+06	  1	  1000	   582	1.661891967207720e-03	7.498942093324552e+00	3.860973798494439e-01
collision No.1	8.887954e+00[yr]	i=1, j=334	r_ij=6.328727211959185e-05	radius[1]+radius[334]=6.338481524341289e-05
6.000000e+06	  1	  1000	   169	1.565644195301404e-03	7.498942093324552e+00	1.961499678307891e+00
7.000000e+06	  1	  1000	   255	1.334085768762499e-03	9.999999999999991e+00	1.038806575903770e+00
8.000000e+06	  1	  1000	   716	1.477720883688161e-03	9.999999999999991e+00	2.616360943513987e+00
9.000000e+06	  1	  1000	   698	1.620524252786317e-03	1.333521432163323e+01	8.560905104567037e-01
1.000000e+07	  1	  1000	   246	1.840216253791833e-03	1.333521432163323e+01	2.438189080673015e+00
1.100000e+07	  1	  1000	   377	1.498835597929541e-03	1.333521432163323e+01	4.018914739095029e+00
1.200000e+07	  1	  1000	   256	1.496864033200024e-03	1.778279410038921e+01	1.149072951901333e+00
1.300000e+07	  1	  1000	   934	1.419744644623242e-03	1.778279410038921e+01	2.729675393762144e+00
1.400000e+07	  1	  1000	    87	1.417286285916690e-03	1.778279410038921e+01	4.300119688821634e+00
1.500000e+07	  1	  1000	   965	1.608331402903221e-03	1.778279410038921e+01	5.875549308091747e+00
1.600000e+07	  1	  1000	   542	1.761002430673145e-03	2.371373705661653e+01	1.522868272327844e+00
1.700000e+07	  1	  1000	    43	1.571848010529857e-03	2.371373705661653e+01	3.102720915057048e+00
1.800000e+07	  1	  1000	   748	1.404772060516297e-03	2.371373705661653e+01	4.680331335039800e+00
1.900000e+07	  1	  1000	   769	1.692469405695424e-03	2.371373705661653e+01	6.262870413050542e+00
2.000000e+07	  1	  1000	   848	1.764652686972295e-03	2.371373705661653e+01	7.841239929184259e+00
2.100000e+07	  1	  1000	   735	1.687617678535925e-03	3.162277660168376e+01	1.508093396867196e+00
2.200000e+07	  1	  1000	   513	1.761088335268483e-03	3.162277660168376e+01	3.090898771948342e+00
2.300000e+07	  1	  1000	   524	1.531701901428478e-03	3.162277660168376e+01	4.659476981945767e+00
collision No.2	3.640058e+01[yr]	i=1, j=320	r_ij=6.333638554708627e-05	radius[1]+radius[320]=6.338481524341289e-05
2.400000e+07	  1	  1000	   263	1.444182300831347e-03	3.162277660168376e+01	6.237293708843694e+00
2.500000e+07	  1	  1000	   906	1.812285317233268e-03	3.162277660168376e+01	7.817386305785516e+00
2.600000e+07	  1	  1000	   579	1.419771045878547e-03	3.162277660168376e+01	9.392693512738335e+00
2.700000e+07	  1	  1000	   398	1.551086034229696e-03	4.216965034285818e+01	4.140270073699761e-01
2.800000e+07	  1	  1000	   166	1.706168630904650e-03	4.216965034285818e+01	1.996240237692337e+00
2.900000e+07	  1	  1000	   841	1.331905150184409e-03	4.216965034285818e+01	3.567905615378715e+00
3.000000e+07	  1	  1000	   938	1.711869488969797e-03	4.216965034285818e+01	5.144219939589126e+00
3.100000e+07	  1	  1000	   678	1.539352183402152e-03	4.216965034285818e+01	6.721173649400509e+00
3.200000e+07	  1	  1000	   337	1.401839027218656e-03	4.216965034285818e+01	8.301382275462549e+00
3.300000e+07	  1	  1000	   410	1.715626354411016e-03	4.216965034285818e+01	9.876524990256652e+00
3.400000e+07	  1	  1000	   418	1.387238137352904e-03	4.216965034285818e+01	1.145761412164815e+01
3.500000e+07	  1	  1000	   640	1.809150788653747e-03	4.216965034285818e+01	1.304007186405524e+01
3.600000e+07	  1	  1000	   800	1.760358646778395e-03	5.623413251903484e+01	5.532202850149751e-01
3.700000e+07	  1	  1000	   832	1.088507714881434e-03	5.623413251903484e+01	2.129922476734737e+00
