myid = 3	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/rand04/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1587	1.185828586532272e-03	4.216965034285821e-01	9.802693048461816e-02
2.000000e+06	  3	  3000	   134	1.580526873272690e-03	9.999999999999994e-01	3.952900580262107e-02
collision No.1	1.197948e+00[yr]	i=1, j=1326	r_ij=6.330455129300466e-05	radius[1]+radius[1326]=6.338481524341289e-05
3.000000e+06	  3	  3000	  2217	1.612076990882607e-03	1.333521432163323e+00	2.289154149256989e-01
4.000000e+06	  3	  3000	   635	2.219581967641776e-03	1.778279410038922e+00	3.055027977227709e-01
5.000000e+06	  3	  3000	  2540	1.179679106746897e-03	2.371373705661654e+00	2.354964205438617e-01
6.000000e+06	  3	  3000	  1221	1.973077399392795e-03	2.371373705661654e+00	7.590476003107840e-01
7.000000e+06	  3	  3000	  2677	1.235461520116169e-03	3.162277660168377e+00	4.904198146374455e-01
8.000000e+06	  3	  3000	  2451	1.839380829973694e-03	3.162277660168377e+00	1.013397197034287e+00
9.000000e+06	  3	  3000	  2258	1.238996076718133e-03	4.216965034285820e+00	4.797635132603214e-01
1.000000e+07	  3	  3000	  1072	1.427415316544295e-03	4.216965034285820e+00	1.002990572999071e+00
1.100000e+07	  3	  3000	  1592	1.297910440248554e-03	5.623413251903486e+00	1.189802593443750e-01
1.200000e+07	  3	  3000	  1693	1.191780750233367e-03	5.623413251903486e+00	6.418385406472065e-01
1.300000e+07	  3	  3000	  1718	1.174184635445265e-03	5.623413251903486e+00	1.165670086075813e+00
