myid = 10	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/rand11/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1775	1.346535970685186e-03	4.216965034285821e-01	9.708806898348904e-02
2.000000e+06	  3	  3000	  2609	1.417176786819776e-03	9.999999999999994e-01	4.018421399691729e-02
3.000000e+06	  3	  3000	  1400	1.206385356487359e-03	1.333521432163323e+00	2.294961822159988e-01
4.000000e+06	  3	  3000	   876	1.531311627964977e-03	1.778279410038922e+00	3.076645457569698e-01
5.000000e+06	  3	  3000	  1458	1.291823731102454e-03	2.371373705661654e+00	2.377992029139068e-01
6.000000e+06	  3	  3000	  1261	1.561552887470500e-03	2.371373705661654e+00	7.618834791510913e-01
7.000000e+06	  3	  3000	  2008	1.415043197609048e-03	3.162277660168377e+00	4.934746077982732e-01
8.000000e+06	  3	  3000	   597	1.993669720800508e-03	3.162277660168377e+00	1.017181610394267e+00
9.000000e+06	  3	  3000	  1898	1.330636891887042e-03	4.216965034285820e+00	4.849892633761381e-01
1.000000e+07	  3	  3000	  1012	1.487454164882607e-03	4.216965034285820e+00	1.008747162230208e+00
1.100000e+07	  3	  3000	   196	1.592596640250062e-03	5.623413251903486e+00	1.251478622809900e-01
1.200000e+07	  3	  3000	  2856	2.247349344366600e-03	5.623413251903486e+00	6.488682848386995e-01
1.300000e+07	  3	  3000	  1854	1.343539765058940e-03	5.623413251903486e+00	1.172436804312248e+00
1.400000e+07	  3	  3000	    66	1.325562590391058e-03	5.623413251903486e+00	1.696813583906537e+00
1.500000e+07	  3	  3000	   276	1.506754415302024e-03	7.498942093324552e+00	3.429310413862517e-01
1.600000e+07	  3	  3000	  2525	1.855464643985775e-03	7.498942093324552e+00	8.670535177463070e-01
1.700000e+07	  3	  3000	   644	1.904764959199772e-03	7.498942093324552e+00	1.389602674720569e+00
1.800000e+07	  3	  3000	  2311	1.700390031857596e-03	7.498942093324552e+00	1.913134409625638e+00
1.900000e+07	  3	  3000	   615	1.022249629793972e-03	7.498942093324552e+00	2.436927229721817e+00
2.000000e+07	  3	  3000	   586	1.289885503180453e-03	9.999999999999991e+00	4.579416838918744e-01
2.100000e+07	  3	  3000	  2294	1.419737529349158e-03	9.999999999999991e+00	9.810642320682056e-01
2.200000e+07	  3	  3000	  1569	1.951263639942515e-03	9.999999999999991e+00	1.503660466786591e+00
2.300000e+07	  3	  3000	  2610	1.029635998331587e-03	9.999999999999991e+00	2.027836119031866e+00
2.400000e+07	  3	  3000	  1129	1.343921935275615e-03	9.999999999999991e+00	2.551458624220736e+00
2.500000e+07	  3	  3000	   445	2.130568488853153e-03	9.999999999999991e+00	3.075111820213591e+00
2.600000e+07	  3	  3000	   156	1.596203270038189e-03	1.333521432163323e+01	2.624476303978272e-01
2.700000e+07	  3	  3000	  1555	1.548558197357462e-03	1.333521432163323e+01	7.844087255646237e-01
2.800000e+07	  3	  3000	  2360	1.922977994032398e-03	1.333521432163323e+01	1.308469682133489e+00
2.900000e+07	  3	  3000	  1615	1.204041543062796e-03	1.333521432163323e+01	1.830988632246963e+00
3.000000e+07	  3	  3000	  2371	1.631650299056774e-03	1.333521432163323e+01	2.354214225369986e+00
3.100000e+07	  3	  3000	   759	1.382597806836468e-03	1.333521432163323e+01	2.878593320106213e+00
3.200000e+07	  3	  3000	  2790	1.840686972516050e-03	1.333521432163323e+01	3.400769253625341e+00
3.300000e+07	  3	  3000	  1323	1.611361403067364e-03	1.333521432163323e+01	3.925904022434691e+00
3.400000e+07	  3	  3000	  2507	1.840562851469770e-03	1.778279410038921e+01	1.000836107277033e-05
3.500000e+07	  3	  3000	  2175	1.203252500047189e-03	1.778279410038921e+01	5.221705974666000e-01
3.600000e+07	  3	  3000	   469	2.030079175239752e-03	1.778279410038921e+01	1.043871693607790e+00
3.700000e+07	  3	  3000	  2718	1.812108127581230e-03	1.778279410038921e+01	1.567843728720137e+00
3.800000e+07	  3	  3000	  1791	1.583865776310323e-03	1.778279410038921e+01	2.089693663152640e+00
3.900000e+07	  3	  3000	  1210	1.344174888035408e-03	1.778279410038921e+01	2.613762758724548e+00
4.000000e+07	  3	  3000	   309	1.129082651974233e-03	1.778279410038921e+01	3.136263988931681e+00
4.100000e+07	  3	  3000	  1444	1.121613910496177e-03	1.778279410038921e+01	3.660075373895528e+00
4.200000e+07	  3	  3000	  1721	1.894090448866171e-03	1.778279410038921e+01	4.182412641307585e+00
4.300000e+07	  3	  3000	   808	1.424391033968649e-03	1.778279410038921e+01	4.705198820533268e+00
4.400000e+07	  3	  3000	  1405	1.235870851352526e-03	1.778279410038921e+01	5.228556835224075e+00
4.500000e+07	  3	  3000	  2415	1.248032221759607e-03	1.778279410038921e+01	5.751270970979328e+00
4.600000e+07	  3	  3000	  1456	1.996841298310396e-03	2.371373705661653e+01	3.425430341008981e-01
4.700000e+07	  3	  3000	  2402	1.813144881523708e-03	2.371373705661653e+01	8.661700804546508e-01
4.800000e+07	  3	  3000	   829	1.462316658812761e-03	2.371373705661653e+01	1.387679077464818e+00
4.900000e+07	  3	  3000	  2598	1.118962363886904e-03	2.371373705661653e+01	1.911885403322779e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	  2727	1.397594844659039e-03	2.371373705661653e+01	2.434128486955591e+00
5.100000e+07	  3	  3000	   538	1.932066585418730e-03	2.371373705661653e+01	2.957812275623956e+00
5.200000e+07	  3	  3000	   964	1.241784387439656e-03	2.371373705661653e+01	3.481103383668489e+00
5.300000e+07	  3	  3000	  1257	1.328855356407418e-03	2.371373705661653e+01	4.004578242854068e+00
5.400000e+07	  3	  3000	  1784	1.592433385885127e-03	2.371373705661653e+01	4.527231395245171e+00
5.500000e+07	  3	  3000	   700	1.150565240441972e-03	2.371373705661653e+01	5.048029811028378e+00
5.600000e+07	  3	  3000	  2958	1.451652013843011e-03	2.371373705661653e+01	5.571786771454057e+00
5.700000e+07	  3	  3000	  1212	1.754264420808709e-03	2.371373705661653e+01	6.092876264407711e+00
5.800000e+07	  3	  3000	  2988	1.204437495193052e-03	2.371373705661653e+01	6.615901654314046e+00
5.900000e+07	  3	  3000	   518	1.804229397112033e-03	2.371373705661653e+01	7.138144680525182e+00
6.000000e+07	  3	  3000	  1100	1.154268693424507e-03	2.371373705661653e+01	7.661064891099539e+00
6.100000e+07	  3	  3000	   361	1.197446336219482e-03	3.162277660168376e+01	2.743969366293563e-01
6.200000e+07	  3	  3000	   190	1.528857953427725e-03	3.162277660168376e+01	7.970440130821009e-01
6.300000e+07	  3	  3000	  1701	2.196151303075320e-03	3.162277660168376e+01	1.318612465637335e+00
6.400000e+07	  3	  3000	   899	1.288162303566188e-03	3.162277660168376e+01	1.841586085606443e+00
6.500000e+07	  3	  3000	   497	1.222146004464883e-03	3.162277660168376e+01	2.363942137669114e+00
6.600000e+07	  3	  3000	  2910	1.460125379672932e-03	3.162277660168376e+01	2.886813887389919e+00
6.700000e+07	  3	  3000	   933	1.271505533538909e-03	3.162277660168376e+01	3.411293053924111e+00
6.800000e+07	  3	  3000	  1164	1.758453456820419e-03	3.162277660168376e+01	3.931752536632612e+00
6.900000e+07	  3	  3000	   664	1.660396615051597e-03	3.162277660168376e+01	4.456228758568407e+00
7.000000e+07	  3	  3000	  1161	1.288519924405262e-03	3.162277660168376e+01	4.977616274464133e+00
7.100000e+07	  3	  3000	  1380	1.650728106945360e-03	3.162277660168376e+01	5.501181048873705e+00
7.200000e+07	  3	  3000	  2504	1.776527139612389e-03	3.162277660168376e+01	6.023278596160961e+00
7.300000e+07	  3	  3000	   152	2.375819810308722e-03	3.162277660168376e+01	6.545968071058454e+00
7.400000e+07	  3	  3000	  2552	1.469171856411099e-03	3.162277660168376e+01	7.068847920279209e+00
7.500000e+07	  3	  3000	  2341	1.416294336541991e-03	3.162277660168376e+01	7.591224897330261e+00
7.600000e+07	  3	  3000	   607	1.422674912810428e-03	3.162277660168376e+01	8.115012804529497e+00
7.700000e+07	  3	  3000	  2259	2.136707103453817e-03	3.162277660168376e+01	8.636980000290896e+00
collision No.1	4.042014e+01[yr]	i=1, j=2130	r_ij=6.324236661389827e-05	radius[1]+radius[2130]=6.338481524341289e-05
7.800000e+07	  3	  3000	   800	1.402824070602247e-03	3.162277660168376e+01	9.160137443074216e+00
7.900000e+07	  3	  3000	  1835	1.356572132819785e-03	3.162277660168376e+01	9.683230131232554e+00
8.000000e+07	  3	  3000	  1656	1.698464540709274e-03	3.162277660168376e+01	1.020513943465706e+01
8.100000e+07	  3	  3000	    26	1.573092337199281e-03	4.216965034285818e+01	1.803090426050831e-01
8.200000e+07	  3	  3000	  1644	1.692732978522474e-03	4.216965034285818e+01	7.029353219315193e-01
8.300000e+07	  3	  3000	  1891	1.564134110174794e-03	4.216965034285818e+01	1.224717427765345e+00
8.400000e+07	  3	  3000	  1361	1.678210193094327e-03	4.216965034285818e+01	1.749424742126783e+00
8.500000e+07	  3	  3000	  2174	1.544403211157595e-03	4.216965034285818e+01	2.270903246529574e+00
8.600000e+07	  3	  3000	   492	1.271739813232925e-03	4.216965034285818e+01	2.794969503937699e+00
8.700000e+07	  3	  3000	  1427	1.570424601891025e-03	4.216965034285818e+01	3.315687637177325e+00
8.800000e+07	  3	  3000	   406	1.787125386773922e-03	4.216965034285818e+01	3.839549294179979e+00
8.900000e+07	  3	  3000	  1944	1.067998826405078e-03	4.216965034285818e+01	4.361298802505004e+00
9.000000e+07	  3	  3000	  1012	1.293914176658259e-03	4.216965034285818e+01	4.884962306826531e+00
9.100000e+07	  3	  3000	   100	1.808431517647907e-03	4.216965034285818e+01	5.407673818606407e+00
9.200000e+07	  3	  3000	   801	1.434057174831979e-03	4.216965034285818e+01	5.930554916215761e+00
9.300000e+07	  3	  3000	   429	1.273432162898601e-03	4.216965034285818e+01	6.453019573679396e+00
9.400000e+07	  3	  3000	  1077	1.871320400352585e-03	4.216965034285818e+01	6.975447208965261e+00
9.500000e+07	  3	  3000	    61	1.825915010637762e-03	4.216965034285818e+01	7.499107444540250e+00
9.600000e+07	  3	  3000	  2888	1.434122261403108e-03	4.216965034285818e+01	8.021882923144512e+00
9.700000e+07	  3	  3000	  1897	1.391441143036670e-03	4.216965034285818e+01	8.545371801088667e+00
9.800000e+07	  3	  3000	  1872	1.871044012039405e-03	4.216965034285818e+01	9.067889536352963e+00
9.900000e+07	  3	  3000	  1286	1.844367894393036e-03	4.216965034285818e+01	9.591445166405377e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	   613	1.656416150812258e-03	4.216965034285818e+01	1.011438592048769e+01
1.010000e+08	  3	  3000	  1599	1.486339658759966e-03	4.216965034285818e+01	1.063723516099791e+01
1.020000e+08	  3	  3000	  2510	1.065474459552559e-03	4.216965034285818e+01	1.116065490507113e+01
1.030000e+08	  3	  3000	  2830	2.075841638882652e-03	4.216965034285818e+01	1.168247700172001e+01
1.040000e+08	  3	  3000	   888	1.393539328263246e-03	4.216965034285818e+01	1.220520318293255e+01
1.050000e+08	  3	  3000	  2998	1.481785761052403e-03	4.216965034285818e+01	1.272877071533713e+01
1.060000e+08	  3	  3000	   750	2.324699360018846e-03	4.216965034285818e+01	1.325138350813959e+01
1.070000e+08	  3	  3000	  2851	1.641812333914461e-03	4.216965034285818e+01	1.377446399458650e+01
1.080000e+08	  3	  3000	    68	1.271120677276295e-03	5.623413251903484e+01	2.282620957257427e-01
1.090000e+08	  3	  3000	   965	1.756805937652977e-03	5.623413251903484e+01	7.517056628004127e-01
1.100000e+08	  3	  3000	  2113	1.548054981713683e-03	5.623413251903484e+01	1.273956441221555e+00
1.110000e+08	  3	  3000	  2868	2.027961681850307e-03	5.623413251903484e+01	1.797121193052173e+00
1.120000e+08	  3	  3000	  1929	1.499712987103078e-03	5.623413251903484e+01	2.320054822207557e+00
1.130000e+08	  3	  3000	  1619	1.686442431678140e-03	5.623413251903484e+01	2.843025428411831e+00
1.140000e+08	  3	  3000	   983	1.215735778679218e-03	5.623413251903484e+01	3.365981406124594e+00
1.150000e+08	  3	  3000	  1098	1.390053460335420e-03	5.623413251903484e+01	3.888661275274056e+00
1.160000e+08	  3	  3000	  2190	1.320269006600031e-03	5.623413251903484e+01	4.408347587047007e+00
1.170000e+08	  3	  3000	  1041	1.511829084875670e-03	5.623413251903484e+01	4.932230595996083e+00
1.180000e+08	  3	  3000	  2993	1.571889405948907e-03	5.623413251903484e+01	5.454618176249759e+00
1.190000e+08	  3	  3000	  2676	1.315837540963738e-03	5.623413251903484e+01	5.977333224422961e+00
1.200000e+08	  3	  3000	  1020	1.313818269275888e-03	5.623413251903484e+01	6.500582201707296e+00
1.210000e+08	  3	  3000	  2429	1.608992489197509e-03	5.623413251903484e+01	7.020843144119717e+00
1.220000e+08	  3	  3000	  2592	2.130040990267694e-03	5.623413251903484e+01	7.544570839571309e+00
1.230000e+08	  3	  3000	  2018	1.866577217075100e-03	5.623413251903484e+01	8.067226499010484e+00
1.240000e+08	  3	  3000	   231	1.517467555377293e-03	5.623413251903484e+01	8.590304600956848e+00
1.250000e+08	  3	  3000	  2923	1.760384219464055e-03	5.623413251903484e+01	9.112404014948710e+00
1.260000e+08	  3	  3000	  2519	1.195397501199903e-03	5.623413251903484e+01	9.636694224726059e+00
1.270000e+08	  3	  3000	  1168	2.246967749884006e-03	5.623413251903484e+01	1.015778784754493e+01
1.280000e+08	  3	  3000	  2826	1.277944809727809e-03	5.623413251903484e+01	1.068161711786559e+01
1.290000e+08	  3	  3000	  2989	1.294575751296135e-03	5.623413251903484e+01	1.120438545991066e+01
1.300000e+08	  3	  3000	   404	1.396673407094268e-03	5.623413251903484e+01	1.172664192117617e+01
1.310000e+08	  3	  3000	  2619	1.651975942943693e-03	5.623413251903484e+01	1.224861003511338e+01
