myid = 12	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand13/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.518844e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	    70	1.781711575225761e-03	0.000000000000000e+00	5.363805442122827e-02
2.000000e+05	  3	  3000	  2340	1.326762495787540e-03	1.000000000000000e-01	5.640650908477696e-03
3.000000e+05	  3	  3000	   603	1.920292548142649e-03	1.333521432163324e-01	2.427862137001542e-02
4.000000e+05	  3	  3000	   579	1.538149662614747e-03	1.778279410038923e-01	3.177129050023064e-02
5.000000e+05	  3	  3000	  2792	1.798971487095663e-03	2.371373705661655e-01	2.448824020809475e-02
6.000000e+05	  3	  3000	   703	1.308522006526631e-03	2.371373705661655e-01	7.738730050988207e-02
7.000000e+05	  3	  3000	   567	1.331356640956101e-03	3.162277660168378e-01	5.028518310830595e-02
8.000000e+05	  3	  3000	  1277	1.198816209976750e-03	3.162277660168378e-01	1.030568925431990e-01
9.000000e+05	  3	  3000	   437	1.520415345121473e-03	4.216965034285821e-01	4.976223263073144e-02
1.000000e+06	  3	  3000	  1145	2.145189908649061e-03	4.216965034285821e-01	1.028355179928184e-01
1.100000e+06	  3	  3000	  2951	2.197876997733617e-03	5.623413251903489e-01	1.442037165289395e-02
1.200000e+06	  3	  3000	  2091	1.500702450037042e-03	5.623413251903489e-01	6.727778582253091e-02
1.300000e+06	  3	  3000	  1865	1.410083158553488e-03	5.623413251903489e-01	1.203316694709484e-01
1.400000e+06	  3	  3000	  1267	1.807465257204528e-03	5.623413251903489e-01	1.733519273626737e-01
1.500000e+06	  3	  3000	  2384	1.282172314594715e-03	7.498942093324554e-01	3.774983881215847e-02
1.600000e+06	  3	  3000	  2911	1.652213761073446e-03	7.498942093324554e-01	9.067444495330280e-02
1.700000e+06	  3	  3000	   362	1.633599972213152e-03	7.498942093324554e-01	1.435761957115765e-01
1.800000e+06	  3	  3000	  1870	1.268167930520271e-03	7.498942093324554e-01	1.964136653559154e-01
1.900000e+06	  3	  3000	   319	1.160155086828175e-03	7.498942093324554e-01	2.491325391043803e-01
2.000000e+06	  3	  3000	  1553	1.186841387271219e-03	9.999999999999994e-01	5.081875062282071e-02
2.100000e+06	  3	  3000	   118	1.584681680485837e-03	9.999999999999994e-01	1.035974525760137e-01
2.200000e+06	  3	  3000	  1180	1.249160391982257e-03	9.999999999999994e-01	1.563969543335482e-01
2.300000e+06	  3	  3000	  1509	1.347993819719243e-03	9.999999999999994e-01	2.090975312203623e-01
2.400000e+06	  3	  3000	  1805	1.372067102531848e-03	9.999999999999994e-01	2.619771461254369e-01
2.500000e+06	  3	  3000	  2056	1.247798964823631e-03	9.999999999999994e-01	3.149211114352898e-01
2.600000e+06	  3	  3000	  1359	1.352535697337429e-03	1.333521432163323e+00	3.333370253963003e-02
2.700000e+06	  3	  3000	  1316	1.265028566459100e-03	1.333521432163323e+00	8.628873106799045e-02
2.800000e+06	  3	  3000	  2431	1.490955057038209e-03	1.333521432163323e+00	1.393385514300685e-01
2.900000e+06	  3	  3000	  2291	1.357905049220577e-03	1.333521432163323e+00	1.923911936637383e-01
3.000000e+06	  3	  3000	  1273	1.682625661824569e-03	1.333521432163323e+00	2.454676249535059e-01
3.100000e+06	  3	  3000	    98	1.531086806124934e-03	1.333521432163323e+00	2.985342466883557e-01
3.200000e+06	  3	  3000	  1268	2.145398052580474e-03	1.333521432163323e+00	3.514765426027935e-01
3.300000e+06	  3	  3000	  2806	1.958296696178253e-03	1.333521432163323e+00	4.044199893500333e-01
3.400000e+06	  3	  3000	  2438	1.485686866300894e-03	1.778279410038922e+00	1.161122932509631e-02
3.500000e+06	  3	  3000	  2540	1.558712953848576e-03	1.778279410038922e+00	6.448450852574499e-02
3.600000e+06	  3	  3000	   483	1.159442135988401e-03	1.778279410038922e+00	1.173331364923917e-01
