myid = 11	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/rand12/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   376	1.859638230810830e-03	1.333521432163323e+00	2.439704379557896e-01
2.000000e+06	  1	  1000	   201	1.484479871895215e-03	2.371373705661654e+00	7.889434770313630e-01
3.000000e+06	  1	  1000	    83	2.000891199581913e-03	4.216965034285820e+00	5.286017538723327e-01
4.000000e+06	  1	  1000	   876	1.655471552307732e-03	5.623413251903486e+00	7.037401163413702e-01
collision No.1	7.167039e+00[yr]	i=1, j=557	r_ij=6.331076634249653e-05	radius[1]+radius[557]=6.338481524341289e-05
5.000000e+06	  1	  1000	    99	1.400539271642496e-03	7.498942093324552e+00	4.059537421275877e-01
6.000000e+06	  1	  1000	   191	1.579350472793828e-03	7.498942093324552e+00	1.986266704611016e+00
7.000000e+06	  1	  1000	   197	1.512073607209750e-03	9.999999999999991e+00	1.060852000634897e+00
8.000000e+06	  1	  1000	   365	1.731681087008091e-03	9.999999999999991e+00	2.643952172046744e+00
9.000000e+06	  1	  1000	   276	1.704045906341356e-03	1.333521432163323e+01	8.745329258121535e-01
1.000000e+07	  1	  1000	    75	1.391065653897965e-03	1.333521432163323e+01	2.447576967154501e+00
1.100000e+07	  1	  1000	   778	1.688468725579851e-03	1.333521432163323e+01	4.031502637692799e+00
1.200000e+07	  1	  1000	   359	1.560917467401598e-03	1.778279410038921e+01	1.166050523481655e+00
1.300000e+07	  1	  1000	   248	1.736743335005378e-03	1.778279410038921e+01	2.746358980617783e+00
