myid = 8	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand09/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =1.139870e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1507	1.740761288016523e-03	4.216965034285821e-01	1.004150730218249e-01
2.000000e+06	  3	  3000	  2468	1.720657001176380e-03	9.999999999999994e-01	4.160697109448946e-02
3.000000e+06	  3	  3000	  1686	1.616824395576227e-03	1.333521432163323e+00	2.318460071790497e-01
4.000000e+06	  3	  3000	  1447	1.511443418981973e-03	1.778279410038922e+00	3.100752501763784e-01
5.000000e+06	  3	  3000	  1269	1.749359618460344e-03	2.371373705661654e+00	2.405424881979379e-01
6.000000e+06	  3	  3000	   964	1.582635974203388e-03	2.371373705661654e+00	7.653935919489995e-01
7.000000e+06	  3	  3000	  2992	1.575869195808369e-03	3.162277660168377e+00	4.967544064488159e-01
8.000000e+06	  3	  3000	   217	1.305120618914064e-03	3.162277660168377e+00	1.021594018941101e+00
9.000000e+06	  3	  3000	  1823	1.229877870174994e-03	4.216965034285820e+00	4.893797122011427e-01
1.000000e+07	  3	  3000	   512	1.535988384028172e-03	4.216965034285820e+00	1.014078970506009e+00
1.100000e+07	  3	  3000	  2361	2.217152747064487e-03	5.623413251903486e+00	1.305793963076540e-01
1.200000e+07	  3	  3000	   172	1.319477991421964e-03	5.623413251903486e+00	6.552549192555510e-01
1.300000e+07	  3	  3000	   492	1.234795746442573e-03	5.623413251903486e+00	1.178140982362108e+00
1.400000e+07	  3	  3000	  2180	1.417058016815210e-03	5.623413251903486e+00	1.702445058727924e+00
1.500000e+07	  3	  3000	  1578	1.237511927343295e-03	7.498942093324552e+00	3.501721131089897e-01
1.600000e+07	  3	  3000	  2292	1.316508936534880e-03	7.498942093324552e+00	8.737813516994448e-01
1.700000e+07	  3	  3000	  2853	1.287093311675069e-03	7.498942093324552e+00	1.397724653092191e+00
1.800000e+07	  3	  3000	   153	1.394073259578272e-03	7.498942093324552e+00	1.920878828829036e+00
1.900000e+07	  3	  3000	  2809	1.617756711261562e-03	7.498942093324552e+00	2.445928291925553e+00
2.000000e+07	  3	  3000	  1316	1.254021768052305e-03	9.999999999999991e+00	4.664054826312091e-01
2.100000e+07	  3	  3000	   999	1.284225653144413e-03	9.999999999999991e+00	9.923871341820466e-01
2.200000e+07	  3	  3000	  1672	1.530984477774615e-03	9.999999999999991e+00	1.515536713197176e+00
collision No.1	1.159663e+01[yr]	i=2, j=488	r_ij=6.337987889783514e-05	radius[2]+radius[488]=6.338481524341289e-05
2.300000e+07	  3	  3000	  1097	1.324882738608861e-03	9.999999999999991e+00	2.040205273556763e+00
2.400000e+07	  3	  3000	  2659	1.489908819603042e-03	9.999999999999991e+00	2.564615665299411e+00
2.500000e+07	  3	  3000	   260	1.964713935669765e-03	9.999999999999991e+00	3.086872548170541e+00
2.600000e+07	  3	  3000	  1714	1.530525375179704e-03	1.333521432163323e+01	2.762888199328121e-01
2.700000e+07	  3	  3000	  1445	1.487012588257463e-03	1.333521432163323e+01	7.996911000742272e-01
2.800000e+07	  3	  3000	   949	1.788862148280251e-03	1.333521432163323e+01	1.323568305446781e+00
2.900000e+07	  3	  3000	   345	1.302760082159943e-03	1.333521432163323e+01	1.848262234354085e+00
3.000000e+07	  3	  3000	   247	1.493935540456346e-03	1.333521432163323e+01	2.371312965520409e+00
3.100000e+07	  3	  3000	     3	1.697741383781752e-03	1.333521432163323e+01	2.896551073160482e+00
3.200000e+07	  3	  3000	   169	1.561325500799054e-03	1.333521432163323e+01	3.419454524794475e+00
3.300000e+07	  3	  3000	   953	1.925971121359592e-03	1.333521432163323e+01	3.943501023292460e+00
3.400000e+07	  3	  3000	   708	1.215350031069490e-03	1.778279410038921e+01	1.915869624265863e-02
3.500000e+07	  3	  3000	  1682	1.528195231600648e-03	1.778279410038921e+01	5.439986700502762e-01
3.600000e+07	  3	  3000	  1035	1.515637508058914e-03	1.778279410038921e+01	1.067861211214929e+00
3.700000e+07	  3	  3000	  1305	1.566631461988962e-03	1.778279410038921e+01	1.592393830507910e+00
3.800000e+07	  3	  3000	  1233	1.725356343125962e-03	1.778279410038921e+01	2.115884408519000e+00
3.900000e+07	  3	  3000	   380	1.728861848411585e-03	1.778279410038921e+01	2.638962399681434e+00
4.000000e+07	  3	  3000	   905	1.780054769086436e-03	1.778279410038921e+01	3.161119104155398e+00
4.100000e+07	  3	  3000	  2861	1.320013580523955e-03	1.778279410038921e+01	3.685904854038641e+00
4.200000e+07	  3	  3000	  1958	1.348447057241791e-03	1.778279410038921e+01	4.208854667508633e+00
4.300000e+07	  3	  3000	  1893	1.763651271969240e-03	1.778279410038921e+01	4.733183578574272e+00
4.400000e+07	  3	  3000	  1425	1.473753171218330e-03	1.778279410038921e+01	5.257221917322398e+00
4.500000e+07	  3	  3000	  1926	1.919460556306241e-03	1.778279410038921e+01	5.781803496299591e+00
4.600000e+07	  3	  3000	  1083	1.609258802123355e-03	2.371373705661653e+01	3.751025224012454e-01
4.700000e+07	  3	  3000	   655	1.912378955037276e-03	2.371373705661653e+01	8.991946102660341e-01
4.800000e+07	  3	  3000	   891	1.786539658990180e-03	2.371373705661653e+01	1.423212357119585e+00
4.900000e+07	  3	  3000	  1480	1.518318635241469e-03	2.371373705661653e+01	1.947097464456491e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	   601	1.695655391555587e-03	2.371373705661653e+01	2.471269291848111e+00
5.100000e+07	  3	  3000	   163	1.244274104096379e-03	2.371373705661653e+01	2.995447191111511e+00
5.200000e+07	  3	  3000	  1905	1.564236702400717e-03	2.371373705661653e+01	3.518032311461761e+00
5.300000e+07	  3	  3000	  1756	1.694143710079604e-03	2.371373705661653e+01	4.041103442693926e+00
5.400000e+07	  3	  3000	  1269	2.450237524823620e-03	2.371373705661653e+01	4.565070794289392e+00
5.500000e+07	  3	  3000	   435	1.301843208600267e-03	2.371373705661653e+01	5.089499638587768e+00
5.600000e+07	  3	  3000	  1162	1.270067063056649e-03	2.371373705661653e+01	5.613260645230971e+00
5.700000e+07	  3	  3000	  2089	1.283516433326213e-03	2.371373705661653e+01	6.138064655602551e+00
5.800000e+07	  3	  3000	   679	1.834809842371084e-03	2.371373705661653e+01	6.662145517940503e+00
5.900000e+07	  3	  3000	   595	1.346413120366719e-03	2.371373705661653e+01	7.186833362223716e+00
6.000000e+07	  3	  3000	  2063	1.524711292581432e-03	2.371373705661653e+01	7.709988341095313e+00
6.100000e+07	  3	  3000	    41	1.368266681799869e-03	3.162277660168376e+01	3.253457232397328e-01
6.200000e+07	  3	  3000	  2499	1.538860589789964e-03	3.162277660168376e+01	8.464964217182904e-01
6.300000e+07	  3	  3000	   463	1.773658839493310e-03	3.162277660168376e+01	1.371790155298609e+00
6.400000e+07	  3	  3000	  1533	2.081750793965392e-03	3.162277660168376e+01	1.894729046918735e+00
6.500000e+07	  3	  3000	   160	1.420648147507936e-03	3.162277660168376e+01	2.419413190052455e+00
6.600000e+07	  3	  3000	   557	1.648678477897254e-03	3.162277660168376e+01	2.943851120828323e+00
6.700000e+07	  3	  3000	  2603	1.511585142405739e-03	3.162277660168376e+01	3.468124171412357e+00
6.800000e+07	  3	  3000	  1297	1.905627672926564e-03	3.162277660168376e+01	3.993082038188566e+00
6.900000e+07	  3	  3000	  2323	1.668358824899502e-03	3.162277660168376e+01	4.516129122894022e+00
7.000000e+07	  3	  3000	   841	1.827763121658056e-03	3.162277660168376e+01	5.040309691201944e+00
7.100000e+07	  3	  3000	  1529	1.540249283312458e-03	3.162277660168376e+01	5.565569781443912e+00
7.200000e+07	  3	  3000	   406	1.615231966720540e-03	3.162277660168376e+01	6.089550026304795e+00
7.300000e+07	  3	  3000	   520	1.378681949422723e-03	3.162277660168376e+01	6.612464389470876e+00
7.400000e+07	  3	  3000	  2903	1.424041541384689e-03	3.162277660168376e+01	7.136987859029585e+00
7.500000e+07	  3	  3000	  1352	1.573222585386039e-03	3.162277660168376e+01	7.660777914750249e+00
7.600000e+07	  3	  3000	  2438	1.204123397801389e-03	3.162277660168376e+01	8.185507380411437e+00
7.700000e+07	  3	  3000	   785	1.323486677797761e-03	3.162277660168376e+01	8.710409709124624e+00
7.800000e+07	  3	  3000	  1094	2.118771516361514e-03	3.162277660168376e+01	9.233982760171822e+00
7.900000e+07	  3	  3000	   307	1.768513205466570e-03	3.162277660168376e+01	9.758381088766576e+00
8.000000e+07	  3	  3000	  1641	1.730057993345496e-03	3.162277660168376e+01	1.028169670146192e+01
8.100000e+07	  3	  3000	   179	1.268575490236539e-03	4.216965034285818e+01	2.591492497500094e-01
