myid = 19	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand20/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   108	1.600261041549713e-03	1.333521432163323e+00	2.055376484319431e-01
2.000000e+06	  1	  1000	   670	1.588287101486249e-03	2.371373705661654e+00	7.304083568816896e-01
collision No.1	3.431938e+00[yr]	i=1, j=984	r_ij=6.327513583436067e-05	radius[1]+radius[984]=6.338481524341289e-05
collision No.2	3.494877e+00[yr]	i=1, j=248	r_ij=6.325822517482675e-05	radius[1]+radius[248]=6.338481524341289e-05
3.000000e+06	  1	  1000	   824	1.549013828056654e-03	4.216965034285820e+00	4.543874616952081e-01
collision No.3	5.006145e+00[yr]	i=1, j=254	r_ij=6.330278064931187e-05	radius[1]+radius[254]=6.338481524341289e-05
collision No.4	5.688136e+00[yr]	i=1, j=658	r_ij=6.337380960030518e-05	radius[1]+radius[658]=6.338481524341289e-05
4.000000e+06	  1	  1000	   420	1.482185589539112e-03	5.623413251903486e+00	6.087575021030364e-01
5.000000e+06	  1	  1000	     7	1.707698927762932e-03	7.498942093324552e+00	2.960654488822104e-01
collision No.5	8.803700e+00[yr]	i=1, j=780	r_ij=6.333329335334362e-05	radius[1]+radius[780]=6.338481524341289e-05
6.000000e+06	  1	  1000	   376	1.492728124751033e-03	7.498942093324552e+00	1.868514279630038e+00
7.000000e+06	  1	  1000	   542	1.446555146460376e-03	9.999999999999991e+00	9.376821372014013e-01
8.000000e+06	  1	  1000	   103	1.605449593643146e-03	9.999999999999991e+00	2.503196193044289e+00
9.000000e+06	  1	  1000	   359	1.535509247902683e-03	1.333521432163323e+01	7.341997319761419e-01
1.000000e+07	  1	  1000	   545	1.501837298580397e-03	1.333521432163323e+01	2.305135174198311e+00
collision No.6	1.669300e+01[yr]	i=1, j=815	r_ij=6.327368885315302e-05	radius[1]+radius[815]=6.338481524341289e-05
1.100000e+07	  1	  1000	   494	1.550814875200178e-03	1.333521432163323e+01	3.871559971567996e+00
1.200000e+07	  1	  1000	   514	1.570290234480850e-03	1.778279410038921e+01	9.860962055080494e-01
1.300000e+07	  1	  1000	   805	1.736039577229262e-03	1.778279410038921e+01	2.563367216550183e+00
1.400000e+07	  1	  1000	   768	1.764725982940445e-03	1.778279410038921e+01	4.148465064970561e+00
1.500000e+07	  1	  1000	    67	1.521395142043096e-03	1.778279410038921e+01	5.712330298012402e+00
1.600000e+07	  1	  1000	   263	1.570899046753042e-03	2.371373705661653e+01	1.360493799000395e+00
1.700000e+07	  1	  1000	   751	1.605520243961224e-03	2.371373705661653e+01	2.933064787803403e+00
1.800000e+07	  1	  1000	   416	1.547791384114708e-03	2.371373705661653e+01	4.505481104860192e+00
collision No.7	2.864011e+01[yr]	i=1, j=786	r_ij=6.331579202520510e-05	radius[1]+radius[786]=6.338481524341289e-05
collision No.8	2.892467e+01[yr]	i=1, j=491	r_ij=6.323099807730347e-05	radius[1]+radius[491]=6.338481524341289e-05
1.900000e+07	  1	  1000	     1	1.248383488378683e-04	2.371373705661653e+01	6.068502393862574e+00
collision No.9	2.991027e+01[yr]	i=1, j=679	r_ij=6.336312522231885e-05	radius[1]+radius[679]=6.338481524341289e-05
