myid = 24	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand25/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   772	1.556238150414438e-03	1.333521432163323e+00	2.489016264362822e-01
2.000000e+06	  1	  1000	   116	1.684346668205588e-03	3.162277660168377e+00	4.128755012246572e-03
3.000000e+06	  1	  1000	   838	1.640111749530616e-03	4.216965034285820e+00	5.358443127198999e-01
4.000000e+06	  1	  1000	   123	1.714696261088014e-03	5.623413251903486e+00	7.056739280492305e-01
5.000000e+06	  1	  1000	   752	1.622377099136416e-03	7.498942093324552e+00	4.048148742241763e-01
6.000000e+06	  1	  1000	   863	1.656148806897127e-03	7.498942093324552e+00	1.971321761963262e+00
7.000000e+06	  1	  1000	   622	1.710633630258880e-03	9.999999999999991e+00	1.057837177438793e+00
8.000000e+06	  1	  1000	   152	1.746197617954287e-03	9.999999999999991e+00	2.636499908132902e+00
9.000000e+06	  1	  1000	    81	1.569132091431854e-03	1.333521432163323e+01	8.739271754471514e-01
collision No.1	1.454669e+01[yr]	i=1, j=958	r_ij=6.335505438950175e-05	radius[1]+radius[958]=6.338481524341289e-05
1.000000e+07	  1	  1000	   363	1.707293482929475e-03	1.333521432163323e+01	2.445878801104777e+00
1.100000e+07	  1	  1000	   212	1.726018674948295e-03	1.333521432163323e+01	4.013723599745271e+00
1.200000e+07	  1	  1000	   737	1.580829375104980e-03	1.778279410038921e+01	1.138654967037810e+00
1.300000e+07	  1	  1000	   450	1.577716838136833e-03	1.778279410038921e+01	2.713428536136580e+00
1.400000e+07	  1	  1000	   688	1.572706521449676e-03	1.778279410038921e+01	4.289069398478909e+00
1.500000e+07	  1	  1000	   538	1.567098192257687e-03	1.778279410038921e+01	5.833201014229298e+00
collision No.2	2.421494e+01[yr]	i=1, j=504	r_ij=6.327899130148292e-05	radius[1]+radius[504]=6.338481524341289e-05
1.600000e+07	  1	  1000	   263	1.637271302949872e-03	2.371373705661653e+01	1.457090496464345e+00
1.700000e+07	  1	  1000	   871	1.644336743444916e-03	2.371373705661653e+01	3.039926548086293e+00
1.800000e+07	  1	  1000	   503	1.750256832388093e-03	2.371373705661653e+01	4.597145022914494e+00
1.900000e+07	  1	  1000	   428	1.369317763029340e-03	2.371373705661653e+01	6.174850989559957e+00
2.000000e+07	  1	  1000	   903	1.564864378401042e-03	2.371373705661653e+01	7.742716188115060e+00
collision No.3	3.186708e+01[yr]	i=1, j=400	r_ij=6.329760900765439e-05	radius[1]+radius[400]=6.338481524341289e-05
2.100000e+07	  1	  1000	   695	1.612438691287789e-03	3.162277660168376e+01	1.410376943956605e+00
2.200000e+07	  1	  1000	   226	1.429253410529825e-03	3.162277660168376e+01	2.985270167083216e+00
2.300000e+07	  1	  1000	   713	1.587576597493100e-03	3.162277660168376e+01	4.573530048978752e+00
collision No.4	3.625106e+01[yr]	i=1, j=960	r_ij=6.326618017882486e-05	radius[1]+radius[960]=6.338481524341289e-05
2.400000e+07	  1	  1000	   727	1.349836687965409e-03	3.162277660168376e+01	6.158724460445407e+00
2.500000e+07	  1	  1000	    39	1.534051322923548e-03	3.162277660168376e+01	7.740172132559798e+00
2.600000e+07	  1	  1000	   980	1.710288281889624e-03	3.162277660168376e+01	9.324284071914587e+00
2.700000e+07	  1	  1000	   983	1.590205859908181e-03	4.216965034285818e+01	3.523157005290813e-01
2.800000e+07	  1	  1000	   576	1.507456175321443e-03	4.216965034285818e+01	1.901050602228102e+00
2.900000e+07	  1	  1000	   584	1.832780235813923e-03	4.216965034285818e+01	3.438919645772880e+00
3.000000e+07	  1	  1000	   707	1.678313905154190e-03	4.216965034285818e+01	4.989117966789562e+00
3.100000e+07	  1	  1000	   386	1.645746057614172e-03	4.216965034285818e+01	6.525520236511102e+00
collision No.5	4.991175e+01[yr]	i=1, j=143	r_ij=6.324051606011067e-05	radius[1]+radius[143]=6.338481524341289e-05
3.200000e+07	  1	  1000	   205	1.252773675773254e-03	4.216965034285818e+01	8.066644681153338e+00
3.300000e+07	  1	  1000	   788	1.427234555023051e-03	4.216965034285818e+01	9.569113028912509e+00
3.400000e+07	  1	  1000	   427	1.377099283067065e-03	4.216965034285818e+01	1.110200787644060e+01
3.500000e+07	  1	  1000	   326	1.770335339203695e-03	4.216965034285818e+01	1.260952677842143e+01
3.600000e+07	  1	  1000	   973	1.694466481145512e-03	5.623413251903484e+01	5.121990801089856e-02
3.700000e+07	  1	  1000	   786	1.584983346092064e-03	5.623413251903484e+01	1.564455600309088e+00
3.800000e+07	  1	  1000	   635	1.648716929414866e-03	5.623413251903484e+01	3.087345387418192e+00
3.900000e+07	  1	  1000	   798	1.635042883484270e-03	5.623413251903484e+01	4.593631063579373e+00
4.000000e+07	  1	  1000	   257	1.546270862338669e-03	5.623413251903484e+01	6.108189996648370e+00
4.100000e+07	  1	  1000	    32	1.468015416138708e-03	5.623413251903484e+01	7.603291400294477e+00
4.200000e+07	  1	  1000	   714	1.528156272258184e-03	5.623413251903484e+01	9.111175187134792e+00
4.300000e+07	  1	  1000	   517	1.493924528680053e-03	5.623413251903484e+01	1.060168449682390e+01
4.400000e+07	  1	  1000	   111	1.502703525893970e-03	5.623413251903484e+01	1.209568598217560e+01
4.500000e+07	  1	  1000	   894	1.589424622767976e-03	5.623413251903484e+01	1.358352945984207e+01
4.600000e+07	  1	  1000	   158	1.257521481955685e-03	5.623413251903484e+01	1.505941655145238e+01
collision No.6	7.163909e+01[yr]	i=1, j=818	r_ij=6.328562936068127e-05	radius[1]+radius[818]=6.338481524341289e-05
4.700000e+07	  1	  1000	   477	1.399892535080802e-03	5.623413251903484e+01	1.652032071803858e+01
collision No.7	7.283132e+01[yr]	i=1, j=755	r_ij=6.320679135924784e-05	radius[1]+radius[755]=6.338481524341289e-05
collision No.8	7.376884e+01[yr]	i=1, j=730	r_ij=6.330345276828181e-05	radius[1]+radius[730]=6.338481524341289e-05
4.800000e+07	  1	  1000	   639	1.643324003296528e-03	5.623413251903484e+01	1.798518852832379e+01
4.900000e+07	  1	  1000	   725	1.530169751543911e-03	7.498942093324548e+01	7.484061301151667e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	   569	1.406887552420095e-03	7.498942093324548e+01	2.325008714774792e+00
5.100000e+07	  1	  1000	   775	1.589869190321442e-03	7.498942093324548e+01	3.912805802022516e+00
5.200000e+07	  1	  1000	   214	1.680935052243573e-03	7.498942093324548e+01	5.489652820970515e+00
5.300000e+07	  1	  1000	   238	1.551651200498377e-03	7.498942093324548e+01	7.069087742031517e+00
5.400000e+07	  1	  1000	   590	1.425545194520671e-03	7.498942093324548e+01	8.650284907892752e+00
5.500000e+07	  1	  1000	   493	1.848833962180605e-03	7.498942093324548e+01	1.023288906326896e+01
5.600000e+07	  1	  1000	   944	1.560333900878413e-03	7.498942093324548e+01	1.181020006227007e+01
5.700000e+07	  1	  1000	   501	1.679122774261694e-03	7.498942093324548e+01	1.339853389728178e+01
5.800000e+07	  1	  1000	   902	1.044072343101022e-03	7.498942093324548e+01	1.498727207192044e+01
