myid = 9	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/rand10/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   457	1.611601062960684e-03	4.216965034285821e-01	9.869469171998176e-02
2.000000e+06	  3	  3000	   442	1.363599116779172e-03	9.999999999999994e-01	4.247435555846082e-02
3.000000e+06	  3	  3000	   317	1.540334566530072e-03	1.333521432163323e+00	2.334722733111609e-01
4.000000e+06	  3	  3000	  2464	1.504615314888577e-03	1.778279410038922e+00	3.120150636660219e-01
5.000000e+06	  3	  3000	  1593	1.199730802380770e-03	2.371373705661654e+00	2.437260733689241e-01
6.000000e+06	  3	  3000	  2241	2.025121168893882e-03	2.371373705661654e+00	7.681840270036635e-01
7.000000e+06	  3	  3000	  2439	1.615957904573320e-03	3.162277660168377e+00	5.014354215671473e-01
8.000000e+06	  3	  3000	   759	1.382902197895668e-03	3.162277660168377e+00	1.023802886951910e+00
9.000000e+06	  3	  3000	   236	1.649395947296118e-03	4.216965034285820e+00	4.939284811730449e-01
1.000000e+07	  3	  3000	   872	1.597745064118676e-03	4.216965034285820e+00	1.019104252572041e+00
1.100000e+07	  3	  3000	   410	1.204330647297231e-03	5.623413251903486e+00	1.372463674794233e-01
1.200000e+07	  3	  3000	   238	1.733088067845697e-03	5.623413251903486e+00	6.623983478177875e-01
1.300000e+07	  3	  3000	  2983	2.315491681531219e-03	5.623413251903486e+00	1.187399648909741e+00
1.400000e+07	  3	  3000	  1527	1.253249505873676e-03	5.623413251903486e+00	1.710564158934978e+00
