myid = 8	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand09/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   400	1.641257365286988e-03	1.333521432163323e+00	2.486758143234266e-01
2.000000e+06	  1	  1000	   367	1.539815003368601e-03	3.162277660168377e+00	9.983163193842297e-04
3.000000e+06	  1	  1000	   672	1.676715956946013e-03	4.216965034285820e+00	5.309463328964007e-01
4.000000e+06	  1	  1000	   514	1.734838638322990e-03	5.623413251903486e+00	7.030400137035147e-01
5.000000e+06	  1	  1000	   937	1.391834477068822e-03	7.498942093324552e+00	4.127152202267298e-01
6.000000e+06	  1	  1000	   370	1.605536111677709e-03	7.498942093324552e+00	1.996807679525026e+00
7.000000e+06	  1	  1000	   271	1.693180150653661e-03	9.999999999999991e+00	1.079145685573957e+00
8.000000e+06	  1	  1000	   561	1.575385008055622e-03	9.999999999999991e+00	2.661348605655129e+00
9.000000e+06	  1	  1000	     3	1.623288264103258e-03	1.333521432163323e+01	9.099342243530175e-01
1.000000e+07	  1	  1000	   360	1.599004241201758e-03	1.333521432163323e+01	2.494484992845461e+00
1.100000e+07	  1	  1000	   528	1.438250770253790e-03	1.333521432163323e+01	4.076487283994759e+00
1.200000e+07	  1	  1000	   842	1.365434349868408e-03	1.778279410038921e+01	1.201781565346480e+00
1.300000e+07	  1	  1000	   520	1.681220851909303e-03	1.778279410038921e+01	2.780108604539068e+00
1.400000e+07	  1	  1000	    78	1.502838765261385e-03	1.778279410038921e+01	4.358597462510888e+00
1.500000e+07	  1	  1000	   676	1.387506827856298e-03	2.371373705661653e+01	1.045328028302177e-02
1.600000e+07	  1	  1000	   402	1.636289572331751e-03	2.371373705661653e+01	1.594927292044662e+00
1.700000e+07	  1	  1000	   539	1.771969520187490e-03	2.371373705661653e+01	3.177524235831878e+00
1.800000e+07	  1	  1000	   643	1.602728565656713e-03	2.371373705661653e+01	4.762152065454386e+00
1.900000e+07	  1	  1000	   585	1.435551318192458e-03	2.371373705661653e+01	6.347332102893502e+00
2.000000e+07	  1	  1000	   919	1.621138225555300e-03	3.162277660168376e+01	2.119672591896141e-02
2.100000e+07	  1	  1000	   762	1.632545314178815e-03	3.162277660168376e+01	1.603269790651872e+00
2.200000e+07	  1	  1000	   596	1.840884250514465e-03	3.162277660168376e+01	3.186976904726915e+00
2.300000e+07	  1	  1000	   757	1.396898260079967e-03	3.162277660168376e+01	4.769068696471085e+00
2.400000e+07	  1	  1000	   792	1.567468905061202e-03	3.162277660168376e+01	6.346331142113854e+00
2.500000e+07	  1	  1000	   557	1.455303105800253e-03	3.162277660168376e+01	7.926146868669989e+00
2.600000e+07	  1	  1000	   762	1.846071442533114e-03	3.162277660168376e+01	9.506040109919006e+00
collision No.1	4.217200e+01[yr]	i=1, j=788	r_ij=6.334686886523147e-05	radius[1]+radius[788]=6.338481524341289e-05
