myid = 12	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_frag_noacc/rand13/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc1E-2_frag_noacc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =1.199013e+02 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	  2784	1.254018038940402e-03	0.000000000000000e+00	5.392071999613168e-02
2.000000e+05	  3	  3000	  1522	1.890655559132838e-03	1.000000000000000e-01	6.050588315076234e-03
3.000000e+05	  3	  3000	   786	2.008363951990009e-03	1.333521432163324e-01	2.496991583682857e-02
4.000000e+05	  3	  3000	  1841	1.583125945959116e-03	1.778279410038923e-01	3.272238757586781e-02
5.000000e+05	  3	  3000	  2498	1.308561152243530e-03	2.371373705661655e-01	2.573922043209285e-02
6.000000e+05	  3	  3000	  2914	1.444041781818447e-03	2.371373705661655e-01	7.885871522474329e-02
7.000000e+05	  3	  3000	  2880	1.233303986763765e-03	3.162277660168378e-01	5.197857025002808e-02
collision No.1	4.021760e-01[yr]	i=1, j=2548	r_ij=6.319793257940764e-05	radius[1]+radius[2548]=6.338481524341289e-05
8.000000e+05	  3	  3000	  1964	1.442159257989820e-03	3.162277660168378e-01	1.048053449168458e-01
9.000000e+05	  3	  3000	  2723	1.659667162280217e-03	4.216965034285821e-01	5.162035046612030e-02
1.000000e+06	  3	  3000	  2215	1.680198431050610e-03	4.216965034285821e-01	1.047629170481316e-01
1.100000e+06	  3	  3000	  2698	2.042447202888296e-03	5.623413251903489e-01	1.644220133014401e-02
1.200000e+06	  3	  3000	  2847	1.757642423425102e-03	5.623413251903489e-01	6.763828494785799e-02
1.300000e+06	  3	  3000	  2614	1.592596949761306e-03	5.623413251903489e-01	1.202338802774149e-01
1.400000e+06	  3	  3000	   388	1.337457855544081e-03	5.623413251903489e-01	1.733573024222948e-01
1.500000e+06	  3	  3000	  2959	1.591446057263365e-03	7.498942093324554e-01	3.808681732858351e-02
1.600000e+06	  3	  3000	   765	1.965222113649573e-03	7.498942093324554e-01	9.117680419332708e-02
1.700000e+06	  3	  3000	   824	1.314048981592526e-03	7.498942093324554e-01	1.442089510022414e-01
1.800000e+06	  3	  3000	  1459	1.480282354170798e-03	7.498942093324554e-01	1.972893408178489e-01
1.900000e+06	  3	  3000	  1491	1.653119811485716e-05	9.999999999999994e-01	2.798325015740921e-05
2.000000e+06	  3	  3000	  2880	1.215044912299158e-03	9.999999999999994e-01	5.120703735170961e-02
2.100000e+06	  3	  3000	   712	1.254255952288632e-03	9.999999999999994e-01	1.042880797866653e-01
2.200000e+06	  3	  3000	  2675	1.746048145144173e-03	9.999999999999994e-01	1.573865210200409e-01
2.300000e+06	  3	  3000	  1989	1.567338020440591e-03	9.999999999999994e-01	2.104846010164504e-01
2.400000e+06	  3	  3000	  1118	1.740504532751084e-03	9.999999999999994e-01	2.634158462667822e-01
2.500000e+06	  3	  3000	  2493	1.613769142553160e-03	9.999999999999994e-01	3.164627801065625e-01
2.600000e+06	  3	  3000	  2227	1.646008430536526e-03	1.333521432163323e+00	3.524034455363428e-02
2.700000e+06	  3	  3000	  2104	1.874713508697572e-03	1.333521432163323e+00	8.836312243711465e-02
2.800000e+06	  3	  3000	  2590	1.139649559274053e-03	1.333521432163323e+00	1.414741819727021e-01
2.900000e+06	  3	  3000	   760	1.198687772977440e-03	1.333521432163323e+00	1.933005677628840e-01
3.000000e+06	  3	  3000	  1722	1.801012427039554e-03	1.333521432163323e+00	2.463643081729115e-01
3.100000e+06	  3	  3000	  1627	1.414225289764219e-03	1.333521432163323e+00	2.995080670202259e-01
3.200000e+06	  3	  3000	   907	1.599169253844738e-03	1.333521432163323e+00	3.526322448183310e-01
3.300000e+06	  3	  3000	  1994	1.715184584648633e-03	1.333521432163323e+00	4.057473851647724e-01
3.400000e+06	  3	  3000	   131	1.419703934181291e-03	1.778279410038922e+00	1.251538884807352e-02
3.500000e+06	  3	  3000	  1425	1.343672276040364e-03	1.778279410038922e+00	6.419589503331154e-02
3.600000e+06	  3	  3000	  2367	1.258903361015157e-03	1.778279410038922e+00	1.170524202520159e-01
