myid = 13	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/rand14/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   435	1.612032071160915e-03	1.333521432163323e+00	2.463550826334417e-01
2.000000e+06	  1	  1000	   218	1.799525738310650e-03	2.371373705661654e+00	7.853475192041424e-01
3.000000e+06	  1	  1000	   302	1.319738739614762e-03	4.216965034285820e+00	5.255784019065044e-01
4.000000e+06	  1	  1000	   920	1.755702413279026e-03	5.623413251903486e+00	6.960640749284892e-01
5.000000e+06	  1	  1000	   808	1.657585233657188e-03	7.498942093324552e+00	4.083772038459359e-01
6.000000e+06	  1	  1000	   950	1.722258423713403e-03	7.498942093324552e+00	1.986832573786389e+00
7.000000e+06	  1	  1000	   496	1.725942165926961e-03	9.999999999999991e+00	1.067553625919146e+00
8.000000e+06	  1	  1000	   868	1.402965241867533e-03	9.999999999999991e+00	2.648767243913972e+00
9.000000e+06	  1	  1000	   270	1.749314597305875e-03	1.333521432163323e+01	8.945824306186925e-01
1.000000e+07	  1	  1000	   440	1.373200430886998e-03	1.333521432163323e+01	2.478924425868057e+00
1.100000e+07	  1	  1000	    28	1.572051695894721e-03	1.333521432163323e+01	4.063655270785100e+00
1.200000e+07	  1	  1000	   287	1.731537668742444e-03	1.778279410038921e+01	1.192818299268866e+00
1.300000e+07	  1	  1000	   362	1.626842560082995e-03	1.778279410038921e+01	2.778949642634020e+00
1.400000e+07	  1	  1000	    86	1.662230994052016e-03	1.778279410038921e+01	4.360323056100692e+00
1.500000e+07	  1	  1000	   645	1.518913169282293e-03	2.371373705661653e+01	1.204639176290011e-02
1.600000e+07	  1	  1000	   295	1.398197773813812e-03	2.371373705661653e+01	1.594776582723406e+00
1.700000e+07	  1	  1000	   282	1.613264931597495e-03	2.371373705661653e+01	3.176597690060206e+00
1.800000e+07	  1	  1000	   107	1.521693728337429e-03	2.371373705661653e+01	4.758154869680292e+00
1.900000e+07	  1	  1000	   423	1.565206930254207e-03	2.371373705661653e+01	6.339951362315579e+00
2.000000e+07	  1	  1000	   437	1.507079478990605e-03	3.162277660168376e+01	1.454621925851604e-02
2.100000e+07	  1	  1000	   227	1.644335474052479e-03	3.162277660168376e+01	1.595210923066415e+00
2.200000e+07	  1	  1000	   833	1.460203819992951e-03	3.162277660168376e+01	3.169414813999220e+00
2.300000e+07	  1	  1000	    56	1.500884204415989e-03	3.162277660168376e+01	4.753636059877803e+00
collision No.1	3.704608e+01[yr]	i=1, j=12	r_ij=6.324266802500067e-05	radius[1]+radius[12]=6.338481524341289e-05
2.400000e+07	  1	  1000	   745	1.670111559797045e-03	3.162277660168376e+01	6.331404277397185e+00
2.500000e+07	  1	  1000	   835	1.363103227753812e-03	3.162277660168376e+01	7.910296122873262e+00
2.600000e+07	  1	  1000	   106	1.577166683109065e-03	3.162277660168376e+01	9.493143937715983e+00
2.700000e+07	  1	  1000	   403	1.451556075782433e-03	4.216965034285818e+01	5.224404817601018e-01
2.800000e+07	  1	  1000	   703	1.781881871193937e-03	4.216965034285818e+01	2.106472927362784e+00
2.900000e+07	  1	  1000	   321	1.584604963313198e-03	4.216965034285818e+01	3.688345351890965e+00
3.000000e+07	  1	  1000	   998	1.434751799504363e-03	4.216965034285818e+01	5.266826532464344e+00
3.100000e+07	  1	  1000	   322	1.437321513394278e-03	4.216965034285818e+01	6.847388746000145e+00
3.200000e+07	  1	  1000	   484	1.598272399074649e-03	4.216965034285818e+01	8.431819873634497e+00
3.300000e+07	  1	  1000	   177	1.665803002962824e-03	4.216965034285818e+01	1.001449796768667e+01
3.400000e+07	  1	  1000	   685	1.647633742534987e-03	4.216965034285818e+01	1.159829240993932e+01
3.500000e+07	  1	  1000	   805	1.642513773803815e-03	4.216965034285818e+01	1.318445918247171e+01
3.600000e+07	  1	  1000	   134	1.756410243374245e-03	5.623413251903484e+01	7.036863301893074e-01
3.700000e+07	  1	  1000	   844	1.592514547877523e-03	5.623413251903484e+01	2.284797558566225e+00
3.800000e+07	  1	  1000	   708	1.514545974406217e-03	5.623413251903484e+01	3.861600907477683e+00
3.900000e+07	  1	  1000	   542	1.761576063733315e-03	5.623413251903484e+01	5.442151120984127e+00
4.000000e+07	  1	  1000	   764	1.660025500888225e-03	5.623413251903484e+01	7.020224923699182e+00
4.100000e+07	  1	  1000	   301	1.655276984774299e-03	5.623413251903484e+01	8.604757664811732e+00
4.200000e+07	  1	  1000	    96	1.588657337011933e-03	5.623413251903484e+01	1.018111991017728e+01
4.300000e+07	  1	  1000	   474	1.562284254320272e-03	5.623413251903484e+01	1.175692738933633e+01
4.400000e+07	  1	  1000	   273	1.883023957665051e-03	5.623413251903484e+01	1.333926766677078e+01
4.500000e+07	  1	  1000	   943	1.667288167484916e-03	5.623413251903484e+01	1.491327648675669e+01
4.600000e+07	  1	  1000	   487	1.700608469344268e-03	5.623413251903484e+01	1.649153822573212e+01
4.700000e+07	  1	  1000	   850	1.757328799754033e-03	5.623413251903484e+01	1.806961682695270e+01
4.800000e+07	  1	  1000	    36	1.618237535239143e-03	7.498942093324548e+01	8.945715210377885e-01
4.900000e+07	  1	  1000	   767	1.363917400903374e-03	7.498942093324548e+01	2.469283325136278e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  1	  1000	   115	1.468239810175482e-03	7.498942093324548e+01	4.050305137092557e+00
5.100000e+07	  1	  1000	    55	1.333878842273055e-03	7.498942093324548e+01	5.628635069037745e+00
5.200000e+07	  1	  1000	   680	1.390342396106171e-03	7.498942093324548e+01	7.208300773037554e+00
5.300000e+07	  1	  1000	   357	1.621750573797629e-03	7.498942093324548e+01	8.792062578567126e+00
5.400000e+07	  1	  1000	    97	1.512368350124165e-03	7.498942093324548e+01	1.037299195923109e+01
5.500000e+07	  1	  1000	   714	1.364350230863156e-03	7.498942093324548e+01	1.195450135563180e+01
5.600000e+07	  1	  1000	   436	1.672592506709981e-03	7.498942093324548e+01	1.353878241573080e+01
5.700000e+07	  1	  1000	   480	1.555955483142964e-03	7.498942093324548e+01	1.511880420234234e+01
5.800000e+07	  1	  1000	   257	1.275002861540046e-03	7.498942093324548e+01	1.669969180359499e+01
5.900000e+07	  1	  1000	   359	1.357570321387992e-03	7.498942093324548e+01	1.828108401211473e+01
