myid = 1	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   294	1.531630328134408e-03	1.333521432163323e+00	2.486628499983533e-01
2.000000e+06	  1	  1000	   479	1.666932276329701e-03	3.162277660168377e+00	5.550776734857804e-04
3.000000e+06	  1	  1000	   278	1.594957357213751e-03	4.216965034285820e+00	5.017809102603393e-01
4.000000e+06	  1	  1000	   469	1.550020880536931e-03	5.623413251903486e+00	6.400844055348818e-01
5.000000e+06	  1	  1000	   133	1.471104918768862e-05	7.498942093324552e+00	3.207535844076833e-01
collision No.1	8.939769e+00[yr]	i=1, j=371	r_ij=6.326454953675465e-05	radius[1]+radius[371]=6.338481524341289e-05
6.000000e+06	  1	  1000	    43	1.591722553303224e-03	7.498942093324552e+00	1.868930891593236e+00
collision No.2	1.048959e+01[yr]	i=1, j=428	r_ij=6.331361026231617e-05	radius[1]+radius[428]=6.338481524341289e-05
7.000000e+06	  1	  1000	   737	1.671175527202631e-03	9.999999999999991e+00	9.260539290676513e-01
8.000000e+06	  1	  1000	   139	1.751460570629774e-03	9.999999999999991e+00	2.491889036368780e+00
9.000000e+06	  1	  1000	   791	1.656805468347480e-03	1.333521432163323e+01	7.215921020521470e-01
1.000000e+07	  1	  1000	   139	1.701658637811696e-03	1.333521432163323e+01	2.300799812061769e+00
1.100000e+07	  1	  1000	   286	1.647655292170059e-03	1.333521432163323e+01	3.868327055696520e+00
1.200000e+07	  1	  1000	   219	1.678411848220643e-03	1.778279410038921e+01	1.001085117536382e+00
