myid = 7	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand08/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	3000
N_p	3
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E5
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.556112e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+05	  3	  3000	  1443	1.248395414277135e-03	0.000000000000000e+00	5.357931628238017e-02
2.000000e+05	  3	  3000	   474	1.803104227775894e-03	1.000000000000000e-01	5.504939238554171e-03
3.000000e+05	  3	  3000	  2605	2.186039515864662e-03	1.333521432163324e-01	2.395612935477841e-02
4.000000e+05	  3	  3000	  2841	1.264059993754069e-03	1.778279410038923e-01	3.139361708669542e-02
5.000000e+05	  3	  3000	  1433	1.433533532636010e-03	2.371373705661655e-01	2.387922592765043e-02
6.000000e+05	  3	  3000	    57	1.636162130247869e-03	2.371373705661655e-01	7.667333179318335e-02
7.000000e+05	  3	  3000	  1271	1.456979910683770e-03	3.162277660168378e-01	4.941697189053210e-02
8.000000e+05	  3	  3000	  2731	1.421754383579826e-03	3.162277660168378e-01	1.022158561182630e-01
9.000000e+05	  3	  3000	   965	1.660257101958504e-03	4.216965034285821e-01	4.864529337326354e-02
1.000000e+06	  3	  3000	  1415	1.532125986352788e-03	4.216965034285821e-01	1.015586279497639e-01
1.100000e+06	  3	  3000	  1885	1.498184831038241e-03	5.623413251903489e-01	1.303464694642044e-02
1.200000e+06	  3	  3000	   556	1.695241814489918e-03	5.623413251903489e-01	6.600783246367395e-02
1.300000e+06	  3	  3000	   727	1.419460923216300e-03	5.623413251903489e-01	1.186530525600372e-01
1.400000e+06	  3	  3000	  2744	1.195118339216274e-03	5.623413251903489e-01	1.714557044780406e-01
1.500000e+06	  3	  3000	  2730	1.631384798953199e-03	7.498942093324554e-01	3.605561794469730e-02
1.600000e+06	  3	  3000	  1605	1.533266574747223e-03	7.498942093324554e-01	8.900948118577322e-02
1.700000e+06	  3	  3000	  1956	1.827938318749945e-03	7.498942093324554e-01	1.416834514664077e-01
1.800000e+06	  3	  3000	  1043	1.852509778835971e-03	7.498942093324554e-01	1.940944827700302e-01
1.900000e+06	  3	  3000	   118	1.271153055881009e-03	7.498942093324554e-01	2.458467824923678e-01
2.000000e+06	  3	  3000	  1306	1.842788545398154e-03	9.999999999999994e-01	4.769403461084582e-02
2.100000e+06	  3	  3000	  1399	1.340695012435620e-03	9.999999999999994e-01	1.005574086830305e-01
2.200000e+06	  3	  3000	  1424	1.485937441342922e-03	9.999999999999994e-01	1.533894182585945e-01
2.300000e+06	  3	  3000	  2676	1.940537206086699e-03	9.999999999999994e-01	2.062123711561784e-01
2.400000e+06	  3	  3000	   519	1.723023097616942e-03	9.999999999999994e-01	2.586175132450041e-01
2.500000e+06	  3	  3000	  1088	1.477614693310891e-03	9.999999999999994e-01	3.114120585945443e-01
2.600000e+06	  3	  3000	  1570	1.379624025139694e-03	1.333521432163323e+00	2.995285988691631e-02
2.700000e+06	  3	  3000	  1417	1.546320529234097e-03	1.333521432163323e+00	8.284667107793926e-02
2.800000e+06	  3	  3000	  2716	1.485343076199668e-03	1.333521432163323e+00	1.356673807536401e-01
2.900000e+06	  3	  3000	  2918	1.356005380873766e-03	1.333521432163323e+00	1.882165564932397e-01
3.000000e+06	  3	  3000	    27	1.291217941846926e-03	1.333521432163323e+00	2.407214206206933e-01
3.100000e+06	  3	  3000	  1648	2.092452952861351e-03	1.333521432163323e+00	2.932952476382397e-01
3.200000e+06	  3	  3000	   344	3.069624377169005e-04	1.333521432163323e+00	3.456133710935730e-01
3.300000e+06	  3	  3000	  1252	1.606876002011953e-03	1.333521432163323e+00	3.983856754050414e-01
3.400000e+06	  3	  3000	   342	1.538842849668416e-03	1.778279410038922e+00	5.730496521469127e-03
3.500000e+06	  3	  3000	  2431	1.866803568747961e-03	1.778279410038922e+00	5.860422974350005e-02
3.600000e+06	  3	  3000	   778	1.778376494598974e-03	1.778279410038922e+00	1.114174768294068e-01
3.700000e+06	  3	  3000	  1562	1.382577629138551e-03	1.778279410038922e+00	1.641853876357038e-01
3.800000e+06	  3	  3000	  1230	2.105757180060332e-03	1.778279410038922e+00	2.171406905017950e-01
3.900000e+06	  3	  3000	  2924	1.846784725721557e-03	1.778279410038922e+00	2.701157304240856e-01
4.000000e+06	  3	  3000	   976	1.484399881347553e-03	1.778279410038922e+00	3.231423160683452e-01
4.100000e+06	  3	  3000	   469	1.690806158331125e-03	1.778279410038922e+00	3.761407917507947e-01
4.200000e+06	  3	  3000	  1800	2.232578538580938e-03	1.778279410038922e+00	4.291044876982901e-01
4.300000e+06	  3	  3000	   362	1.708673345402178e-03	1.778279410038922e+00	4.820864062435914e-01
4.400000e+06	  3	  3000	  1203	1.410377741654215e-03	1.778279410038922e+00	5.350280390335489e-01
4.500000e+06	  3	  3000	  1607	1.187878437607963e-03	1.778279410038922e+00	5.875247894163409e-01
4.600000e+06	  3	  3000	  2925	1.361670252049869e-03	2.371373705661654e+00	4.656473330736154e-02
4.700000e+06	  3	  3000	  2976	1.369783434833187e-03	2.371373705661654e+00	9.933439192743716e-02
4.800000e+06	  3	  3000	  1330	1.203778417916776e-03	2.371373705661654e+00	1.515660392321110e-01
4.900000e+06	  3	  3000	  1780	1.956148007781635e-03	2.371373705661654e+00	2.041779279426539e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+06	  3	  3000	   844	2.129948649359515e-03	2.371373705661654e+00	2.566291698074353e-01
5.100000e+06	  3	  3000	  1016	1.646146012336046e-03	2.371373705661654e+00	3.093391894666989e-01
5.200000e+06	  3	  3000	   107	1.797707022829147e-03	2.371373705661654e+00	3.620734647552745e-01
5.300000e+06	  3	  3000	  1174	1.928477036672704e-03	2.371373705661654e+00	4.142769772741519e-01
