myid = 14	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/rand15/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	    88	1.477143469697112e-03	1.333521432163323e+00	2.383949317221214e-01
collision No.1	1.867222e+00[yr]	i=1, j=38	r_ij=6.320524630695084e-05	radius[1]+radius[38]=6.338481524341289e-05
2.000000e+06	  1	  1000	   687	1.721781734693592e-03	2.371373705661654e+00	7.745522096650029e-01
3.000000e+06	  1	  1000	   423	1.499177330544674e-03	4.216965034285820e+00	5.061237521443108e-01
4.000000e+06	  1	  1000	   828	1.617874697822095e-03	5.623413251903486e+00	6.775900407465653e-01
5.000000e+06	  1	  1000	   299	1.395739524912848e-03	7.498942093324552e+00	3.791374031248866e-01
6.000000e+06	  1	  1000	   874	1.760310357935526e-03	7.498942093324552e+00	1.958995673352671e+00
7.000000e+06	  1	  1000	   453	1.420491533155333e-03	9.999999999999991e+00	1.037206441923037e+00
8.000000e+06	  1	  1000	   831	1.657496170691437e-03	9.999999999999991e+00	2.616822889253231e+00
9.000000e+06	  1	  1000	    17	1.912219291490249e-03	1.333521432163323e+01	8.573569426726427e-01
1.000000e+07	  1	  1000	   989	1.556947243587386e-03	1.333521432163323e+01	2.436406416552764e+00
1.100000e+07	  1	  1000	   757	1.377078727015729e-03	1.333521432163323e+01	4.012104616362275e+00
1.200000e+07	  1	  1000	   330	1.589539228015493e-03	1.778279410038921e+01	1.140716612296937e+00
1.300000e+07	  1	  1000	   374	1.727494556245017e-03	1.778279410038921e+01	2.713388228174876e+00
1.400000e+07	  1	  1000	   280	1.542592242946786e-03	1.778279410038921e+01	4.291689762684726e+00
1.500000e+07	  1	  1000	   426	1.645638977492535e-03	1.778279410038921e+01	5.867908195880537e+00
1.600000e+07	  1	  1000	   268	1.707535729493654e-03	2.371373705661653e+01	1.511045802955908e+00
1.700000e+07	  1	  1000	   749	1.733264665427589e-03	2.371373705661653e+01	3.087394918917681e+00
1.800000e+07	  1	  1000	   210	1.493363427823342e-03	2.371373705661653e+01	4.660200823793862e+00
1.900000e+07	  1	  1000	   882	1.474479139858702e-03	2.371373705661653e+01	6.236510783826360e+00
2.000000e+07	  1	  1000	   327	1.834501585283170e-03	2.371373705661653e+01	7.813702715258014e+00
2.100000e+07	  1	  1000	   244	1.643431917683036e-03	3.162277660168376e+01	1.475608544637478e+00
2.200000e+07	  1	  1000	   238	1.446230985884523e-03	3.162277660168376e+01	3.053217995447497e+00
2.300000e+07	  1	  1000	   249	1.358191732757232e-03	3.162277660168376e+01	4.629202797150019e+00
collision No.2	3.645906e+01[yr]	i=1, j=367	r_ij=6.338043458642085e-05	radius[1]+radius[367]=6.338481524341289e-05
2.400000e+07	  1	  1000	   122	1.524929723472344e-03	3.162277660168376e+01	6.200859424145534e+00
