myid = 20	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand21/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   205	1.805131063500191e-03	1.333521432163323e+00	2.467288877565209e-01
2.000000e+06	  1	  1000	   922	1.672064482678985e-03	2.371373705661654e+00	7.898690885606646e-01
3.000000e+06	  1	  1000	   964	1.629858319445906e-03	4.216965034285820e+00	5.275792223293444e-01
4.000000e+06	  1	  1000	    88	1.725171648760420e-03	5.623413251903486e+00	7.048671426282647e-01
5.000000e+06	  1	  1000	    39	1.684613778630731e-03	7.498942093324552e+00	4.143129906576382e-01
6.000000e+06	  1	  1000	   544	1.525728490918627e-03	7.498942093324552e+00	1.999503094952210e+00
7.000000e+06	  1	  1000	     1	4.198835555533678e-07	9.999999999999991e+00	1.076753046327339e+00
8.000000e+06	  1	  1000	    92	1.499592539263861e-03	9.999999999999991e+00	2.658195425523155e+00
9.000000e+06	  1	  1000	   363	1.635142907124002e-03	1.333521432163323e+01	9.012107195490123e-01
1.000000e+07	  1	  1000	   149	1.354082146892373e-03	1.333521432163323e+01	2.474517236127485e+00
1.100000e+07	  1	  1000	   432	1.742831568438587e-03	1.333521432163323e+01	4.043392310132102e+00
1.200000e+07	  1	  1000	   715	1.266106421004499e-05	1.778279410038921e+01	1.176517167979848e+00
1.300000e+07	  1	  1000	   535	1.524494049709712e-03	1.778279410038921e+01	2.763079141100391e+00
1.400000e+07	  1	  1000	   135	1.588576484610812e-03	1.778279410038921e+01	4.346465174562650e+00
1.500000e+07	  1	  1000	   370	1.623460534910515e-03	1.778279410038921e+01	5.929808249125939e+00
1.600000e+07	  1	  1000	   842	1.652750397371079e-03	2.371373705661653e+01	1.581287422188551e+00
1.700000e+07	  1	  1000	   938	1.524550344361596e-03	2.371373705661653e+01	3.165488388718635e+00
1.800000e+07	  1	  1000	   145	1.342861137512328e-03	2.371373705661653e+01	4.745206293839837e+00
1.900000e+07	  1	  1000	   168	1.749652647693005e-03	2.371373705661653e+01	6.322567916621114e+00
2.000000e+07	  1	  1000	   838	1.408393271892679e-03	2.371373705661653e+01	7.902678520449757e+00
2.100000e+07	  1	  1000	   652	1.618700585108209e-03	3.162277660168376e+01	1.574903378227492e+00
2.200000e+07	  1	  1000	   315	1.478212328186416e-03	3.162277660168376e+01	3.159708209495453e+00
2.300000e+07	  1	  1000	   389	1.618558278594058e-03	3.162277660168376e+01	4.735293927038426e+00
2.400000e+07	  1	  1000	    79	1.780488631041262e-03	3.162277660168376e+01	6.317417975650770e+00
