myid = 10	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/rand11/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_frag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=1.32959e-05
initial mass depletion timescale =2.936972e+01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  1	  1000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  1	  1000	   869	1.439992377554051e-03	1.333521432163323e+00	2.383263785572273e-01
2.000000e+06	  1	  1000	   446	1.597482203726998e-03	2.371373705661654e+00	7.679311494504275e-01
3.000000e+06	  1	  1000	   253	1.647975616302310e-03	4.216965034285820e+00	5.018577365011955e-01
4.000000e+06	  1	  1000	   677	1.711034416180289e-03	5.623413251903486e+00	6.742993973276384e-01
5.000000e+06	  1	  1000	   187	1.584082805736907e-03	7.498942093324552e+00	3.789232336925790e-01
6.000000e+06	  1	  1000	    17	1.358268469301231e-03	7.498942093324552e+00	1.957464885233822e+00
7.000000e+06	  1	  1000	   362	1.444892464071243e-03	9.999999999999991e+00	1.037776731362407e+00
8.000000e+06	  1	  1000	   857	1.539229987537165e-03	9.999999999999991e+00	2.617510651125106e+00
9.000000e+06	  1	  1000	   564	1.379236014826705e-03	1.333521432163323e+01	8.614833029848361e-01
1.000000e+07	  1	  1000	   341	1.412411051949187e-03	1.333521432163323e+01	2.435077520197722e+00
1.100000e+07	  1	  1000	   848	1.505577214871194e-03	1.333521432163323e+01	4.009787823616939e+00
1.200000e+07	  1	  1000	    35	1.688512431016851e-03	1.778279410038921e+01	1.134009734650491e+00
1.300000e+07	  1	  1000	   749	1.508144417058824e-03	1.778279410038921e+01	2.715838534414049e+00
1.400000e+07	  1	  1000	   868	1.623043339095982e-03	1.778279410038921e+01	4.294938706225391e+00
1.500000e+07	  1	  1000	   363	1.506325006774580e-03	1.778279410038921e+01	5.863978557154603e+00
1.600000e+07	  1	  1000	   635	1.901000006754443e-03	2.371373705661653e+01	1.501246719103181e+00
1.700000e+07	  1	  1000	   789	1.328018519336134e-03	2.371373705661653e+01	3.072888766844528e+00
1.800000e+07	  1	  1000	   103	1.527709869119966e-03	2.371373705661653e+01	4.648217131259315e+00
1.900000e+07	  1	  1000	   961	1.678131197782990e-03	2.371373705661653e+01	6.226599564246707e+00
